GENENAME	NORMAL	ABNORMAL	LOG2FOLD	PVALUE
CCHCR1	9.29142	12.5466	0.433324	0.0395
HLA-C	439.798	197.519	-1.15485	5e-05
HLA-B	225.905	98.1336	-1.20289	5e-05
ATP6V1G2,DDX39B	119.94	142.577	0.249432	0.1821
BAG6	72.5913	84.1334	0.212881	0.24805
C6orf47	13.1308	7.40309	-0.826757	0.0002
GPANK1	7.93093	6.74973	-0.232662	0.65715
LY6G5C	0.407709	1.1893	1.54451	0.0124
ABHD16A	14.0876	14.428	0.0344458	0.86235
DDAH2	51.744	38.0832	-0.442237	0.0273
CLIC1	386.942	246.681	-0.649472	0.00045
VWA7	0.230115	1.38751	2.59207	5e-05
VARS	37.9391	82.5921	1.12232	5e-05
LSM2	34.8939	54.1507	0.634005	0.0017
HSPA1L	1.16588	0.328781	-1.82621	5e-05
NEU1	24.3556	15.6352	-0.639453	0.001
EHMT2	20.9608	37.2945	0.83127	5e-05
ZBTB12	5.71813	10.7726	0.913747	0.0001
RDBP	46.7877	34.4784	-0.440436	0.08725
DOM3Z	9.0315	6.22398	-0.537129	0.065
TNXB	0.0353178	0.646472	4.19412	5e-05
ATF6B	40.2181	19.5292	-1.04221	5e-05
FKBPL	4.32085	8.53756	0.982509	0.00025
PRRT1	0.155935	2.43827	3.96684	5e-05
LOC100507547	1.04286	3.14892	1.59431	0.453
AGPAT1	54.9527	36.6236	-0.585419	0.0052
AGER	1.71958	2.29817	0.418429	0.13405
PBX2	22.5978	27.4488	0.280559	0.13355
GPSM3,NOTCH4	1.79818	1.08539	-0.72833	0.0611
HLA-DRB1	0.0186202	2.45423	7.04225	0.22755
TAP2	14.4768	19.9752	0.46447	0.0346
PSMB8	50.1583	0.486502	-6.6879	0.01
TAP1	13.8912	20.3079	0.547875	0.0352
HLA-DMB	0.0926934	2.18064	4.55614	0.0026
HLA-DMA	4.55328	7.71847	0.761409	0.0046
HLA-DPA1	0.184842	0.909131	2.29819	0.0006
COL11A2	0.605296	1.5785	1.38284	5e-05
RXRB	26.1777	17.9476	-0.544551	0.00435
VPS52	22.7516	16.8741	-0.431156	0.02395
WDR46	25.2262	32.3941	0.360804	0.0613
RGL2	21.3594	14.569	-0.551972	0.00375
TAPBP,ZBTB22	87.3857	38.4195	-1.18556	5e-05
DAXX	34.1927	38.1639	0.158521	0.3934
CUTA	234.711	98.2007	-1.25708	5e-05
BAK1	16.4156	10.8043	-0.603457	0.00295
MNF1	84.1579	58.9026	-0.514768	0.0151
LEMD2	30.5578	15.1238	-1.01471	5e-05
GRM4	0.00435501	1.04566	7.90752	0.21565
C6orf1	28.2848	7.53693	-1.90798	5e-05
NUDT3,RPS10,RPS10-NUDT3	1160.34	1200.55	0.0491462	0.79555
C6orf106	22.9442	21.5564	-0.0900141	0.636
TAF11	20.0485	17.3045	-0.212347	0.3074
TEAD3	20.4114	14.4598	-0.497327	0.01155
FKBP5	10.2401	22.7295	1.15033	5e-05
SRPK1	25.8549	31.963	0.305964	0.09815
ETV7	0.118711	1.03753	3.12762	0.04515
STK38	44.3491	14.4494	-1.6179	5e-05
PPIL1	18.9447	31.396	0.728786	0.00015
MTCH1	165.135	105.439	-0.647237	0.0005
TMEM217	1.08448	0.364076	-1.5747	0.11245
CCDC167	20.725	16.6361	-0.317055	0.1803
MDGA1	7.58124	0.364287	-4.37929	5e-05
BTBD9	2.67962	2.66545	-0.00764946	0.9712
GLO1	93.1502	126.31	0.43934	0.01745
SAYSD1	3.62523	4.40851	0.282221	0.23835
KCNK5	0.00461865	3.30772	9.48415	0.1611
MOCS1	7.1711	3.47527	-1.04507	0.00535
UNC5CL	0.0180539	0.681284	5.23787	0.0026
C6orf130	10.7822	17.5215	0.700466	0.0014
TFEB	5.98066	2.72149	-1.13591	5e-05
FRS3	1.74871	2.37893	0.44402	0.1079
USP49	0.684369	0.891173	0.380932	0.2163
MED20	11.9531	8.34102	-0.519085	0.01115
CCND3	28.1733	18.3161	-0.621217	0.0016
C6orf132	3.95533	5.48024	0.47044	0.02325
GUCA1B	0.162944	1.17095	2.84522	0.0001
MRPS10	27.111	28.9007	0.0922264	0.6315
TRERF1	6.36645	5.58054	-0.190084	0.32885
TBCC	16.1453	14.314	-0.173687	0.4014
C6orf226	6.72254	7.00801	0.0599993	0.8396
PEX6	12.7568	10.5878	-0.268867	0.1755
MEA1	97.3362	55.0465	-0.822325	0.0114
CUL7	18.8751	12.8919	-0.550013	0.0041
MRPL2	16.7859	33.4452	0.994545	5e-05
C6orf108	31.9936	80.8853	1.33809	5e-05
ZNF318	5.4901	6.38687	0.218278	0.26245
DLK2	0.635605	0.74772	0.234368	0.85245
LRRC73	0.548026	0.596075	0.12125	0.74445
YIPF3	88.3454	65.9373	-0.422062	0.0263
XPO5	12.7639	21.3028	0.738978	5e-05
GTPBP2	17.9856	11.1467	-0.690234	0.01085
MRPS18A	22.81	29.4788	0.370013	0.0698
MRPL14	73.3465	59.0685	-0.31234	0.1178
SLC35B2	71.9724	40.0343	-0.846206	0.0719
NFKBIE	4.56791	5.26418	0.204674	0.3618
AARS2	5.36377	4.06582	-0.399701	0.0602
SUPT3H	9.20877	5.29647	-0.797979	0.06565
RCAN2	0.00484404	2.12872	8.77956	0.25015
PLA2G7	0.0238124	3.219	7.07876	0.236
GPR110	0.011501	11.5269	9.96903	0.2089
TNFRSF21	3.94423	31.7878	3.01066	5e-05
PTCHD4	2.81638	1.64229	-0.778133	0.0025
MUT	9.86147	7.00876	-0.492644	0.01585
MCM3	41.8326	85.9961	1.03964	5e-05
TRAM2	129.618	10.0748	-3.68544	5e-05
GSTA1	0.0332511	0.711955	4.42031	0.24515
GSTA4	10.9655	1.20375	-3.18736	5e-05
ICK	7.01742	6.76833	-0.0521408	0.78985
ELOVL5	65.9735	46.479	-0.505308	0.0132
GCLC	7.13065	18.9434	1.40959	5e-05
COL21A1	0.529084	0.110129	-2.2643	5e-05
DST	33.454	19.6485	-0.767761	5e-05
RAB23	13.309	6.73313	-0.983053	5e-05
GUSBP4	0.963578	0.973546	0.0148478	0.9623
LMBRD1	23.8976	10.1111	-1.24092	5e-05
B3GAT2	2.44098	0.161752	-3.9156	0.0097
KHDC1L	0.0382222	4.31296	6.81812	0.1611
KHDC1	2.87834	5.92289	1.04106	0.00025
EEF1A1	4460.56	0	0	1
SLC17A5	14.1583	14.424	0.0268224	0.8896
COL12A1	71.2086	7.70417	-3.20834	5e-05
COX7A2	176.43	170.996	-0.0451381	0.8083
TMEM30A	81.6107	33.0931	-1.30223	5e-05
HTR1B	1.02045	1.31584	0.366777	0.3303
PHIP	5.52622	6.70135	0.278159	0.1458
HMGN3	27.6171	48.0574	0.799198	0.0001
LCA5	2.36917	1.00491	-1.23732	5e-05
ELOVL4	3.39293	0.00518727	-9.35334	0.14705
FAM46A	5.64505	3.49008	-0.693727	0.0018
IBTK	18.6715	12.1784	-0.616516	0.00125
UBE3D	1.77651	4.23379	1.2529	5e-05
PGM3	23.7316	16.4699	-0.526974	0.04255
ME1	20.9829	22.832	0.121843	0.5301
KIAA1009	2.41505	2.03606	-0.246275	0.27245
TBX18	0.699227	2.21994	1.66669	5e-05
SNX14	26.9697	20.4663	-0.398092	0.0358
SYNCRIP	73.1241	100.101	0.453037	0.0256
SNHG5	83.1911	98.4272	0.242627	0.23115
RARS2	25.8394	17.5594	-0.557332	0.0056
AKIRIN2	25.4705	20.0692	-0.343843	0.0822
RNGTT	7.37358	10.9275	0.567528	0.00545
UBE2J1	26.9033	13.8739	-0.955408	5e-05
RRAGD	0.130661	6.47645	5.6313	5e-05
LYRM2	9.4095	8.50779	-0.145333	0.4913
MDN1	3.46327	6.77927	0.968996	5e-05
MAP3K7	20.6475	18.1628	-0.184986	0.33665
GPR63	0.0988359	2.07893	4.39466	5e-05
NDUFAF4	4.6914	9.75074	1.05549	5e-05
MMS22L	2.43564	4.15682	0.771178	0.0002
FBXL4	6.64734	6.36182	-0.0633375	0.7588
FAXC	0.777459	0.483597	-0.684961	0.0073
COQ3	4.42428	7.80684	0.819295	0.00145
PNISR	25.6803	25.6967	0.000922793	0.9957
USP45	2.44048	2.59447	0.0882703	0.6884
CCNC	31.382	33.3461	0.0875801	0.6465
ASCC3	19.0833	13.3489	-0.515595	0.00785
HACE1	4.91756	3.62325	-0.440658	0.0394
BVES	3.82296	1.41517	-1.43371	5e-05
POPDC3	2.11443	7.1674	1.76118	5e-05
PREP	24.0125	36.6636	0.610562	0.00135
ATG5	16.8543	13.6055	-0.308926	0.11435
RTN4IP1	2.78431	2.84884	0.0330562	0.8909
BEND3	1.13525	2.94584	1.37566	5e-05
PDSS2	5.38947	5.72183	0.0863334	0.6895
SEC63	24.9549	10.1154	-1.30276	5e-05
OSTM1	14.6921	2.95648	-2.31308	5e-05
SNX3	123.596	87.9078	-0.491565	0.00945
SESN1	8.44173	6.30059	-0.422052	0.0507
CD164	127.766	77.0595	-0.729458	5e-05
PPIL6	0.653351	0.342834	-0.930347	0.1466
MICAL1	18.3351	9.94524	-0.882526	5e-05
ZBTB24	4.50016	7.35554	0.708857	0.01265
AKD1	2.17857	1.54085	-0.499658	0.0743
WASF1	13.1165	17.6262	0.426334	0.03095
CDK19	8.01262	7.90051	-0.020329	0.917
REV3L	7.80971	3.98921	-0.969167	5e-05
TRAF3IP2	11.9799	6.83508	-0.809585	0.01215
FYN	26.008	6.15631	-2.07882	5e-05
TUBE1	4.22544	5.60725	0.408192	0.2612
LAMA4	44.4891	0.0376597	-10.2062	0.04115
HDAC2	27.3513	32.8356	0.263651	0.14585
FRK	0.159065	1.50266	3.23983	0.00095
TSPYL4	17.6742	5.54791	-1.67163	5e-05
TSPYL1	32.3636	27.3712	-0.241717	0.1895
ZUFSP	4.55628	6.86437	0.591272	0.0097
GOPC	23.1064	14.4879	-0.673445	0.0039
CEP85L	3.05895	1.31847	-1.21418	5e-05
MCM9	2.0392	3.32179	0.703959	0.1259
FAM184A	0.537701	0.886995	0.722122	0.01855
MAN1A1	9.70768	88.8716	3.19452	5e-05
C6orf170	1.59049	2.20254	0.469697	0.04775
SERINC1	112.614	28.5306	-1.9808	5e-05
HDDC2	36.1039	26.5577	-0.443022	0.02295
ECHDC1	37.476	30.0122	-0.320416	0.0948
C6orf174,KIAA0408	0.611205	0.15437	-1.98526	5e-05
PTPRK	30.8615	12.8649	-1.26237	5e-05
ARHGAP18	58.317	96.6876	0.729413	0.0001
SAMD3	0.563711	1.89834	1.75171	5e-05
EPB41L2	39.0433	24.0078	-0.701573	0.00045
MED23	8.733	7.03075	-0.312799	0.1156
CTGF	487.02	7.49084	-6.02271	5e-05
MOXD1	25.9343	1.04129	-4.63842	5e-05
STX7	18.329	14.0603	-0.382503	0.04455
C6orf192	5.49246	14.7774	1.42787	5e-05
SLC2A12	6.53192	1.19008	-2.45645	5e-05
SGK1	30.2271	1.65799	-4.18833	5e-05
HBS1L	15.5242	13.3953	-0.212798	0.28425
AHI1	6.16091	4.15326	-0.568899	0.00935
FAM54A	2.63838	5.98581	1.1819	5e-05
BCLAF1	32.374	41.3802	0.354104	0.0552
MAP7	0.601404	14.3904	4.58063	5e-05
MAP3K5	4.61509	5.47198	0.245702	0.2297
IFNGR1	13.2784	16.2301	0.289589	0.1581
PERP	54.8935	69.5586	0.341595	0.06815
NHSL1	1.24225	3.42343	1.46249	5e-05
REPS1	11.5365	16.2192	0.491497	0.01385
CITED2	289.076	25.3448	-3.51169	5e-05
HIVEP2	5.55998	1.74875	-1.66876	5e-05
ADAT2	0.858723	2.61017	1.60388	5e-05
FUCA2	54.0193	28.0243	-0.946797	5e-05
PLAGL1	9.72179	8.36886	-0.21619	0.28995
SF3B5	119.033	95.7782	-0.313596	0.10545
EPM2A	1.86802	1.90546	0.0286345	0.96345
FBXO30	7.81838	7.31423	-0.0961627	0.72575
SHPRH	2.92663	2.81078	-0.0582703	0.86125
LOC729178	0.921738	0.0206623	-5.47928	0.18765
PPIL4	14.5514	15.9963	0.136582	0.50265
KATNA1	11.9992	11.1936	-0.100266	0.638
LATS1	7.32637	5.70983	-0.35965	0.07855
NUP43	9.0261	12.8746	0.512356	0.01115
LRP11	15.5601	14.2482	-0.127074	0.5488
RAET1E	0.19623	1.71764	3.12981	0.0062
RAET1G	1.05661	0.674048	-0.648519	0.71385
RAET1K	0.390913	1.526	1.96483	5e-05
ULBP3	4.94957	14.9992	1.59952	5e-05
ZBTB2	7.09127	7.44084	0.0694221	0.7369
RMND1	9.78355	13.7916	0.495355	0.0189
SYNE1	3.95752	0.452069	-3.12998	5e-05
FBXO5	10.7737	17.7515	0.720428	0.0004
MTRF1L	10.9536	14.9858	0.452197	0.0215
RGS17	1.22177	1.79147	0.55217	0.0911
CNKSR3	2.80692	5.10788	0.863734	0.0002
TFB1M	5.67351	7.51182	0.404922	0.09155
TMEM242	4.12008	3.6503	-0.174658	0.40135
SERAC1	8.8093	3.68046	-1.25914	5e-05
DYNLT1	105.713	136.796	0.371877	0.04985
EZR	215.234	561.138	1.38245	5e-05
OSTCP1	0.173296	0.671	1.95307	0.00575
RSPH3	5.3575	9.45071	0.818862	0.00015
SOD2	48.9092	43.8469	-0.157629	0.4343
TCP1	125.538	191.928	0.612441	0.002
AGPAT4	3.09844	1.99195	-0.637364	0.0028
CAHM	0.688275	0.115921	-2.56984	0.04185
SFT2D1	54.4319	59.151	0.119948	0.55745
BRP44L	13.555	12.4287	-0.125149	0.58575
RPS6KA2	123.888	5.20047	-4.57425	5e-05
RNASET2	7.44979	19.6107	1.39637	5e-05
WDR27	1.44261	2.03027	0.492991	0.05755
PHF10	19.3353	23.745	0.296388	0.33015
DLL1	0.413343	2.80932	2.76481	5e-05
PSMB1	181.169	234.461	0.372016	0.0435
PDCD2	25.0806	37.8697	0.594474	0.00615
FAM20C	133.526	12.5967	-3.406	5e-05
HEATR2	17.4546	29.0882	0.73683	0.0012
SUN1	32.5342	40.4282	0.313407	0.09795
GET4	15.0545	20.2409	0.427079	0.03565
GPR146	0.834787	0.648562	-0.364163	0.79425
GPER	1.77927	1.60586	-0.147936	0.84835
MAFK	11.3511	8.22328	-0.465049	0.08775
KIAA1908	0.784402	1.44808	0.884476	0.00125
ELFN1	0.261652	1.29562	2.30791	5e-05
NUDT1	21.9582	22.5961	0.0413132	0.86025
EIF3B	83.9834	137.808	0.714486	0.00015
CHST12	12.1134	7.75403	-0.643587	0.0029
LFNG	2.7041	6.73003	1.31546	5e-05
IQCE	7.58099	9.29841	0.294598	0.12515
TTYH3	110.784	25.9269	-2.09522	5e-05
FOXK1	6.20878	12.6828	1.03049	5e-05
KIAA0415	5.47001	3.68763	-0.568851	0.0064
RNF216P1	7.33711	4.8282	-0.603727	0.0073
RBAK,RBAK-LOC389458	3.55811	6.16067	0.791977	0.0068
WIPI2	21.6765	19.202	-0.174874	0.3522
SLC29A4	2.02076	15.8302	2.96971	5e-05
FSCN1	185.128	136.5	-0.439621	0.01995
ZNF815	0.973884	0.527046	-0.885821	0.00685
CCZ1	9.37863	9.49267	0.0174379	0.93685
AIMP2	13.9867	20.8504	0.576021	0.40545
USP42	3.88555	5.23333	0.429611	0.04045
RAC1	188.697	131.888	-0.516755	0.0046
ZDHHC4	23.7934	27.9102	0.230228	0.25665
C7orf26	10.9915	14.6714	0.416616	0.0474
ZNF853	1.10856	0.066267	-4.06425	5e-05
PMS2CL	2.79034	3.34054	0.259639	0.32775
C1GALT1	14.7413	4.94871	-1.57474	5e-05
MIOS	8.69307	6.50995	-0.417219	0.04365
LOC729852	6.82611	5.53128	-0.303451	0.37865
GLCCI1	1.97147	1.21749	-0.695362	0.00505
PHF14	13.1318	3.35235	-1.96982	5e-05
TMEM106B	42.5731	11.3624	-1.90568	5e-05
ARL4A	7.71714	9.89341	0.358402	0.08115
BZW2	60.8149	103.895	0.772627	5e-05
TSPAN13	12.382	27.7126	1.16229	5e-05
AHR	38.3733	11.1768	-1.77959	5e-05
HDAC9	5.91446	0.685039	-3.10999	5e-05
ITGB8	7.18901	3.79911	-0.920133	5e-05
SP4	0.8197	3.68737	2.16943	5e-05
IL6	5.32667	0.0254789	-7.70779	0.2231
KLHL7	17.4571	12.0457	-0.535297	0.0235
NUPL2	9.92368	13.7202	0.467353	0.0284
GPNMB	133.611	0.792196	-7.39796	5e-05
MALSU1	47.0946	45.5014	-0.0496513	0.8104
CCDC126	2.85646	2.78497	-0.0365677	0.8876
C7orf46	1.38717	1.32629	-0.0647451	0.84355
MPP6	8.15759	8.77279	0.104893	0.6269
NFE2L3	14.9393	13.9602	-0.0977959	0.6127
CBX3	120.792	169.4	0.487911	0.00765
SNX10	0.0329636	13.1982	8.64525	0.0004
HOXA-AS5	0.0122741	0.68652	5.80562	0.1611
TAX1BP1	55.0098	31.0939	-0.823054	5e-05
CREB5	1.04472	0.258703	-2.01376	5e-05
CHN2	0.0244581	0.733774	4.90695	0.1529
PRR15	0.0554939	3.72979	6.07062	0.044
WIPF3	0.0250022	3.39176	7.08384	0.0026
PLEKHA8	4.0558	4.72528	0.220412	0.40185
C7orf41	4.69704	3.57004	-0.395812	0.0615
ZNRF2	3.67749	3.73419	0.0220717	0.9213
DKFZP586I1420	1.35823	0.911124	-0.576012	0.05005
GARS	114.843	73.3018	-0.647748	0.00065
FAM188B,INMT	0.521409	2.93159	2.49119	5e-05
AQP1	0.0989738	0.526836	2.41224	0.0002
AVL9	10.1306	20.6609	1.02818	5e-05
ZNRF2P1	0.951028	0.831867	-0.193134	0.56375
LOC401321	1.62804	1.87617	0.20466	0.39465
FKBP9	65.4154	28.9266	-1.17723	5e-05
BBS9	4.70077	2.57528	-0.868167	0.0001
BMPER	0.614626	0.0288605	-4.41254	0.0004
SEPT7	55.8102	37.1548	-0.7366	5e-05
EEPD1	1.9561	2.54987	0.382446	0.09295
ANLN	49.3833	33.5598	-0.557288	0.0056
EPDR1	9.5667	6.15657	-0.635894	0.004
STARD3NL	32.258	23.8109	-0.438032	0.02665
YAE1D1	12.4396	16.851	0.4379	0.0597
RALA	33.0983	26.2088	-0.336705	0.07365
LINC00265	1.12853	1.27893	0.1805	0.4854
CDK13	9.31321	6.17544	-0.592736	0.0026
C7orf10	4.89432	2.4656	-0.989168	0.00025
MRPL32	31.9897	47.7998	0.579397	0.00375
STK17A	36.116	8.55699	-2.07746	5e-05
BLVRA	57.5045	27.7889	-1.04917	5e-05
UBE2D4	3.90766	2.61023	-0.582126	0.0258
DBNL	78.1423	26.0367	-1.58556	5e-05
YKT6	66.1589	39.1894	-0.755472	0.0001
OGDH	26.7359	22.8777	-0.224833	0.23855
ZMIZ2	17.5996	23.4375	0.413276	0.02895
PPIA	613.124	699.384	0.189905	0.31125
CCM2	27.9154	15.9864	-0.804221	5e-05
C7orf69	0.784108	0.054223	-3.85408	0.16765
UPP1	23.3216	4.062	-2.5214	5e-05
EGFR	31.6444	11.7665	-1.42726	5e-05
LANCL2	5.81967	5.06477	-0.20044	0.33595
ZNF713	0.701764	1.80717	1.36468	0.00015
MRPS17	32.5949	40.4428	0.311237	0.1595
GBAS	41.6313	39.0017	-0.0941312	0.6245
CCT6A	138.25	163.881	0.245364	0.1778
SUMF2	96.2344	78.9971	-0.284753	0.1238
ZNF107	1.58651	3.72487	1.23133	5e-05
ZNF138	1.12111	3.64932	1.7027	5e-05
ZNF273	0.439502	2.22036	2.33685	5e-05
CCT6P3	1.066	1.31499	0.302851	0.315
ZNF92	2.44649	6.31005	1.36694	5e-05
CCT6P1	1.27526	1.8231	0.515604	0.0938
SNORA22	4.10778	1.31112	-1.64756	0.5063
VKORC1L1	16.6951	18.4006	0.140329	0.51915
ASL	17.361	18.5902	0.0986913	0.62815
CRCP	16.44	13.4134	-0.293537	0.1378
TPST1	11.5196	5.68428	-1.01905	5e-05
KCTD7	5.01309	1.64636	-1.60642	5e-05
RABGEF1	12.0987	5.8302	-1.05323	5e-05
C7orf42	44.1459	23.0823	-0.935492	5e-05
TYW1	5.41902	6.18356	0.190408	0.37185
STAG3L4	3.7796	3.2839	-0.202821	0.4092
AUTS2	1.91425	0.0055962	-8.41812	0.1403
SBDSP1	20.2452	13.979	-0.534325	0.01685
POM121	9.14515	11.8549	0.374407	0.0592
LOC541473	0.693271	1.03915	0.583915	0.16955
GTF2IP1,LOC100093631	1.06135	0.657871	-0.690026	0.02115
VPS37D	3.7213	7.28635	0.969388	0.00015
WBSCR22	45.6014	78.1834	0.777785	5e-05
ABHD11-AS1	3.70796	1.04232	-1.83082	0.0018
CLDN4	0.134369	140.303	10.0281	5e-05
WBSCR28	0.0506825	0.780325	3.94451	0.24705
LIMK1	60.2701	35.8144	-0.750901	0.0001
EIF4H	224.152	176.933	-0.341276	0.0658
LAT2	0.954627	4.0979	2.10187	5e-05
CLIP2	14.975	23.4275	0.645651	0.0007
GTF2IRD1	14.9107	11.2534	-0.40599	0.03965
GTF2I	23.1691	22.0951	-0.0684786	0.7115
PMS2P5	3.01922	3.19521	0.0817345	0.77045
TRIM74	0.230227	1.31957	2.51894	0.0001
NSUN5P1	4.02927	5.35216	0.409601	0.529
RHBDD2	37.4342	38.1365	0.0268124	0.88575
POR	17.1634	42.5322	1.30922	5e-05
MDH2	170.561	216.015	0.340847	0.06345
SRRM3	0.0949005	5.61104	5.88571	5e-05
HSPB1	548.649	460.859	-0.25156	0.177
ZP3	0.125161	4.00841	5.00117	0.00665
DTX2	4.7721	8.51101	0.834708	0.0002
UPK3B	0.481959	1.8621	1.94995	5e-05
LOC100133091	0.908002	0.621	-0.548102	0.3356
DTX2P1-UPK3BP1-PMS2P11	0.471917	1.08148	1.1964	0.00345
LOC100132832	0.733091	0.764751	0.060997	0.85605
CCDC146	0.475692	1.93832	2.02671	5e-05
PTPN12	40.619	35.43	-0.197184	0.29695
RSBN1L	6.79431	8.46661	0.317458	0.1539
PHTF2	13.9069	7.44876	-0.900726	5e-05
MAGI2-AS3	15.2617	0.00548368	-11.4425	0.00505
GNAI1	11.1273	42.0849	1.9192	5e-05
CD36	0.494655	0.0260679	-4.24608	5e-05
DMTF1	9.69648	8.78529	-0.142371	0.5291
CROT	5.41409	0.00488455	-10.1143	0.24645
RUNDC3B	0.031979	1.37299	5.42405	5e-05
DBF4	4.61064	11.2368	1.2852	0.0001
ADAM22	2.38629	4.3626	0.870421	0.00415
DPY19L2P4	0.562322	0.115324	-2.28571	0.00085
STEAP1	5.24448	6.00504	0.195376	0.44095
STEAP2	3.25563	4.19059	0.364213	0.1446
C7orf63	1.29537	0.668894	-0.953515	0.00125
GTPBP10	2.69713	4.51533	0.743405	0.0003
CLDN12	12.0493	14.4026	0.257382	0.19625
CDK14	6.2376	3.66213	-0.768306	0.00015
FZD1	10.8782	6.93828	-0.648787	0.0013
AKAP9	7.42937	3.98687	-0.897982	5e-05
ANKIB1	20.8447	8.08653	-1.36609	5e-05
GATAD1	11.0935	9.91491	-0.162043	0.4141
RBM48	5.0531	5.93967	0.233214	0.32255
CCDC132	6.67172	4.66105	-0.517404	0.0205
GNG11	81.0459	0.0135645	-12.5447	0.10915
CASD1	7.31689	2.52448	-1.53525	5e-05
PEG10	43.1748	3.11191	-3.79432	5e-05
PPP1R9A	2.4281	2.42847	0.000219574	0.99895
ACN9	3.31827	6.98707	1.07426	5e-05
LMTK2	3.59492	6.11588	0.7666	5e-05
BHLHA15	0.0655415	2.4885	5.24672	0.24705
BRI3	205.93	60.8231	-1.75946	5e-05
TRRAP	9.48694	14.0224	0.563719	0.0026
ARPC1A	131.288	115.793	-0.181188	0.32365
ARPC1B	121.805	135.587	0.154654	0.5929
BUD31	55.6089	42.0298	-0.403904	0.33855
CPSF4	15.1484	22.7585	0.587247	0.2531
ZNF789	2.38187	1.67663	-0.506528	0.28605
ZKSCAN5	5.85331	5.92635	0.0178896	0.93055
ZNF655	19.5919	17.0076	-0.204079	0.4099
LOC100289187	1.85808	1.11292	-0.73946	0.0388
ZNF498	3.08835	3.29471	0.0933161	0.6702
ZKSCAN1	13.4635	17.1858	0.352159	0.0671
ZSCAN21	1.96113	2.94363	0.585909	0.3323
COPS6	97.1921	59.4951	-0.708067	0.0003
AP4M1	9.84744	9.91596	0.0100044	0.9914
CNPY4	13.8311	1.72148	-3.00619	0.18605
MBLAC1	1.46583	0.570388	-1.3617	0.00075
C7orf59	82.1422	81.6742	-0.00824224	0.9652
PILRB	9.1019	26.2871	1.53011	5e-05
PILRA	0.665311	0.287848	-1.20872	0.01465
MEPCE	21.0157	22.9925	0.129696	0.52915
NYAP1	0.147147	3.29722	4.48592	5e-05
AGFG2	3.14683	2.99082	-0.0733563	0.73425
PCOLCE	1.84093	1.80905	-0.0252001	0.9399
MOSPD3	20.7061	19.3149	-0.100343	0.63915
GNB2	180.479	127.163	-0.505148	0.00725
POP7	27.8255	44.4014	0.674198	0.00165
SLC12A9	12.5957	9.80929	-0.360708	0.0748
TRIP6	92.7944	58.0824	-0.675938	0.00015
SRRT	45.7564	60.8244	0.410677	0.02935
TRIM56	11.072	6.92833	-0.676341	0.00125
SERPINE1	792.085	4.27526	-7.5335	5e-05
AP1S1	75.0637	73.9422	-0.0217191	0.90985
ZNHIT1	61.153	37.9293	-0.689109	0.0372
CUX1	25.1391	32.1158	0.353349	0.10595
SH2B2	1.1961	4.19202	1.8093	5e-05
LOC100289561,PRKRIP1	13.5738	10.6101	-0.355381	0.10825
ORAI2	10.7475	3.39237	-1.66363	5e-05
LRWD1	13.4213	20.8471	0.635319	0.0131
FAM185A	2.76494	2.14328	-0.367429	0.16985
LRRC17	38.7147	0.171451	-7.81894	5e-05
ARMC10	23.718	22.7055	-0.0629375	0.79385
PMPCB	17.6683	20.5739	0.219658	0.3401
PSMC2	43.4949	36.517	-0.252279	0.1978
MLL5	17.2583	9.88874	-0.803431	5e-05
RINT1	10.1281	8.17292	-0.309439	0.14005
PRKAR2B	4.17778	9.73747	1.22081	5e-05
HBP1	20.8878	9.03126	-1.20966	0.0006
DUS4L	3.46145	2.69625	-0.360423	0.64095
BCAP29	19.0056	5.63625	-1.75362	5e-05
SLC26A4	3.04717	0.167872	-4.18204	5e-05
CBLL1	7.84071	11.7042	0.577967	0.0036
DLD	31.5263	31.943	0.0189444	0.9195
DNAJB9	10.8039	6.35493	-0.765605	0.00055
ZNF277	8.80042	8.55194	-0.0413196	0.844
IFRD1	11.7469	8.77138	-0.421401	0.0366
FOXP2	1.46988	0.436872	-1.75042	5e-05
MDFIC	15.3284	2.56238	-2.58065	5e-05
TES	52.35	50.1302	-0.0625083	0.73775
CAV2	42.0993	38.2578	-0.138041	0.461
CAV1	529.347	135.287	-1.9682	5e-05
MET	87.8905	64.6359	-0.443372	0.0137
CAPZA2	86.4029	54.1524	-0.674053	0.0002
ST7	7.84214	7.67598	-0.0308961	0.8938
NAA38	1.88366	2.52188	0.420958	0.04025
ING3	6.74807	6.71454	-0.00718519	0.97505
C7orf58	3.36475	0.0705986	-5.57471	5e-05
WNT16	0.0722983	17.1911	7.89348	5e-05
LOC154860	0.149857	1.03518	2.78821	5e-05
ARF5	106.139	170.971	0.687792	0.0004
SND1	105.056	66.6492	-0.656503	0.0005
HILPDA	8.545	12.5664	0.556418	0.01435
METTL2B	9.52764	11.7127	0.297877	0.15245
FLJ45340	4.59691	4.36602	-0.0743448	0.7161
CALU	204.014	41.4128	-2.30052	5e-05
CCDC136	2.06932	2.19117	0.0825424	0.77275
FLNC	87.5542	11.0246	-2.98945	5e-05
ATP6V1F	113.388	100.458	-0.174673	0.35595
IRF5	0.648511	6.43037	3.3097	5e-05
TPI1P2	0.507616	0.590096	0.217213	0.567
TSPAN33	0.182427	7.75744	5.41019	5e-05
SMO	14.5406	9.56966	-0.603547	0.00245
AHCYL2	4.45356	6.63628	0.575417	0.0063
FAM40B	4.48416	2.21451	-1.01785	5e-05
