symbol	Uninfected_12.FPKM	SC35M_wt_12.FPKM	uninfected_12_SC35M_wt_12.logfc	uninfected_12_SC35M_wt_12.qvalue
Metazoa_SRP	0	0	0	1
AL031055.1	0	0	0	1
Metazoa_SRP	0	0	0	1
MIR4435-2	0	0	0	1
MIR4533	0	0	0	1
MIR2909	0	0	0	1
AC066612.1	0	0	0	1
MIR4654	0	0	0	1
RHOT1P1	0.44427	0.445109	0.00272266	1
MIR5190	0	0	0	1
MIR5583-1	0	0	0	1
RP11-789C17.3	0	0	0	1
MIR4711	0	0	0	1
MIR3646	0	0	0	1
Metazoa_SRP	0	0	0	1
RP11-190I17.2	0	0	0	1
MIR4658	0	0	0	1
RP11-927P21.6	0.670031	0	-Inf	1
AC010329.1	0	0	0	1
Metazoa_SRP	0	0	0	1
Metazoa_SRP	0	0	0	1
RP1-37N7.2	0	0	0	1
AC007216.1	0	0	0	1
Metazoa_SRP	2.31293	1.26721	-0.868069	0.91225
Metazoa_SRP	0	0	0	1
MIR3147	0	0	0	1
RP11-769O8.1	0.998431	1.01895	0.0293531	0.989183
RP11-1109M24.11	0	0	0	1
STRADA	13.426	10.312	-0.380709	0.679482
MIR4666A	0	0	0	1
AL080243.1	0	0	0	1
RP11-855A2.5	0	0.343465	Inf	1
RP11-1113L8.6	0.0580702	0.0839765	0.532187	1
MIR4282	0	0	0	1
RP11-178F10.4	0	0	0	1
AL662800.2	0	0	0	1
RP11-552O4.2	0	0	0	1
Metazoa_SRP	0	0.340157	Inf	1
AC007040.3	0	0	0	1
Metazoa_SRP	0	0	0	1
MIR5095	0	0	0	1
MIR3186	0	0	0	1
RP11-218F4.2	0	0	0	1
MIR1260B	0	0	0	1
MIR4468	0	0	0	1
MIR4661	0	0	0	1
Metazoa_SRP	0	0	0	1
RP11-675P14.1	0	0	0	1
Metazoa_SRP	0	0	0	1
Metazoa_SRP	0	0	0	1
RP11-267C16.3	0	0	0	1
C17ORF108	1.56657E-20	3.58769E-19	4.51738	1
MIR5585	0	0	0	1
MIR5589	0	0	0	1
AC025678.1	0	0	0	1
MIR3926-2	0	0	0	1
AL583784.1	0	0	0	1
CTD-2267D19.3	0.983826	1.11777	0.184151	0.702495
AC005783.1	0	0	0	1
Metazoa_SRP	0	0	0	1
MIR3156-3	0	0	0	1
RP11-100K18.1	0	0	0	1
MIR3167	0	0	0	1
AL359538.2	0	0	0	1
AC092865.2	0	0	0	1
AC010723.2	0	0	0	1
RP11-746E8.1	0	0	0	1
RP11-433M22.1	0	0	0	1
Metazoa_SRP	0	0	0	1
AL158077.1	0	0	0	1
MIR4323	0	0	0	1
NPM1P2	0	0	0	1
MIR3611	0	0	0	1
AC020606.1	0	0	0	1
AL591925.1	0	0	0	1
MIR3178	0	0	0	1
AC021660.1	0	0	0	1
MIR3176	0	0	0	1
RP13-991F5.4	0.249651	0.153044	-0.705966	1
RP11-25D3.1	0	0	0	1
MIR3605	0	0	0	1
MIR5091	0	0	0	1
MIR5047	0	0	0	1
CTD-2594A10.4	0	0	0	1
MIR4279	0	0	0	1
AC079340.1	0	0	0	1
MIR4644	0	0	0	1
AC116655.1	0	0	0	1
AC008752.3	0	0	0	1
CTC-525D6.2	0	0	0	1
COX6CP3	0	0	0	1
AL031768.1	0	0	0	1
AC093874.1	0	0	0	1
MIR4475	0	0	0	1
LINC00683	0.00599791	0.0158889	1.40548	1
AC005926.1	0	0	0	1
RP11-41O4.1	0.317205	0.585194	0.883499	0.720694
AC012003.1	0	0	0	1
RP11-640I15.1	1.87018	1.22041	-0.615811	0.893479
MIR4428	0	0	0	1
AL162311.1	0	0	0	1
RP11-172F10.1	0	0	0	1
AC002395.1	0	0	0	1
MIR5096	0	0	0	1
Z97632.1	0	0	0	1
RP11-715C4.1	0	0	0	1
Metazoa_SRP	0	0	0	1
AC034187.5	0	0	0	1
MIR4743	0	0	0	1
AC096763.1	0	0	0	1
RP11-41O4.2	0.121464	0.123905	0.0287038	1
RP11-849F2.4	0	0.0433047	Inf	1
AL356865.2	0	0	0	1
RP11-443G13.3	0	0	0	1
RP11-627G18.1	2.87237	1.87339	-0.616589	0.47856
Metazoa_SRP	0	0	0	1
MIR3683	0	0	0	1
CTD-3096M3.2	0	0	0	1
RP11-1C8.6	0.0567688	0.193415	1.76853	1
RP11-159D12.10	0	0.00172006	Inf	1
hsa-mir-3180-3	0	0	0	1
AC069276.1	0	0	0	1
AL136380.1	0	0	0	1
ARIH2P1	0	0	0	1
MIR3118-5	0	0	0	1
CCDC144A	1.33474E-21	1.52248E-13	26.7653	1
RP11-484N16.1	0.531011	0.333968	-0.66903	0.88762
MIR4518	0	0	0	1
CTD-2008P7.6	0.00940711	0	-Inf	1
MIR5093	0	0	0	1
Metazoa_SRP	0.713308	0	-Inf	1
AC012671.4	0	0	0	1
AC106899.1	0	0	0	1
AC007952.4	0	0	0	1
RP11-111H3.3	0	0	0	1
RP11-173M1.4	0.0549695	0.0645228	0.231177	1
MIR4668	0	0	0	1
Metazoa_SRP	0	0	0	1
MIR5692A1	0	0	0	1
AL080272.1	0	0	0	1
MIR3909	0	0	0	1
MIR4293	0	0	0	1
Metazoa_SRP	0.384717	0.414142	0.106327	1
MIR4663	0	0	0	1
MIR3665	0	0	0	1
MIR4503	0	0	0	1
hsa-mir-4536-2	0	0	0	1
MIR4281	0	0	0	1
AL355353.1	0	0	0	1
AC117372.1	0	0	0	1
RP11-25O3.1	0	0	0	1
AL356019.1	0	0	0	1
AC118282.4	0	0	0	1
Metazoa_SRP	0	0	0	1
RP11-848P1.4	1.18354	1.07986	-0.132262	0.958251
RP5-890E16.4	277.244	328.554	0.244977	0.939569
Metazoa_SRP	0	0	0	1
AL353731.1	0	0	0	1
Metazoa_SRP	2.08583	3.49664	0.745349	0.906925
AC019205.2	0	0	0	1
AC068641.1	0	0	0	1
AC015818.11	0.280182	0.276208	-0.0206084	1
AC018618.1	0	0	0	1
AL162424.1	0	0	0	1
Metazoa_SRP	0.308888	0.332513	0.106327	1
AL591471.1	0	0	0	1
MIR4776-2	0	0	0	1
AL117334.1	0	0	0	1
RP11-578C11.2	0	0	0	1
RP11-101O21.1	0	0	0	1
AL359771.1	0	0	0	1
AC017028.10	0	0	0	1
AC069243.1	0	0	0	1
RP11-218E15.1	0	0	0	1
RP11-51L5.3	0	0	0	1
Metazoa_SRP	0.492335	0.581632	0.240466	1
RP11-1096G20.5	0.0665877	0.124158	0.898853	1
RP11-344E13.4	0	0	0	1
MIR3657	0	0	0	1
RP11-142O6.1	0	0.00808892	Inf	1
AC092849.1	0	0	0	1
RP11-710M11.1	0	0	0	1
AC026512.1	0	0	0	1
AC093165.1	0	0	0	1
AC095064.1	0	0	0	1
RP11-214O1.3	0	0	0	1
RP11-640N20.8	0	0	0	1
MIR5703	0	0	0	1
MIR5002	0	0	0	1
RP11-227G15.8	0	0	0	1
AC016178.2	0	0	0	1
AC093430.1	0	0	0	1
CTB-41I6.1	0	0	0	1
AC027288.2	0	0	0	1
AC074389.1	0	0	0	1
MIR4740	0	0	0	1
AL122019.1	0	0	0	1
MIR4273	0	0	0	1
RP11-737O24.1	0	0.0372675	Inf	1
MIR3656	0	0	0	1
AC027307.2	0	0	0	1
AC113171.1	0	0	0	1
RP11-874J12.4	0.86215	0.617314	-0.481933	0.609782
RP11-329L6.1	408.517	9.89025	-5.36824	0.332489
AL161731.1	0	0	0	1
CBX3P2	0.275202	0.364129	0.40396	0.901756
MIR3157	0	0	0	1
AL122127.4	0	0	0	1
AC092104.5	0	0	0	1
RP11-180P8.3	0.0350686	0.0338917	-0.0492512	1
RP11-88L24.4	0	0.0060407	Inf	1
MIR4636	0	0	0	1
RP1-66C13.2	0	0	0	1
MIR4424	0	0	0	1
Metazoa_SRP	0	0.34072	Inf	1
MIR4451	0	0	0	1
Metazoa_SRP	43.6472	39.9253	-0.128586	0.980734
MIR3163	0	0	0	1
Metazoa_SRP	0	0	0	1
MIR4719	0	0	0	1
AC098784.2	0	0	0	1
Metazoa_SRP	0	0.332513	Inf	1
AL442639.1	0	0	0	1
AC004520.1	0	0	0	1
MIR5580	0	0	0	1
AC008703.2	0	0	0	1
TBC1D3P5	0	0	0	1
MIR4264	0	0	0	1
MIR4746	0	0	0	1
Metazoa_SRP	0	0	0	1
AL359542.1	0	0	0	1
RP11-91I8.3	0.275043	0.209608	-0.391962	1
AC099778.1	0	0	0	1
RP13-991F5.2	0.03165	0.0559657	0.822339	1
RP11-149I2.4	0.260703	0.0787119	-1.72775	1
AC046143.2	0	0	0	1
RP11-805L22.1	0	0	0	1
MIR3713	0	0	0	1
CTD-2015H3.2	0	0	0	1
AP003385.1	0	0	0	1
Metazoa_SRP	0	0	0	1
Metazoa_SRP	4.29747	2.30059	-0.901483	0.708966
hsa-mir-3179-3	0	0	0	1
Metazoa_SRP	0	0.228975	Inf	1
RP11-806L2.2	0.0960418	0.0337031	-1.51078	1
AC026318.1	0	0	0	1
hsa-mir-4259	0	0	0	1
MIR4724	0	0	0	1
RP11-173L6.1	0	0	0	1
MIR2392	0	0	0	1
AC010327.1	0	0	0	1
MIR3196	0	0	0	1
AC025165.1	0	0	0	1
RP11-822E23.2	0	0	0	1
Metazoa_SRP	0	0.654344	Inf	1
AL031284.1	0	0	0	1
CTB-131K11.1	14.2459	17.6478	0.308941	0.660726
RP11-856M7.8	0	0	0	1
MIR4458	0	0	0	1
RP11-401F2.3	0.170498	0.13069	-0.383605	1
AC106753.1	0	0	0	1
AC084262.3	0	0	0	1
Metazoa_SRP	0	0.505536	Inf	1
MIR5197	0	0	0	1
CTD-2515C13.1	0	0	0	1
AC092174.1	0	0	0	1
AC023157.1	0	0	0	1
AC010311.1	0	0	0	1
AL365214.1	0	0	0	1
FAM106CP	0	0	0	1
Metazoa_SRP	0	0	0	1
RP11-178F10.3	0	0	0	1
CTD-2349P21.9	3.133	4.04746	0.36947	0.845654
AC109335.1	0	0	0	1
AC092122.2	0	0	0	1
AC116533.3	0	0	0	1
MIR4641	0	0	0	1
RP11-17J14.2	7.59264	6.07751	-0.321121	0.844906
AC131951.1	0	0	0	1
RP11-995C19.2	0	0	0	1
RP11-45M22.5	0.0277923	0.139175	2.32415	1
AC008536.1	0	0	0	1
AL138498.1	0	0	0	1
RP11-766H1.1	0.164848	0.0823138	-1.00193	1
MIR5681B	0	0	0	1
Metazoa_SRP	0	0	0	1
RP11-798G7.4	0	0	0	1
RP11-629E24.2	0	0	0	1
AL121932.1	0	0	0	1
MIR4479	0	0	0	1
MIR3201	0	0	0	1
MIR3934	307.003	0	-Inf	1
AC007435.1	0	0	0	1
AL590683.2	0	0	0	1
AC008166.1	0	0	0	1
RP11-874J12.3	0	0	0	1
MIR3689F	0	0	0	1
MIR4452	0	0	0	1
MIR4715	0	0	0	1
MIR4268	0	0	0	1
RAC1P1	0	0	0	1
RP11-650P15.1	0.316209	0.0798283	-1.98591	1
RP11-805F19.4	0	0.0114236	Inf	1
MIR4650-1	0	0	0	1
AC090720.1	0	0	0	1
RP11-138P22.1	0	0	0	1
RP11-846F4.1	0	0	0	1
MIR4318	0	0	0	1
MIR4706	0	0	0	1
Metazoa_SRP	0	0	0	1
MIR3619	0	0	0	1
AL162571.1	0	0	0	1
RP11-40A13.1	0.0417258	0	-Inf	1
Metazoa_SRP	0.283281	0	-Inf	1
CTD-2510F5.2	0	0	0	1
RP11-385D13.3	0.872069	0.489682	-0.832598	1
AC078889.1	0	0	0	1
Metazoa_SRP	0	0	0	1
RP11-881L2.1	0	0.0429508	Inf	1
hsa-mir-5572	94.6243	33.9259	-1.47982	0.799976
AC027811.1	0	0	0	1
Metazoa_SRP	0	0	0	1
MIR5701-2	0	0	0	1
AC137674.2	0	0	0	1
AL161645.2	0	0	0	1
RP11-526I8.2	0	0	0	1
AP002958.1	0	0	0	1
Metazoa_SRP	0	0	0	1
AL356020.1	0	0	0	1
Metazoa_SRP	0	0	0	1
RP11-527H14.2	0	0	0	1
MIR3145	0	0	0	1
AL137251.1	0	0	0	1
MIR4530	0	0	0	1
RP11-1007I13.4	0.0298378	0	-Inf	1
CTD-2200P10.2	0	0	0	1
RP11-64J19.1	0	0	0	1
MIR4418	0	0	0	1
MIR3188	0	0	0	1
AC009994.2	0	0	0	1
MIR3618	0	0	0	1
AL049610.1	0	0	0	1
Metazoa_SRP	0	0	0	1
MIR5579	0	0	0	1
RP11-449D8.5	0.111542	0.115848	0.0546427	1
RP11-672L10.4	0	0	0	1
Metazoa_SRP	0	0	0	1
RP11-838N2.5	0.0164604	0.0711065	2.11098	1
RP1-71H19.2	0.144014	0.181785	0.336022	1
MIR4254	0	0	0	1
MIR3166	0	0	0	1
MIR4527	0	0	0	1
MIR4478	0	0	0	1
AL355149.2	0	0	0	1
CTD-2382H12.2	0	0	0	1
AC027320.1	0	0	0	1
RP1-56K13.5	0.0915411	0	-Inf	1
MIR4512	0	0	0	1
AC090692.1	0	0	0	1
AC022537.1	0	0	0	1
MIR4713	0	0	0	1
MIR4766	0	0	0	1
AL133269.1	0	0	0	1
AL928742.2	0	0	0	1
RP11-583F2.5	0	0	0	1
RP11-466A19.3	0	0	0	1
RP11-6N17.3	2.40598	2.5699	0.0950858	0.980244
RP11-476K15.1	0	0	0	1
RP11-856M7.6	0	0.0575733	Inf	1
LONRF2P1	0	0	0	1
AP001010.1	0	0	0	1
AL445531.1	0	0	0	1
AC078899.8	0	0	0	1
Metazoa_SRP	2.3451E-240	0.828247	795.761	1
MIR4703	0	0	0	1
RFWD2P1	0.00454015	0	-Inf	1
RP11-94B19.4	0	0	0	1
AP003558.1	0	0	0	1
MIR3692	0	0	0	1
MIR4742	0	0	0	1
MIR4642	0	0	0	1
MIR5001	0	0	0	1
AC104841.1	0	0	0	1
MIR4466	0	0	0	1
AC084859.1	0	0	0	1
Metazoa_SRP	0	0	0	1
Metazoa_SRP	0.358937	0	-Inf	1
AC022716.1	0	0	0	1
AC006116.1	0	0	0	1
MIR4726	0	0	0	1
AC006432.1	0	0	0	1
MIR3972	0	0	0	1
AC096887.1	0	0	0	1
AC090340.1	0	0	0	1
AC145124.1	0	0	0	1
MIR3676	0	0	0	1
MIR4754	0	0	0	1
RP11-20B24.4	0.0337394	0.109194	1.69439	1
MIR3677	0	0	0	1
RP11-927P21.2	0.145338	0.269882	0.892924	1
MIR4299	0	0	0	1
RP11-51L5.4	0	0	0	1
RP11-112H10.6	0.571858	0.716967	0.32625	0.789209
MIR3126	0	0	0	1
AL357519.2	0	0	0	1
RP11-138I1.3	5.99978	7.68935	0.357952	0.95592
AC107025.1	0	0	0	1
RP11-1376P16.1	0.144014	0	-Inf	1
MIR3908	0	0	0	1
AC104066.1	0	0	0	1
AL583842.7	0	0	0	1
AC026703.2	0	0	0	1
MIR3169	0	0	0	1
RP11-160E2.21	0	0	0	1
MIR4739	0	0	0	1
MIR4325	0	0	0	1
RP11-849N15.4	0.0389778	0	-Inf	1
MIR5692C2	0	0	0	1
AC097452.1	0	0	0	1
Metazoa_SRP	0	1.42881	Inf	1
AC113342.1	0	0	0	1
RP11-822E23.3	0	0	0	1
AL606923.1	0	0	0	1
MIR4297	0	0	0	1
RP11-258F1.1	0.0749044	0.0216275	-1.79218	1
AL139151.1	0	0	0	1
RP5-1148A21.3	0.576281	0.518823	-0.151529	0.980239
AL590558.1	0	0	0	1
AL358354.1	0	0	0	1
AL117337.1	0	0	0	1
AC139453.1	0	0	0	1
AL356261.1	0	0	0	1
AC079398.1	0	0	0	1
MIR4274	0	0	0	1
RP11-1109M24.15	0	0	0	1
snoZ6	0	0	0	1
RP11-19M12.2	0	0	0	1
Metazoa_SRP	0	0	0	1
RP11-30L3.2	0	0.057924	Inf	1
AC105339.2	0	0	0	1
MIR3945	0	0	0	1
AL512655.1	0	0	0	1
AL139396.1	0	0	0	1
AC005702.4	0	0	0	1
MIR4490	0	0	0	1
MIR4498	0	0	0	1
MIR4437	0	0	0	1
AL122127.5	0	0	0	1
PSMD7P1	0	0	0	1
RP11-661O13.1	0.0594282	0.0625894	0.0747688	1
RP11-214O1.2	0	0	0	1
Metazoa_SRP	0	0	0	1
RP11-398J5.1	0	0	0	1
hsa-mir-3149	0	0	0	1
AC009695.1	0	0	0	1
MYO15B	36.957	24.0349	-0.620718	0.240576
MIR5090	0	0	0	1
RP11-855A2.3	0	0.0732885	Inf	1
RP11-466A19.1	0	0.037183	Inf	1
MIR4676	0	0	0	1
Metazoa_SRP	0	0	0	1
MIR5695	0	0	0	1
MIR3940	1912.19	1372.3	-0.478635	0.947321
AC108721.2	0	0	0	1
AC004824.1	0	0	0	1
AC015688.3	0.079016	0.209799	1.40879	1
RP11-534N16.1	0.0644382	0	-Inf	1
Metazoa_SRP	0.681454	0	-Inf	1
AL732314.1	0	0	0	1
AL359922.1	0	0	0	1
TBC1D29	0.00313383	0.0291002	3.21503	1
AP003471.3	0	0	0	1
RP11-260A9.4	0	0	0	1
MIR4691	0	0	0	1
MIR4757	0	0	0	1
AL138796.1	0	0	0	1
MIR4708	0	0	0	1
Metazoa_SRP	0.38568	1.84788	2.2604	0.513933
RP11-94B19.6	0	0	0	1
RP11-131K5.1	0.087903	0	-Inf	1
MIR3135A	0	0	0	1
RP11-1109M24.7	0	0	0	1
Metazoa_SRP	0	0	0	1
MIR4645	0	0	0	1
MIR3661	13450.1	16818.8	0.322456	0.959327
RP11-690G19.3	2.23535	1.92586	-0.215	0.514773
Metazoa_SRP	3.20519	6.24294	0.961813	0.897056
MIR5680	0	0	0	1
AC092962.1	0	0	0	1
MIR3680-2	0	0	0	1
MIR4464	0	0	0	1
MIR3194	0	0	0	1
AL033528.1	0	0	0	1
CTD-2582D11.1	0	0	0	1
RP11-678G15.2	0	0	0	1
AC016727.1	0	0	0	1
AL353751.1	0	0	0	1
Metazoa_SRP	0	0.792001	Inf	1
RP11-19P22.10	0	0	0	1
AC091738.2	0	0	0	1
RP11-321M21.1	0	0	0	1
RP11-218M11.6	0	0.0441679	Inf	1
MIR4646	0	0	0	1
SH3GL1P1	0.265279	0.345907	0.382872	1
AC068312.1	0	0	0	1
MIR4444-1	0	0	0	1
MIR3663	0	0	0	1
RP11-715F3.2	0.352526	0.520113	0.561094	0.750336
RP1-66C13.3	0	0	0	1
Metazoa_SRP	0	0	0	1
AL137008.1	0	0	0	1
Metazoa_SRP	0	0	0	1
RP11-744K17.9	0	0	0	1
AC078816.1	0	0	0	1
AP003356.1	0	0	0	1
AL135791.1	0	0	0	1
RP11-521L9.2	0.190235	0.117187	-0.698975	1
MIR4419A	0	0	0	1
RP1-77H15.1	0	0	0	1
RP11-61L19.1	0	0.00313917	Inf	1
RP11-744K17.3	0	0	0	1
MIR548H5	0	0	0	1
MIR548AE1	0	0	0	1
RP11-449D8.3	0	0	0	1
MIR3118-1	0	0	0	1
AF196779.1	0	0	0	1
AP000868.1	0	0	0	1
AL356750.1	0	0	0	1
AC118063.1	0	0	0	1
RP11-454P7.1	0	0	0	1
RP13-104F24.1	0.559818	0.585878	0.0656431	0.984828
RP11-6N17.2	0.041059	0.0390178	-0.0735671	1
AL928874.1	0	0	0	1
RP11-599B13.7	0.512025	0.186322	-1.45842	0.579879
AL590085.1	0	0	0	1
CTD-2200P10.1	0	0	0	1
MIR3689E	0	0	0	1
Metazoa_SRP	0	0	0	1
Metazoa_SRP	0.399961	0	-Inf	1
CTD-2008P7.8	0	0	0	1
AL445464.1	0	0	0	1
RP11-838N2.4	0.137397	0.288166	1.06855	1
RP11-1109M24.8	0	0	0	1
Z97055.1	0	0	0	1
AP001634.1	0	0	0	1
RP11-121A13.3	0.477405	0	-Inf	1
RP11-543H23.2	0	0	0	1
AL360007.1	0	0	0	1
RP11-862L9.3	0.189268	0.0837059	-1.17703	1
RP11-793A3.2	0	0	0	1
AC083906.2	0	0	0	1
RP11-370A5.1	0.85635	2.22768	1.37927	0.708347
MIR4482-1	0	0	0	1
ITM2BP1	0	0	0	1
AP003096.1	0	0	0	1
MIR3910-2	0	0	0	1
AF186996.2	0	0	0	1
RP11-557B23.3	0	0.0191228	Inf	1
AP000719.1	0	0	0	1
AC097506.1	0	0	0	1
AC004595.1	0	0	0	1
Metazoa_SRP	0	0	0	1
AC116606.1	0	0	0	1
RP11-848P1.9	0.0880036	0.0605588	-0.539225	1
AP002761.1	0	0	0	1
AL031005.1	0	0	0	1
MIR4517	0	0	0	1
RP6-114E22.1	0.0840302	0	-Inf	1
RP11-19P22.8	4.00313	4.25213	0.0870569	0.954094
Metazoa_SRP	0	0	0	1
RP11-1148O4.1	0	0.0153546	Inf	1
RP1-41C23.1	0	0	0	1
RP11-1090M7.2	0.00187338	0	-Inf	1
AL353662.4	0	0	0	1
RP11-744K17.2	0	0.0032153	Inf	1
MIR4535	0	0	0	1
Metazoa_SRP	0	0	0	1
MIR4634	0	0	0	1
RP11-692N5.2	0.111062	0.531283	2.25811	1
AP000301.1	0	0	0	1
AC005616.1	0	0	0	1
CTC-268N12.2	0	0	0	1
RP1-266L20.9	0.140459	0.0700602	-1.00348	1
AC005546.2	2.11411	1.81116	-0.223137	0.971957
AKR1B1P7	0	0	0	1
RP11-173A16.2	0.0355644	0	-Inf	1
RP11-567M16.5	0	0	0	1
AD001527.5	0.00999379	0.0093677	-0.0933376	1
CTB-171A8.1	2.7121	4.09025	0.592778	0.798006
LINC00663	0.402847	2.27847	2.49976	0.047728
RP11-1058N17.1	0	0	0	1
AC005357.1	0	0	0	1
AC006116.22	0	0.00534344	Inf	1
RP5-1022P6.7	0	0	0	1
SLC25A6P4	0	0.0424499	Inf	1
CTC-448F2.6	0.147514	0.0711027	-1.05287	1
RP1-161P9.5	0.346864	0.0557463	-2.63742	1
CTC-325H20.2	0.103254	0.0492157	-1.06901	1
CTC-548K16.2	0.0311688	0.0365857	0.231177	1
CTC-263F14.5	0.0081256	0.0460742	2.50341	1
MRPS5P4	0	0	0	1
CTD-3064H18.1	0	0	0	1
RP11-798G7.8	0.31032	0.346156	0.157664	1
ACTBP9	0	0.0125098	Inf	1
RP11-15A1.7	0.824062	0.785804	-0.0685831	0.933059
CTC-499B15.6	0.0485222	0	-Inf	1
RP11-693J15.4	0	0	0	1
RP11-154H12.2	0.0552395	0.151286	1.45351	1
RP11-434D2.7	0	0.0504407	Inf	1
AC005943.4	0.818175	0.476963	-0.778533	0.899834
AC006273.7	1.42163	2.09587	0.560006	0.606029
CTB-70G10.1	0	0	0	1
RP11-400F19.8	4.39328E-201	2.31438E-147	178.459	1
CTD-2085J24.4	0.85327	0.63466	-0.427018	0.825375
RP11-1252D15.1	0	0	0	1
AC006116.13	0	0	0	1
AC005775.2	0.10765	0.039254	-1.45544	1
RP11-332H18.3	0.0662241	0.049848	-0.409821	1
CTD-3234P18.2	0	0.0798949	Inf	1
CTC-215O4.4	0.380093	0.286374	-0.408451	0.9538
CTC-479C5.16	1.20017	1.10838	-0.114793	0.969095
AC119403.1	0.0359909	0.0335196	-0.102626	1
AC005559.2	7.36444	7.3774	0.00253607	0.995161
AC104532.3	1.69747	5.63479	1.73098	0.589767
RP11-378E13.3	0.142293	0.265091	0.89763	1
RP11-15E18.2	0	0	0	1
AC005262.4	0	0.139911	Inf	1
OR4G3P	0	0.0167967	Inf	1
MRPL37P1	0	0	0	1
RP11-799D4.4	0.255391	0.262244	0.0382034	1
AD000685.1	2.0722E-28	0.0220878	86.4622	1
WI2-2118C23.1	0	0	0	1
CTD-2623N2.5	0	0.0898348	Inf	1
AD000091.2	0	0	0	1
RP11-909B2.1	0	0	0	1
RP11-618P17.4	4.0684	4.53863	0.157797	0.975101
RP11-701H16.4	0	0	0	1
RP11-820I16.3	0.0406843	0.043796	0.106327	1
CTB-186H2.3	0	0	0	1
RP11-49K24.4	0	0	0	1
AC006126.3	0.0708981	0.0447463	-0.663978	1
AC005786.3	50.8359	0	-Inf	0.486261
CTD-2319I12.7	0	0.0999498	Inf	1
RP11-973H7.5	0	0	0	1
RP11-400F19.6	2.69002	2.46144	-0.128116	0.952505
AC005625.1	0	0.0582981	Inf	1
FXYD1	0.502573	0.526868	0.0681083	0.974283
RP11-712P20.2	0	0.0142917	Inf	1
AARSD1	42.0387	34.2091	-0.297339	0.560763
RP11-116O18.1	0	0.00676396	Inf	1
RP11-773H22.4	5.71757	8.45019	0.563581	0.719427
RP11-806H10.4	4.13147	5.58851	0.435808	0.373236
OR4F8P	0	0	0	1
AC015849.15	0.0167354	0.0218415	0.384168	1
CTD-3162L10.3	0	0	0	1
AD001527.4	4.48273	5.07038	0.177716	0.921509
CTC-425F1.2	6.47694	1.96045	-1.72413	0.744188
AC079466.1	0.00223648	0	-Inf	1
CTC-459F4.5	0	0	0	1
CTD-2369P2.5	0.092329	0.0811727	-0.185788	1
RP11-1072C15.2	0	0	0	1
RP11-552F3.4	0.0696835	0.142621	1.0333	1
RP11-799D4.2	0	0	0	1
CTC-232P5.1	0.170517	0.149568	-0.189111	1
RP11-23B5.1	0	0	0	1
CTD-2329C7.2	0	0.0184774	Inf	1
RP11-354P11.8	0	0	0	1
RP11-749H17.1	0	0	0	1
FTLP5	0	0	0	1
AC004528.4	0.0564156	0	-Inf	1
RP11-178C3.3	0.425254	0.499813	0.233064	0.954732
RP4-657D16.3	5.23435	4.5308	-0.208246	0.927559
RP11-127I20.7	0.0332361	0.0392643	0.240466	1
RP11-703I16.3	0	2.81407	Inf	1
TCEB3CL2	0	0	0	1
RP11-886H22.1	0.765032	1.24208	0.699161	0.882406
RP11-936I5.1	0	0	0	1
AC015849.16	0.248962	0.371379	0.576967	1
RP11-27G24.3	0	0	0	1
AC006538.4	0.225444	8.22064E-08	-21.387	1
RP11-242D8.1	2.33086	2.90877	0.319544	0.852145
CTC-507E2.1	0.0028121	0.00660165	1.23118	1
CTD-2659N19.4	0	0	0	1
AC002984.2	0.0622834	0	-Inf	1
CTC-448F2.4	0.0440515	0.0236813	-0.895441	1
CTB-31O20.3	0.318028	0.0674858	-2.2365	1
AC138430.2	0	0	0	1
RP11-120M18.2	0.378853	0.240576	-0.655148	1
RP11-108P20.1	0.91223	1.09235	0.259963	0.840905
CTB-50L17.16	0.201986	0.14461	-0.482087	1
CTC-360P9.1	0	0	0	1
CTD-2171N6.1	0	0	0	1
CTD-2081K17.2	0	0	0	1
RP11-800A18.4	0	0	0	1
RP11-75C10.9	0	0.0120914	Inf	1
AC010525.7	0.17946	0.219423	0.290057	1
NTF6A	0	0.0413084	Inf	1
AC011558.5	168.495	173.809	0.0447958	0.970571
ZNF223	0.280795	0.207353	-0.437425	1
LRRC37A16P	2.48431	4.64917	0.90413	0.36255
CTD-2588C8.8	0.0594324	0.139523	1.23118	1
AC015849.19	1.2569	0.874651	-0.523093	0.927286
RP11-92C4.3	0	0	0	1
AC011524.2	0	0	0	1
RP11-619L19.1	0	0	0	1
AC092299.7	0.328289	0	-Inf	1
CTB-50L17.7	0.365569	0.686189	0.908463	0.871334
AC005336.2	0	0	0	1
RP11-807E13.2	0.0123306	0.0132737	0.106327	1
CTD-2562J15.4	0.0973603	0.298493	1.61629	1
RP11-384O8.1	0	0	0	1
RP11-1094M14.10	0	0	0	1
AC005559.3	0.365499	0.389895	0.0932216	0.973683
AC005757.7	0	0	0	1
RP11-1096D5.2	0	0	0	1
RP11-58G13.1	0	0	0	1
RP11-35G9.3	0.740948	0.709686	-0.0621902	0.967191
ZNF850	0.00595251	0.0409529	2.7824	1
CTD-3193K9.4	0.615002	0.553615	-0.151708	0.969882
CTB-91J4.3	0.257087	0.1348	-0.931436	1
AC005757.6	0	0	0	1
AC006126.4	0	0	0	1
RP11-1094M14.9	0	0	0	1
RP11-589P10.7	0.724545	0.771116	0.0898724	0.983132
RP11-566K11.7	1.68532	1.17564	-0.519575	0.945407
AC002398.13	11.0681	8.34977	-0.406601	0.607276
