symbol	uninfected_48.FPKM	SC35M_dNS1_48.FPKM	uninfected_48_SC35M_dNS1_48.logfc	uninfected_48_SC35M_dNS1_48.qvalue
RP11-303G3.9	0	0	0	1
HIGD1AP5	0	0	0	1
PPP1R1AP1	0.0680692	0	-Inf	1
RP5-916O11.2	0	0	0	1
AC025016.1	0	0	0	1
RP11-448P19.1	0	0	0	1
ZNF123P	0	0	0	1
CTD-3224I3.3	0	0	0	1
OR7E4P	0.0121298	0	-Inf	1
TCEB2P2	0	0	0	1
RP11-718B12.3	0.0138435	0.0146553	0.0822201	1
TMA16P1	0	0	0	1
RP11-734C14.2	0	0	0	1
RP11-430H10.2	0	0	0	1
RP11-707M1.9	0	0	0	1
RP11-702F3.4	0	0.0746322	Inf	1
NAV2-IT1	0	0	0	1
RP4-594L9.2	0	0	0	1
RP11-646J21.6	0	0	0	1
AF238378.7	0	0	0	1
TMPRSS4-AS1	0	0	0	1
RP13-279N23.2	3.45408E-57	2.70139E-37	66.084	1
RRM1-AS1	0	0	0	1
ABCC6P2	0.0696223	0.19996	1.52209	1
RP11-375D13.4	0	0	0	1
CTD-2530H12.5	0	0	0	1
RP11-460B17.1	0	0	0	1
WTAPP1	0.13348	0.0631682	-1.07936	1
RP11-72M10.4	0	0	0	1
AP006621.5	7.78353	3.25281	-1.25874	0.00103163
RP11-358N4.5	0	0	0	1
RP11-708L7.7	0	0	0	1
RP11-676F20.3	0	0	0	1
RP4-562D20.2	0	0	0	1
RP11-91I20.1	0	0	0	1
RP11-701I24.1	0	0	0	1
SDHD	0.172788	0.0590698	-1.54851	1
RP11-787P24.1	0	0	0	1
OR4A50P	0	0	0	1
RP11-745I13.1	0	0	0	1
RP11-757C15.4	0.0601273	0	-Inf	1
OR4A41P	0	0	0	1
OR8G1	0.0749115	0.148571	0.987899	1
RP11-655C2.3	0	0	0	1
RP11-148I19.1	0	0	0	1
RP11-624G17.3	7.71259	15.0795	0.9673	0.000538752
EID1	270.635	370.398	0.452732	0.0051878
RP11-734C14.1	0	0	0	1
OR4A46P	0	0	0	1
RP11-529A4.7	0	0	0	1
RP5-901A4.1	1.09124	0.734975	-0.570205	0.921769
OR52B2	0	0.0106309	Inf	1
RP11-428C19.4	0.0399958	0	-Inf	1
RP11-756D7.1	0	0	0	1
AF131215.2	0	0	0	1
RP11-160H12.2	0.490978	0.53916	0.135055	0.965602
OR4C7P	0	0	0	1
RP11-1082L8.2	0.0461544	0	-Inf	1
RP11-702F3.3	0	0	0	1
OR8A3P	0	0	0	1
RP11-664H7.2	0	0	0	1
RP11-688I9.2	0	0	0	1
RP11-655M14.13	0.277651	0.993754	1.83962	0.0501676
CTD-2313N18.2	0	0.00894616	Inf	1
RP11-755F10.1	4.73676	5.29929	0.161898	0.900206
RP11-91I20.4	0	0	0	1
RP11-22P4.1	0.0869545	0.115216	0.406005	1
CTD-2140G10.1	0	0	0	1
RP11-96B2.1	0	0	0	1
CTD-2530H12.4	0	0	0	1
RP11-555G19.1	0	0	0	1
RP11-326C3.12	0.0710088	0.431431	2.60306	0.55519
H2AFZP4	0.224196	0.322313	0.523706	1
SOGA3	6.49207E-156	0	-Inf	1
RP11-736I10.2	0	0	0	1
RP11-201M22.1	0	0	0	1
AP000435.3	0	0	0	1
RP11-708L7.6	0	0	0	1
RP11-358H18.2	0	0	0	1
RP11-94P11.3	0	0	0	1
RP11-315O6.1	0.498087	0.0452511	-3.46037	0.540962
RP11-107P7.2	0	0	0	1
NDUFB8	3.41414	1.36785	-1.31962	0.672373
RP11-484D2.5	0	0	0	1
OR8Q1P	0	0	0	1
RP11-762B21.5	0	0.0603432	Inf	1
RP11-299M14.2	0	0	0	1
RP11-469N6.2	0	0	0	1
CTD-2337I7.1	0	0	0	1
NOX5	1.10386	5.80605	2.395	0.0790739
RP11-40H19.1	0	0	0	1
RP11-700F16.3	2.80034	2.47148	-0.180223	0.976984
OR4A7P	0	0	0	1
RP11-37O16.3	0	0	0	1
RP11-567I13.1	0	0	0	1
PPP1R10P1	0	0	0	1
RP11-382M14.1	0.0107909	0	-Inf	1
RP11-148O21.2	0	0	0	1
AP000640.2	0.040833	0.0710926	0.799961	1
RP11-277E18.2	0	0	0	1
RP11-34N19.1	0	0	0	1
RP11-567O18.1	0.0411339	0	-Inf	1
RP11-17A1.2	0.0511498	0	-Inf	1
RP11-529A4.15	0	0	0	1
RP11-412B14.2	0	0.0489211	Inf	1
RP11-619A14.3	2.35073	2.39842	0.0289758	0.98369
RP11-672A2.5	0	0	0	1
RP11-94A24.1	0	0	0	1
RP11-776K3.1	0	0	0	1
RP11-1134I14.8	0	0	0	1
RP13-726E6.2	0.0126623	0	-Inf	1
RP11-54J7.2	0	0	0	1
RP11-740D6.3	0	0	0	1
RP1-220G17.1	0	0	0	1
OPCML-IT2	0	0	0	1
CTD-3064C13.1	0	0	0	1
RP11-546B8.6	0.198519	0.204258	0.041113	1
TAS2R43	0	0	0	1
RP1-65P5.5	0	0	0	1
RP11-360K13.2	0	0	0	1
DUXAP5	0	0	0	1
AC084121.16	0	0	0	1
CYCSP29	0	0.228521	Inf	1
RP11-684B20.1	0	0	0	1
AP001258.5	0.107128	0.0497143	-1.1076	1
RP11-718B12.2	0	0	0	1
RP11-770J1.4	0	0	0	1
RP11-313I2.2	0	0	0	1
OR5BR1P	0	0	0	1
RP11-23F23.3	0	0	0	1
RP11-124G5.3	0	0	0	1
C6orf3	0.357945	0.100598	-1.83114	0.61924
RP11-732A19.5	0	0.017973	Inf	1
CTD-2028E8.1	0	0	0	1
RP11-736I10.1	0	0	0	1
C8orf49	0	0	0	1
CTD-2562J17.2	0.0332384	1.16532	5.13173	0.245889
AP000857.2	0	0	0	1
AC022182.2	0.0222826	0.0251644	0.175468	1
HCAR3	0.043112	0.426396	3.30603	0.318452
TBX5-AS1	0	0	0	1
RP13-631K18.5	0	0	0	1
RP11-15D14.2	0	0	0	1
RP11-696P8.2	0	0	0	1
AP000641.1	0	0	0	1
RP11-770G2.5	0.0495488	0.0699634	0.497752	1
RP11-713P17.5	0	0	0	1
PCDHA3	2.08058E-18	8.02262E-10	28.5225	1
RSF1-IT1	0.0260368	0	-Inf	1
RP11-732A19.6	0	0	0	1
RP11-98J9.1	0	0	0	1
RP11-63E5.8	0	0	0	1
RP11-436P7.2	0	0	0	1
AP000783.2	1.30055	5.13978	1.98259	0.000538752
RP11-684B2.5	0	0	0	1
OR10AF1P	0	0	0	1
RP11-37O16.4	0	0	0	1
RP11-266A24.1	0	0.0444581	Inf	1
RP11-236J17.3	0	0	0	1
CTD-2011F17.2	0	0.385324	Inf	1
AP002954.4	0.38891	0.0735702	-2.40224	1
EBLN2	0.292348	0.232122	-0.332805	1
RP11-589F4.2	0	0	0	1
OR8G3P	0.169195	0.369011	1.12497	1
CTD-2210P24.2	0	0	0	1
RP11-350D17.2	0	0	0	1
RP11-794P6.1	0	0	0	1
RP11-643G5.6	0	0	0	1
CASP1P1	0	0	0	1
RP11-734C14.8	0	0	0	1
RP11-831H9.11	2.17891	4.48308	1.04088	0.842605
AP000479.1	0	0	0	1
CTD-2530H12.8	0	0	0	1
RP11-770J1.3	0.0683983	0	-Inf	1
Z95704.2	0	0	0	1
RP11-510I21.1	0	0	0	1
CTD-2653D5.1	0	0	0	1
VKORC1	1.76026	0.77139	-1.19025	0.407477
RP11-632K5.2	0	0	0	1
CTD-2616J11.2	0.0476705	0.0482236	0.0166438	1
RP11-347H15.1	0	0	0	1
RP1-68D18.4	0.204688	0.768277	1.9082	0.596483
RP11-702H23.3	0	0	0	1
RP11-573M3.3	0.206377	0.166376	-0.310838	1
CTD-2531D15.4	0	0.0393868	Inf	1
CTD-2210P24.6	0	0	0	1
RP1-59M18.2	1.11654E-118	7.82644E-75	145.652	1
RP11-91P24.6	0.0874421	0.220455	1.33408	1
CTD-2063L20.1	0	0	0	1
RP11-58K22.1	0	0.037603	Inf	1
RP11-107P7.1	0	0	0	1
AP000640.8	0.0682026	0	-Inf	1
RP11-46P12.1	0	0	0	1
RP11-890B15.3	0.151011	0.122324	-0.30395	1
CTD-2517M22.9	0	0	0	1
RP11-436P7.1	0	0	0	1
RP11-539G18.2	0.414295	0.18924	-1.52088	0.650596
RP11-52B19.10	0	0	0	1
ZDHHC20P3	0	0	0	1
OR8I1P	0	0	0	1
RP11-483L5.1	0	0	0	1
RP11-16F15.4	0	0	0	1
RP11-585F1.2	0	0	0	1
RP11-264E20.1	0	0	0	1
OR5AL2P	0	0	0	1
RP11-144G7.2	1.58233	1.23772	-0.35436	0.914044
RP11-867G23.8	4.71335	2.65966	-0.825513	0.817694
RP11-725K16.2	0	0	0	1
RP11-113D6.6	0	0	0	1
RP11-736K20.5	1.81738	0.178991	-3.3439	0.217091
RP11-998D10.1	0	0	0	1
RP11-234B24.2	0.0164874	0.0284289	0.785989	1
RP11-687M24.4	0	0	0	1
RP11-1H15.2	0.03022	0	-Inf	1
RP11-63D14.1	0	0	0	1
RP11-867O8.5	0.0771879	0.066726	-0.210126	1
RP11-672A2.6	0	0	0	1
RP4-710M3.2	0	0	0	1
RP11-290F24.4	0	0	0	1
RP11-315O6.2	0	0	0	1
AP000889.2	0	0	0	1
RP11-65M17.1	0	0	0	1
RP11-100N3.4	0	0	0	1
RP11-313I2.13	0	0	0	1
RP11-513D5.5	0.552916	1.33782	1.27476	1
CTC-830E23.1	0	0	0	1
RP1-65P5.4	0	0	0	1
RP11-1082L8.4	0	0	0	1
CTD-2381F24.1	0	0	0	1
RP11-131J4.12	0	0	0	1
LINC00681	0	0	0	1
AC145124.2	0.024359	0.00881129	-1.46703	1
RP11-587D21.4	0	0	0	1
RP11-726G23.12	0	0	0	1
RP11-618K13.2	4.41204	3.48141	-0.341774	0.767222
RP11-738O11.12	0	0	0	1
RP11-347H15.2	0	0	0	1
CARD18	0.13923	0.489936	1.81512	0.586593
RP11-379J13.2	0.0215065	0	-Inf	1
RP11-113K21.4	1.11271	0.265842	-2.06543	0.561681
RP11-788M5.3	0	0	0	1
RP11-485O14.1	0	0	0	1
RP11-203F8.1	0	0	0	1
RP11-535A19.2	0.938101	0.45731	-1.03657	0.610505
MIR3654	1.42836	1.26878	-0.170918	0.976749
RP11-445F12.1	0.0931516	0.189528	1.02476	1
OR8A2P	0	0	0	1
RP11-1081L13.3	0	0	0	1
AP005135.2	0	0	0	1
AC005363.9	2.17819	2.07459	-0.0703045	0.986856
OR4B2P	0	0	0	1
RP11-178H8.3	0	0	0	1
RP11-164N3.1	0	0	0	1
CTD-3074O7.5	2.68649	1.15067	-1.22325	0.635181
RP11-148O21.4	0	0	0	1
RP11-958J22.2	0	0	0	1
RP11-390K5.3	0.359094	0.165035	-1.12159	1
RP4-607I7.1	0.265849	2.12235	2.99698	0.0184811
RP13-726E6.3	0	0	0	1
RP11-780O24.2	0	0	0	1
A-575C2.4	0.10131	0.186002	0.876533	1
RP1-296L11.1	0	0	0	1
NEDD8-MDP1	1.31266E-28	0.520051	91.6782	0.354969
RP11-56P9.4	0	0	0	1
RP11-25I9.2	0	0	0	1
POLR2M	26.2785	24.8361	-0.0814439	0.903013
RP5-1047A19.6	0	0	0	1
NDUFS5P6	0	0	0	1
CTD-2026G22.1	0	0	0	1
RP11-326C3.4	0	0	0	1
OR4A43P	0	0	0	1
RP11-679I18.4	0	0	0	1
RP11-583F24.5	0	0.0141409	Inf	1
AP000708.1	0.00778148	0.0029941	-1.37792	1
OR10V2P	0.0219697	0	-Inf	1
CTA-797E19.2	10.1938	8.10902	-0.330088	0.96696
RP11-313I2.5	0	0	0	1
RP11-727A23.8	0	0	0	1
RP4-683L5.1	0	0	0	1
RP11-72M10.2	0	0	0	1
DEFB108P3	0	0	0	1
RP11-627G23.1	0	0	0	1
RP11-168K9.1	0	0	0	1
RP11-49M9.2	0	0	0	1
RP11-617B3.2	0	0	0	1
RP11-351I21.10	0	0	0	1
RP11-163O19.11	0	0	0	1
RP11-56P9.5	0	0	0	1
LY6G6E	0.128897	7.99741E-30	-93.7026	1
RP11-810P12.5	0.0369163	0.0574523	0.638106	1
OR7E1P	0	0.012585	Inf	1
AP000857.3	0	0	0	1
RP11-351I21.6	0	0	0	1
RP11-770G2.2	0.200031	0.158035	-0.339976	1
CTC-497E21.5	1.99666	0.8074	-1.30623	0.209797
ZNF252P-AS1	0.0499508	0.0730788	0.548944	1
OR4R2P	0	0	0	1
FDXACB1	1.20956	0.706467	-0.775784	0.271472
UNC93B6	0.0470701	0.0197401	-1.25368	1
RP11-124G5.2	0	0	0	1
RP11-6B19.1	0	0	0	1
RP11-114F3.5	0.149743	0.0920861	-0.701437	1
BRWD1-IT2	0.42948	0.187421	-1.19631	0.870342
TRAV1-1	0	0	0	1
CTD-2335A18.1	0	0	0	1
RP11-273B20.3	0.0553421	0	-Inf	1
RP1-267D11.1	0	0	0	1
AP000462.2	0	0	0	1
RP11-69M1.4	0	0	0	1
OR10G2	0	0	0	1
RP11-415I12.2	0	0	0	1
RP11-188C12.2	0	0.0245525	Inf	1
RAB44	0	0	0	1
AL590762.1	724.287	547.976	-0.402447	0.770874
Z82188.1	0	0.150643	Inf	1
RP4-809F18.1	0	0	0	1
AP000997.1	0	0.0520861	Inf	1
VTN	72.2099	74.7732	0.0503256	0.957222
RP11-644L4.1	0	0	0	1
AP000439.2	0	0.0668984	Inf	1
RP3-377H17.2	0	0	0	1
RP11-357K6.1	0	0	0	1
RP11-377D9.3	0.00969971	0	-Inf	1
PCDHB17	0.00369149	0	-Inf	1
RP11-564D11.3	1.73097	1.64453	-0.0739096	0.933718
RP11-547L9.1	0	0	0	1
RP11-313F23.3	0	0	0	1
RP11-196H14.3	5.91407	7.57585	0.357257	0.82367
MTRNR2L9	0.0344274	0	-Inf	1
AC109992.1	0	0	0	1
RP11-234B24.6	0.176106	1.64569E-05	-13.3855	1
NKG2-E	8.4432	7.20323	-0.229146	0.776049
RP11-415I12.6	0	0.0105183	Inf	1
RP11-59N23.1	0	0	0	1
AC093510.1	0	0.0227411	Inf	1
RP11-361I14.2	0	0	0	1
RP11-502N13.2	0	0	0	1
FAM222A-AS1	2.45145	1.39342	-0.815003	0.19728
RP11-466C23.4	3.49453E-16	0	-Inf	1
RP11-313F23.4	0	0	0	1
RP11-60C6.3	0	0	0	1
RP11-256L11.3	0.165364	0.0581463	-1.50789	1
RERG-AS1	0	0	0	1
RP11-59H1.3	3.03534	4.37136	0.526223	0.906516
RP11-212D19.4	3.249E-11	1.23338E-27	-54.5482	1
AE000658.29	0	0	0	1
RP11-867G2.6	0	0	0	1
RP11-885B4.2	0	0	0	1
RP11-253I19.3	0.409467	0	-Inf	0.510098
RP11-283I3.1	0	0	0	1
RP11-45F15.2	0.0345663	0	-Inf	1
AC013718.1	0	0	0	1
JRKL-AS1	0	0	0	1
RP11-732A19.9	0.0525158	0	-Inf	1
AC084125.1	0	0	0	1
RP11-227B21.2	0	0	0	1
RP11-136I14.5	0	0	0	1
AC005013.1	0	0	0	1
RP1-127H14.3	0	0	0	1
RP11-766N7.3	0	0.00576131	Inf	1
AP003419.15	0.412307	0.467646	0.181698	1
RP11-305O6.2	0	0	0	1
AC090953.1	0.0729197	0.0652948	-0.159341	1
RP11-46H11.2	0	0	0	1
RP11-292I17.1	0	0	0	1
RP11-31L22.7	0.132991	0	-Inf	1
RP11-667M19.9	0.0139677	0.0243081	0.799342	1
OR4D2	0	0	0	1
RP11-121J20.1	0	0	0	1
SNHG1	206.459	148.133	-0.478963	0.000538752
RP11-529H2.2	0.26014	0.427766	0.717532	0.919053
RP11-443N24.1	0	0	0	1
XXbac-BPG299F13.15	0	0	0	1
RP11-508P1.2	0	0	0	1
AC005618.1	6.20217	6.34256	0.0322918	0.989499
CTC-435M10.3	4.65875E-15	1.71027E-10	15.1639	1
IFNG-AS1	0	0	0	1
RP11-133L14.4	0	0	0	1
AC110619.1	0.0770559	0.0305835	-1.33315	1
RP11-571M6.6	5.14319	5.09109	-0.0146877	0.99142
GAGE4	0	0	0	1
RP11-239A17.1	0	0	0	1
RP11-757G1.5	1.03159	0.363453	-1.50502	0.196263
AL360078.1	0	0	0	1
RP11-625L16.1	0	0	0	1
RP11-283I3.4	0	0	0	1
AC226150.4	0.165876	0.285324	0.782496	1
RP11-134N1.3	0	0	0	1
RP11-283G6.5	0	0.0451491	Inf	1
AL451105.1	0	0	0	1
RP11-22B23.2	1.34558	0.625061	-1.10616	0.227644
RP11-749H20.3	0	0	0	1
RP11-428G5.5	0	0	0	1
MRPS18CP4	0	0	0	1
RP13-512J5.1	5.88715	3.00347	-0.97094	0.634784
RP11-152F13.3	0	0	0	1
GS1-410F4.4	0	0	0	1
AP000439.3	0	0	0	1
RP3-454B23.1	0.0976615	0.28308	1.53535	1
RP11-436I9.3	0	0	0	1
RP4-765H13.1	0	0	0	1
RP11-1029F8.1	0	0	0	1
Z83840.1	6.37652	9.24066	0.535227	0.372911
RP11-809N8.6	0	0.181292	Inf	1
Z83848.1	0	0	0	1
RP11-711K1.7	0	0	0	1
RMST	0	0	0	1
RP11-817J15.3	0	0	0	1
OR13C5	0	0	0	1
RP11-561P12.5	0	0	0	1
OR6J1	0	0.012564	Inf	1
PTP4A1P2	0	0	0	1
RP11-31L22.3	0	0	0	1
RP1-34M23.5	0.105664	0.344639	1.7056	1
AL162497.1	23.1001	33.0908	0.51853	0.551081
RP11-357K6.2	0	0	0	1
RP11-196H14.4	0.272644	0.459955	0.754476	1
KLRK1	1.34701	0.831893	-0.695287	0.802381
MTRNR2L8	0.101421	0.0724299	-0.485697	1
AL590369.1	1.36178	0.00170496	-9.64154	0.745564
RP5-1154L15.1	0	0	0	1
RP11-20D14.3	0	0.061479	Inf	1
RP11-385N17.3	0	0	0	1
AL139385.1	8.68658	7.80336	-0.154693	0.86034
TIFAB	0	0	0	1
RP4-559A3.7	0.112393	0.071625	-0.650016	1
RP11-157G21.2	0	0.010389	Inf	1
TAS2R20	0.0441885	0.0666566	0.593075	1
RP11-753B7.2	0	0	0	1
RP11-338K17.8	18.6758	15.4163	-0.276711	0.88596
AC022555.1	0	0	0	1
AP000593.7	0.0281192	0.127156	2.17697	1
RP11-804A23.1	0	0	0	1
RP11-167N4.2	0.0247281	0.00851168	-1.53863	1
RP11-415I12.5	0.0297211	0.0355153	0.256952	1
AC061975.9	0	0	0	1
RP11-407A16.1	0	0	0	1
PPIAL4B	0	0	0	1
RP11-735A19.2	0	0	0	1
RP11-87C12.5	0	0	0	1
PXN-AS1	5.41994	2.52379	-1.10269	0.519534
RP11-612B6.1	0	0	0	1
RP11-807H22.6	0.0523602	0.413432	2.98111	0.43233
AC073610.5	8.48419	10.2507	0.272879	0.973176
RP11-444D3.1	0	0	0	1
RP11-221N13.2	0	0	0	1
DENND5B-AS1	0.514693	0.660059	0.358882	0.962484
RP11-667M19.5	0	0	0	1
RP11-69C13.1	0	0	0	1
RP11-613M10.9	1.55216E-31	0.0209567	96.7691	1
LINC00346	8.43782	6.75492	-0.320932	0.319467
CTD-2102P23.1	0.0147824	0.015977	0.112119	1
RP11-290C10.1	1.36017	1.65152	0.280011	0.90971
AC099522.2	0	0	0	1
RP11-815D16.1	0	0	0	1
RP11-196H14.2	0	0	0	1
RP11-459D22.2	0	0	0	1
RP11-685N10.1	0.454814	0.348775	-0.38298	0.963805
RP11-656E20.3	0.845827	12.5677	3.89321	0.242353
U47924.19	0.563294	0.332065	-0.762421	0.815006
XXbac-BPG299F13.16	0	0	0	1
RP11-407A16.8	0	0	0	1
AP001062.1	10.9245	9.36895	-0.221604	0.878342
RP11-136I14.4	0	0	0	1
AL391319.1	0	0	0	1
RP11-522N14.1	0	0	0	1
RP11-841C19.3	0	0	0	1
RP11-405A12.2	0.669767	1.88496	1.4928	0.0249735
AC113134.1	0	0	0	1
RP13-895J2.7	0.603775	2.45732	2.02501	0.0690123
AC226150.3	0	0	0	1
RP11-264F23.4	0	0	0	1
RP11-662I13.2	0	0	0	1
RP11-983C2.1	0	0	0	1
AC005000.1	0	0.0255069	Inf	1
RP11-456I15.2	0	0	0	1
RP11-867G2.8	0.410718	0.57632	0.488724	0.941753
RP11-286N22.10	0	0	0	1
RP11-495K9.5	0.0514675	0	-Inf	1
REXO1L10P	0	0	0	1
RP11-407A16.4	0	0	0	1
RP11-351O2.1	0	0	0	1
RP11-173P15.7	0.0636286	0.0292429	-1.12159	1
RP11-855O10.3	0	0	0	1
AP003419.16	36.2572	31.5113	-0.202399	0.792805
RP11-967K21.2	0	0	0	1
C11orf39	0	0	0	1
RP11-656E20.5	2.48942	3.95968	0.669577	0.925175
RP11-804A23.2	1.26534	1.03088	-0.295641	0.969553
RP11-459D22.1	0	0	0	1
PPIAL4A	0	0	0	1
RP11-69M1.3	0.0132596	0	-Inf	1
RP11-408I18.9	0	0	0	1
RP5-940J5.3	0.777299	0.357956	-1.11869	0.531649
RP11-438L7.3	0.0754381	0.0634924	-0.248711	1
RP11-513G19.1	0	0.0199189	Inf	1
RP11-43N5.1	0	0.0190369	Inf	1
RP11-324E6.8	0	0	0	1
RP11-592H6.3	0	0	0	1
CYP2A6	0.0161581	0	-Inf	1
RP11-123O10.2	0	0	0	1
RP11-444J21.2	0	0	0	1
AP000439.1	0.0150764	0.00450391	-1.74305	1
NXPE2P1	0	0	0	1
RP11-1038A11.1	0	0	0	1
MT1JP	0.199865	0.0941149	-1.08653	1
RP11-1094M14.4	0	0	0	1
RP11-318G8.3	0	0	0	1
RP11-711M9.1	0.889212	0.672399	-0.403209	0.729488
AC034102.1	12.1553	15.725	0.371471	0.511156
RP11-242C24.2	0	0	0	1
RP11-417L19.4	2.43252	2.02329	-0.265752	0.951658
PSMC1P9	0.00755894	0	-Inf	1
CCDC177	0.799961	1.11305	0.476512	0.716662
HPRTP4	0	0	0	1
RP11-429A20.2	0	0	0	1
RP11-407A16.7	0	0	0	1
RP11-575F12.2	2.14638	2.62324	0.289443	0.936621
RP11-20D14.4	0	0.0343415	Inf	1
AC093734.1	5.35824	7.07395	0.400755	0.820021
AC084117.3	7.47313	5.79456	-0.367012	0.945876
ARAP1-AS1	0.176305	0.288752	0.711756	1
RP11-728G15.1	0	0	0	1
U47924.11	0	0.0303933	Inf	1
RP11-392P7.7	0	0	0	1
RP11-27M24.1	77.413	42.7264	-0.857447	0.0537376
AL031390.1	0	0	0	1
HIST1H3G	16.1846	17.6955	0.128761	0.766274
TAS2R63P	0	0	0	1
RP5-1154L15.2	0	0	0	1
RP11-501E24.3	0	0	0	1
RP11-526P6.1	0	0	0	1
CACNA1C-AS4	0	0	0	1
RP11-197N18.2	0.188736	0.41193	1.12603	0.571012
RP11-190A12.7	0	0.172275	Inf	1
CBX3P4	0.325427	0.217367	-0.5822	1
RP11-364C11.3	0	0	0	1
RP11-707G14.1	48.8876	48.4499	-0.012976	0.991607
AP000619.6	0	0	0	1
RP11-473M14.2	0	0	0	1
RP11-291B21.2	0.0137704	0.592515	5.42721	0.342725
PAPPA-AS1	0.550631	1.85647	1.7534	0.000538752
RP11-959F10.4	0	0	0	1
CTSO	0.10346	0.258044	1.31854	1
RP11-324E6.4	0	0	0	1
MTRNR2L10	0	0	0	1
PADI6	0	0	0	1
RP11-982M15.6	0.656617	0.777018	0.242897	0.766393
APOPT1	35.2697	26.1434	-0.431979	0.656353
RP11-709A23.2	0	0	0	1
TRAPPC2P1	6.58816	7.48449	0.184027	0.828464
DYX1C1	4.9305	2.79165	-0.820616	0.59076
RP11-117L5.4	0	0	0	1
AC013269.1	0	0	0	1
A2MP1	0.263712	0.20388	-0.371244	1
RP11-56H16.1	0	0	0	1
RP11-465L8.1	0	0	0	1
RP11-335I12.2	0	0	0	1
C21orf119	2.30061	2.59656	0.174584	0.787033
RP11-81H14.3	0	0	0	1
RP11-335O4.1	0	0	0	1
RP11-318G8.2	0	0	0	1
AE000658.25	0	0	0	1
RP11-366L20.3	0	0	0	1
RP11-134N1.2	0.0229963	0.0521656	1.1817	1
RP11-337L12.1	0	0	0	1
ZNF432	2.59078	3.1015	0.259578	0.74224
RP11-627G1.1	0.0268929	0	-Inf	1
RP13-942N8.1	2.16984	0.950159	-1.19134	0.0202939
RP11-158L12.2	0	0	0	1
C3orf74	0	0	0	1
RP11-691F15.1	0	0	0	1
AP000721.4	2.54616E-139	3.37323E-110	96.7417	1
RP11-90D4.3	0	0	0	1
RP1-96H9.5	0	0	0	1
RP13-672B3.5	0	0	0	1
RP11-319E16.1	0.030326	0	-Inf	1
RP11-783K16.14	1.52951	1.51679	-0.0120501	0.988756
RP11-778H2.1	0	0	0	1
AC010296.1	0	0	0	1
AC093334.1	0	0	0	1
RP11-84E24.3	0	0	0	1
RP5-944M2.4	0	0	0	1
RP11-173C20.2	0.239115	0.344215	0.525601	1
RP11-674J14.3	0	0	0	1
RP11-113C12.8	0	0	0	1
RP11-174M13.2	0	0	0	1
RP11-127B1.1	0	0	0	1
RP11-443D10.3	0.344464	0.443742	0.365368	0.951933
AL513327.1	0.920181	0.594007	-0.631436	0.724341
Z95704.5	0.00678555	0	-Inf	1
RP11-319E16.2	0	0	0	1
RP11-809N8.5	35.658	0	-Inf	0.483775
RP11-357K6.3	0	0	0	1
RP11-885B4.1	0	0	0	1
RP11-76C10.5	0	0	0	1
RP11-463O12.3	0.64955	0.498671	-0.38135	0.963227
RP11-277P12.9	0.0958044	0	-Inf	1
RP11-80N2.2	0	0	0	1
RP11-820K3.4	0.0474076	0	-Inf	1
RP3-324N14.2	0	0	0	1
RP11-264F23.3	0	0	0	1
XXbac-BPG248L24.13	0	0	0	1
ATF4P4	0.0240576	0	-Inf	1
GCSHP4	0	0	0	1
RP11-473M14.3	0	0	0	1
RP11-377D9.2	0.0103523	0	-Inf	1
RP11-627K11.3	0	0.232311	Inf	1
AC004889.1	0.000419997	0.0710166	7.40163	1
AP000438.4	0	0	0	1
AL590325.1	0	0	0	1
RP11-612B6.2	62.8571	63.4773	0.0141644	0.954963
AL732372.1	0	0	0	1
TAS2R30	0.00623673	0	-Inf	1
RP11-167N4.5	0	0	0	1
RP11-290I21.2	0.263092	0	-Inf	1
LINC00507	0.0494653	0.0504575	0.0286513	1
RP11-64D24.4	0.00220987	0.00233947	0.0822201	1
RP11-881M11.4	0.169567	0.259231	0.61238	1
TSPAN9-IT1	0	0	0	1
RP11-439H13.2	0	0	0	1
RP11-243M5.1	0	0	0	1
RP11-897M7.1	0	0	0	1
AC005255.3	0	0	0	1
RP11-1018J11.1	0.0392496	0	-Inf	1
AL773602.1	0	0	0	1
RP11-1038A11.2	0.00714683	0	-Inf	1
CTD-2331C18.5	0	0	0	1
AE000661.36	0	0	0	1
MTRNR2L3	0.00722401	0	-Inf	1
ZNF10	2.22567	1.73485	-0.359433	0.667601
AL590710.1	0.239179	2.88307E-05	-13.0182	1
RP11-582E3.2	0	0.10931	Inf	1
ZNF486	0	0	0	1
RP11-771K4.1	0	0	0	1
RP11-283G6.4	0	0	0	1
SMIM3	0	0	0	1
RP11-434C1.2	0	0	0	1
RP11-473N11.2	0	0.0191733	Inf	1
AC010620.1	21.2616	22.6324	0.0901412	0.980346
RP11-173D9.4	0	0	0	1
RP11-123O10.4	0	0	0	1
RP11-324E6.6	0.00712686	0.0419563	2.55755	1
RP11-989F5.1	0.32198	0.413206	0.359889	0.963962
AP000647.3	0	0	0	1
RP11-443N24.4	0	0	0	1
CACNA1C-IT2	0	0	0	1
RP11-495K9.9	0	0	0	1
RP11-366L20.4	0	0	0	1
AC104698.1	0.270155	0.243427	-0.150301	1
USP30-AS1	0	1.6752	Inf	0.360405
DDX11L8	0	0	0	1
RP11-221N13.3	0.035259	0.21182	2.58678	1
HMBS	28.0169	28.6565	0.0325618	0.962098
CACNA1C-AS2	0	0	0	1
RP11-71J4.2	0	0	0	1
