symbol	uninfected_12.FPKM	SC35M_dNS1_12.FPKM	uninfected_12_SC35M_dNS1_12.logfc	uninfected_12_SC35M_dNS1_12.qvalue
C6orf3	0.133469	0.130672	-0.0305514	1
RP11-732A19.5	0	0.0428176	Inf	1
CTD-2028E8.1	0	0	0	1
RP11-736I10.1	0	0	0	1
C8orf49	0	0	0	1
CTD-2562J17.2	0.180666	0	-Inf	1
AP000857.2	0	0	0	1
AC022182.2	0.0140985	0.0181697	0.365997	1
HCAR3	0.033713	0.218738	2.69782	1
TBX5-AS1	0	0	0	1
RP13-631K18.5	0	0	0	1
RP11-15D14.2	0	0	0	1
RP11-696P8.2	0	0	0	1
AP000641.1	0	0	0	1
RP11-770G2.5	0.0144247	0.0173898	0.269698	1
RP11-713P17.5	0	0	0	1
PCDHA3	7.79224E-14	1.54266E-16	-8.98048	1
RSF1-IT1	0.0579435	0.107416	0.890489	1
RP11-732A19.6	0	0	0	1
RP11-98J9.1	0	0	0	1
RP11-63E5.8	0	0	0	1
RP11-436P7.2	0	0	0	1
AP000783.2	1.22351	1.72273	0.493676	0.022651
RP11-684B2.5	0	0	0	1
OR10AF1P	0	0	0	1
RP11-37O16.4	0	0	0	1
RP11-266A24.1	0	0.0242274	Inf	1
RP11-236J17.3	0	0	0	1
CTD-2011F17.2	0.346705	0.357613	0.0446915	1
AP002954.4	0.0670186	0.146881	1.13202	1
EBLN2	0.0754848	0.150745	0.997854	1
RP11-589F4.2	0	0	0	1
OR8G3P	0.0290832	0.0249195	-0.222908	1
CTD-2210P24.2	0	0	0	1
RP11-350D17.2	0	0	0	1
RP11-794P6.1	0	0	0	1
RP11-643G5.6	0	0	0	1
CASP1P1	0	1.29322	Inf	1
RP11-734C14.8	0	0	0	1
RP11-831H9.11	4.11662	2.5125	-0.712334	0.883544
AP000479.1	0	0	0	1
CTD-2530H12.8	0	0	0	1
RP11-770J1.3	0	0.167978	Inf	1
Z95704.2	0	0	0	1
RP11-510I21.1	0	0	0	1
CTD-2653D5.1	0	0	0	1
VKORC1	0.437028	0.936709	1.09988	0.635492
RP11-632K5.2	0	0.0190731	Inf	1
CTD-2616J11.2	0.0872078	0.0712584	-0.291398	1
RP11-347H15.1	0	0	0	1
RP1-68D18.4	0.19634	0.335563	0.773231	1
RP11-702H23.3	0	0	0	1
RP11-573M3.3	0.0452752	0.425065	3.23089	0.632454
CTD-2531D15.4	0.0809979	0.0725402	-0.159104	1
CTD-2210P24.6	0	0	0	1
RP1-59M18.2	2.1941E-66	0.0404213	213.485	1
RP11-91P24.6	0.153965	0.157633	0.0339663	1
CTD-2063L20.1	0	0	0	1
RP11-58K22.1	0	0	0	1
RP11-107P7.1	0	0	0	1
AP000640.8	0.177932	0.203897	0.196514	1
RP11-46P12.1	0	0	0	1
RP11-890B15.3	0.0730947	0.0696296	-0.0700663	1
CTD-2517M22.9	0	0	0	1
RP11-436P7.1	0	0	0	1
RP11-539G18.2	0.401332	0.318221	-0.498413	1
RP11-52B19.10	0	0.0210102	Inf	1
ZDHHC20P3	0	0	0	1
OR8I1P	0	0	0	1
RP11-483L5.1	0	0	0	1
RP11-16F15.4	0	0	0	1
RP11-585F1.2	0	0	0	1
RP11-264E20.1	0	0	0	1
OR5AL2P	0	0	0	1
RP11-144G7.2	0.823861	1.09582	0.411537	0.955526
RP11-867G23.8	6.10174	6.96265	0.190415	0.970422
RP11-725K16.2	0	0	0	1
RP11-113D6.6	0	0	0	1
RP11-736K20.5	0.0475623	0.929322	4.28829	1
RP11-998D10.1	0	0	0	1
RP11-234B24.2	0.0187584	0.0166508	-0.171948	1
RP11-687M24.4	0	0	0	1
RP11-1H15.2	0	0	0	1
RP11-63D14.1	0	0	0	1
RP11-867O8.5	0.0322302	0.0664884	1.04469	1
RP11-672A2.6	0	0	0	1
RP4-710M3.2	0	0	0	1
RP11-290F24.4	0	0	0	1
RP11-315O6.2	0	0	0	1
AP000889.2	0	0	0	1
RP11-65M17.1	0	0	0	1
RP11-100N3.4	0	0	0	1
RP11-313I2.13	0	0	0	1
RP11-513D5.5	0	0.620807	Inf	1
CTC-830E23.1	0	0	0	1
RP1-65P5.4	0	0	0	1
RP11-1082L8.4	0	0	0	1
CTD-2381F24.1	0	0	0	1
RP11-131J4.12	0	0	0	1
LINC00681	0	0	0	1
AC145124.2	0.028259	0.0397311	0.491556	1
RP11-587D21.4	0	0	0	1
RP11-726G23.12	0	0	0	1
RP11-618K13.2	4.42256	4.00858	-0.141788	0.940105
RP11-738O11.12	0	0	0	1
RP11-347H15.2	0	0	0	1
CARD18	0.0327979	0.150217	2.19537	1
RP11-379J13.2	0	0	0	1
RP11-113K21.4	1.12601	1.31671	0.225715	0.955204
RP11-788M5.3	0	0	0	1
RP11-485O14.1	0	0	0	1
RP11-203F8.1	0.0300687	0	-Inf	1
RP11-535A19.2	0.356438	0.0723866	-2.29986	1
MIR3654	1.28766	1.08153	-0.251683	0.972842
RP11-445F12.1	0.261922	0.252285	-0.0540832	1
OR8A2P	0	0	0	1
RP11-1081L13.3	0	0	0	1
AP005135.2	0	0	0	1
AC005363.9	3.57599	2.82179	-0.341733	0.950843
OR4B2P	0	0	0	1
RP11-178H8.3	0	0	0	1
RP11-164N3.1	0	0	0	1
CTD-3074O7.5	1.72374	1.53264	-0.169522	0.969553
RP11-148O21.4	0	0	0	1
RP11-958J22.2	0	0	0	1
RP11-390K5.3	0.185035	0	-Inf	1
RP4-607I7.1	0.869086	0.909816	0.0660763	0.980773
RP13-726E6.3	0	0	0	1
RP11-780O24.2	0	0	0	1
A-575C2.4	0.0765649	0.158639	1.05099	1
RP1-296L11.1	0	0	0	1
NEDD8-MDP1	1.04892	6.82257E-58	-189.97	0.371245
RP11-56P9.4	0	0	0	1
RP11-25I9.2	0	0	0	1
POLR2M	23.3079	25.8668	0.150284	0.771483
RP5-1047A19.6	0	0	0	1
NDUFS5P6	0	0	0	1
CTD-2026G22.1	0	0	0	1
RP11-326C3.4	0.323604	0.245842	-0.396499	1
OR4A43P	0	0	0	1
RP11-679I18.4	0	0	0	1
RP11-583F24.5	0	0	0	1
AP000708.1	0.00641153	0.00902946	0.49397	1
OR10V2P	0	0.0139383	Inf	1
CTA-797E19.2	10.8993	11.0203	0.0159204	0.993739
RP11-313I2.5	0	0	0	1
RP11-727A23.8	0	0	0	1
RP4-683L5.1	0	0	0	1
RP11-72M10.2	0	0	0	1
DEFB108P3	0	0	0	1
RP11-627G23.1	0	0	0	1
RP11-168K9.1	0	0	0	1
RP11-49M9.2	0	0	0	1
RP11-617B3.2	0	0	0	1
RP11-351I21.10	0	0	0	1
RP11-163O19.11	0	0	0	1
RP11-56P9.5	0	0	0	1
LY6G6E	0	0	0	1
RP11-810P12.5	0.0759	0.0323703	-1.22943	1
OR7E1P	0.0129403	0	-Inf	1
AP000857.3	0	0	0	1
RP11-351I21.6	0	0	0	1
RP11-770G2.2	0.476832	0.106664	-2.16041	0.548091
CTC-497E21.5	1.19199	1.33574	0.164271	0.942743
ZNF252P-AS1	0.065702	0.0683953	0.0579595	1
OR4R2P	0	0	0	1
FDXACB1	1.10668	1.13182	0.0324037	0.980259
UNC93B6	0.00947253	0.0273471	1.52956	1
RP11-124G5.2	0	0	0	1
RP11-6B19.1	0	0	0	1
RP11-114F3.5	0.313491	0.260059	-0.269586	1
BRWD1-IT2	0.520089	0.119064	-2.12703	0.744286
TRAV1-1	0	0	0	1
CTD-2335A18.1	0	0	0	1
RP11-273B20.3	0	0	0	1
RP1-267D11.1	0	0	0	1
AP000462.2	0	0	0	1
RP11-69M1.4	0	0	0	1
OR10G2	0	0	0	1
RP11-415I12.2	0	0	0	1
RP11-188C12.2	0.0377223	0.0122325	-1.62469	1
RAB44	0	0	0	1
AL590762.1	573.286	555.739	-0.0448472	0.981151
Z82188.1	0.173817	0.23052	0.407322	1
RP4-809F18.1	0	0	0	1
AP000997.1	0	0	0	1
VTN	31.3641	32.0811	0.0326111	0.978112
RP11-644L4.1	0	0	0	1
AP000439.2	0	0	0	1
RP3-377H17.2	0	0	0	1
RP11-357K6.1	0	0	0	1
RP11-377D9.3	0	0	0	1
PCDHB17	0	0	0	1
RP11-564D11.3	1.82994	1.10096	-0.733037	0.0737956
RP11-547L9.1	0.0730248	0	-Inf	1
RP11-313F23.3	0	0	0	1
RP11-196H14.3	5.14716	4.95983	-0.0534882	0.980289
MTRNR2L9	0.0783387	0.0386547	-1.01908	1
AC109992.1	0	0	0	1
RP11-234B24.6	2.66868E-08	1.53934E-05	9.17197	1
NKG2-E	4.73937	5.05773	0.0937944	0.938671
RP11-415I12.6	0	0.0055778	Inf	1
RP11-59N23.1	0.0542861	0	-Inf	1
AC093510.1	0.0956467	0.0512479	-0.900223	1
RP11-361I14.2	0	0	0	1
RP11-502N13.2	0	0	0	1
FAM222A-AS1	2.48022	2.92399	0.237467	0.776004
RP11-466C23.4	0	3.21039E-20	Inf	1
RP11-313F23.4	0	0	0	1
RP11-60C6.3	0	0	0	1
RP11-256L11.3	0.136818	0.102421	-0.417747	1
RERG-AS1	0	0	0	1
RP11-59H1.3	3.63555	3.7119	0.029983	0.992305
RP11-212D19.4	3.07629E-23	0.158161	72.1226	1
AE000658.29	0	0	0	1
RP11-867G2.6	0	0	0	1
RP11-885B4.2	0	0	0	1
RP11-253I19.3	0.348326	0.580629	0.737177	0.902238
RP11-283I3.1	0	0	0	1
RP11-45F15.2	0.0340328	0	-Inf	1
AC013718.1	0.0933768	0	-Inf	1
JRKL-AS1	0	0	0	1
RP11-732A19.9	0	0	0	1
AC084125.1	0	0	0	1
RP11-227B21.2	0	0	0	1
RP11-136I14.5	0	0	0	1
AC005013.1	0	3.77928E-05	Inf	1
RP1-127H14.3	0.0706108	0.0613942	-0.201786	1
RP11-766N7.3	0.00855553	0.0079742	-0.101517	1
AP003419.15	0.956045	0.49182	-0.958948	1
RP11-305O6.2	0	0	0	1
AC090953.1	0.0688444	0	-Inf	1
RP11-46H11.2	0	0	0	1
RP11-292I17.1	0	0	0	1
RP11-31L22.7	0	0	0	1
RP11-667M19.9	0	0.00886156	Inf	1
OR4D2	0	0	0	1
RP11-121J20.1	0	0	0	1
SNHG1	158.329	168.661	0.0911993	0.732964
RP11-529H2.2	0.506527	0.298357	-0.763598	0.918446
RP11-443N24.1	0	0.00696397	Inf	1
XXbac-BPG299F13.15	0	0	0	1
RP11-508P1.2	0	0	0	1
AC005618.1	6.81358	6.50794	-0.0662138	0.979515
CTC-435M10.3	2.37322E-05	1.54162E-19	-47.1294	1
IFNG-AS1	0	0	0	1
RP11-133L14.4	0	0	0	1
AC110619.1	0.0816459	0.0703074	-0.215705	1
RP11-571M6.6	6.56998	5.74391	-0.193855	0.902288
GAGE4	0	0	0	1
RP11-239A17.1	0	0	0	1
RP11-757G1.5	0.602409	0.522587	-0.205073	0.939037
AL360078.1	0	0	0	1
RP11-625L16.1	0	0	0	1
RP11-283I3.4	0	0	0	1
AC226150.4	0.235016	0.165132	-0.509141	1
RP11-134N1.3	0	0	0	1
RP11-283G6.5	0	0	0	1
AL451105.1	0	0	0	1
RP11-22B23.2	0.366664	0.513475	0.485833	0.810604
RP11-749H20.3	0	0	0	1
RP11-428G5.5	0	0	0	1
MRPS18CP4	0	0	0	1
RP13-512J5.1	3.6207	4.37303	0.272367	0.956015
RP11-152F13.3	0	0	0	1
GS1-410F4.4	0	0	0	1
AP000439.3	0	0	0	1
RP3-454B23.1	0.0262908	0	-Inf	1
RP11-436I9.3	0	0	0	1
RP4-765H13.1	0	0	0	1
RP11-1029F8.1	0	0	0	1
Z83840.1	3.9892	3.84664	-0.052501	0.97521
RP11-809N8.6	0	0	0	1
Z83848.1	0	0	0	1
RP11-711K1.7	0	0	0	1
RMST	0	0	0	1
RP11-817J15.3	0	0	0	1
OR13C5	0	0	0	1
RP11-561P12.5	0	0	0	1
OR6J1	0	0.0250838	Inf	1
PTP4A1P2	0	0	0	1
RP11-31L22.3	0.0324759	0	-Inf	1
RP1-34M23.5	0.21635	0.153094	-0.498943	1
AL162497.1	11.0034	17.8737	0.699893	0.327186
RP11-357K6.2	0	0	0	1
RP11-196H14.4	0.187045	0.44867	1.26227	0.851581
KLRK1	0.679258	0.5207	-0.383508	0.888014
MTRNR2L8	0.0843237	0.0799301	-0.0771993	1
AL590369.1	0.000532425	0.005606	3.39632	1
RP5-1154L15.1	0	0	0	1
RP11-20D14.3	0	0.0420246	Inf	1
RP11-385N17.3	0	0	0	1
AL139385.1	10.49	6.77221	-0.63132	0.264623
TIFAB	0	0	0	1
RP4-559A3.7	0.108762	0.106253	-0.033674	1
RP11-157G21.2	0.00934779	0	-Inf	1
TAS2R20	0.0765151	0.0308702	-1.30953	1
RP11-753B7.2	0	0	0	1
RP11-338K17.8	15.2985	14.0552	-0.122288	0.953251
AC022555.1	0	0	0	1
AP000593.7	0.197155	0.174765	-0.173919	1
RP11-804A23.1	0	0	0	1
RP11-167N4.2	0.0153172	0.0315982	1.04469	1
RP11-415I12.5	0.108405	0.231795	1.09642	1
AC061975.9	0	0	0	1
RP11-407A16.1	0	0	0	1
PPIAL4B	0	0	0	1
RP11-735A19.2	0	0	0	1
RP11-87C12.5	0	0	0	1
PXN-AS1	6.13981	6.44326	0.0695955	0.978545
RP11-612B6.1	0	0	0	1
RP11-807H22.6	0.0937481	0.0704129	-0.41295	1
AC073610.5	2.77357	3.24131	0.224831	0.95356
RP11-444D3.1	0	0	0	1
RP11-221N13.2	0	0	0	1
DENND5B-AS1	0.321634	0.398922	0.310686	0.96105
RP11-667M19.5	0	0.0133077	Inf	1
RP11-69C13.1	0	0	0	1
RP11-613M10.9	2.88058E-34	0.00698965	104.259	1
LINC00346	8.26099	6.55668	-0.333348	0.304852
CTD-2102P23.1	0.0145542	0.026069	0.840896	1
RP11-290C10.1	1.16009	1.35274	0.221648	0.911936
AC099522.2	0	0	0	1
RP11-815D16.1	0	0	0	1
RP11-196H14.2	0	0	0	1
RP11-459D22.2	0	0	0	1
RP11-685N10.1	0.512816	0.553836	0.11102	0.979113
RP11-656E20.3	1.82525	2.38256	0.384423	0.914093
U47924.19	0.369691	0.334561	-0.14405	0.977465
XXbac-BPG299F13.16	0	0	0	1
RP11-407A16.8	0	0	0	1
AP001062.1	6.73023	4.65787	-0.530987	0.691931
RP11-136I14.4	0	0	0	1
AL391319.1	0	0	0	1
RP11-522N14.1	0	0	0	1
RP11-841C19.3	0.234718	0	-Inf	1
RP11-405A12.2	0.730015	0.839878	0.202253	0.896735
AC113134.1	0	0	0	1
RP13-895J2.7	1.91089	2.01055	0.0733455	0.966915
AC226150.3	0	0	0	1
RP11-264F23.4	0	0	0	1
RP11-662I13.2	0	0	0	1
RP11-983C2.1	0	0	0	1
AC005000.1	0	0	0	1
RP11-456I15.2	0	0	0	1
RP11-867G2.8	0.417732	0.316939	-0.398372	0.950599
RP11-286N22.10	0	0	0	1
RP11-495K9.5	0.0293097	0.0416545	0.507093	1
REXO1L10P	0	0	0	1
RP11-407A16.4	0	0	0	1
RP11-351O2.1	0	0	0	1
RP11-173P15.7	0.0980338	0	-Inf	1
RP11-855O10.3	0	0	0	1
AP003419.16	51.1306	48.2306	-0.084239	0.930111
RP11-967K21.2	0	0	0	1
C11orf39	0	0	0	1
RP11-656E20.5	0.577626	3.01072	2.3819	0.722305
RP11-804A23.2	2.0851	1.62039	-0.363778	0.962957
RP11-459D22.1	0	0	0	1
PPIAL4A	0	0	0	1
RP11-69M1.3	0	0.00841232	Inf	1
RP11-408I18.9	0	0	0	1
RP5-940J5.3	0.553237	0.721695	0.383494	0.871708
RP11-438L7.3	0.028026	0.0170898	-0.71363	1
RP11-513G19.1	0.0225883	0.0136157	-0.730302	1
RP11-43N5.1	0	0	0	1
RP11-324E6.8	0	0	0	1
RP11-592H6.3	0	0	0	1
CYP2A6	0.029427	0.0102512	-1.52135	1
RP11-123O10.2	0	0	0	1
RP11-444J21.2	0	0	0	1
AP000439.1	0.00964461	0.00846382	-0.188415	1
NXPE2P1	0	0	0	1
RP11-1038A11.1	0	0	0	1
MT1JP	0.171194	0.170508	-0.00579906	1
RP11-1094M14.4	0	0	0	1
RP11-318G8.3	0	0	0	1
RP11-711M9.1	0.95044	0.951551	0.00168518	0.986681
AC034102.1	13.8183	11.226	-0.299732	0.441156
RP11-242C24.2	0	0	0	1
RP11-417L19.4	2.39073	1.33213	-0.843718	0.827308
PSMC1P9	0.0289687	0.033301	0.201068	1
CCDC177	0.336321	0.692933	1.04288	0.488152
HPRTP4	0	0	0	1
RP11-429A20.2	0.0365255	0	-Inf	1
RP11-407A16.7	0	0	0	1
RP11-575F12.2	0.681341	2.96771	2.1229	0.533744
RP11-20D14.4	0.104822	0	-Inf	1
AC093734.1	3.92331	4.92786	0.328893	0.705761
AC084117.3	5.29226	5.04509	-0.0690024	0.98318
ARAP1-AS1	0.0911448	0	-Inf	1
RP11-728G15.1	0	0	0	1
U47924.11	0	0	0	1
RP11-392P7.7	0	0	0	1
RP11-27M24.1	59.3011	58.1228	-0.0289546	0.979276
AL031390.1	0	0	0	1
HIST1H3G	14.9551	10.4562	-0.516273	0.0572707
TAS2R63P	0	0	0	1
RP5-1154L15.2	0	0	0	1
RP11-501E24.3	0.0640204	0.0385901	-0.730302	1
RP11-526P6.1	0	0	0	1
CACNA1C-AS4	0	0	0	1
RP11-197N18.2	0.476673	0.373165	-0.353185	0.84608
RP11-190A12.7	0.280831	0.075488	-1.89538	1
CBX3P4	0.530054	0.849509	0.68049	0.772069
RP11-364C11.3	0	0	0	1
RP11-707G14.1	45.0661	44.7577	-0.00990656	0.993206
AP000619.6	0	0	0	1
RP11-473M14.2	0	0.0306762	Inf	1
RP11-291B21.2	0.0488711	0	-Inf	1
PAPPA-AS1	0.401016	0.663896	0.727298	0.187512
RP11-959F10.4	0	0	0	1
CTSO	0.0723225	0.110566	0.612393	1
RP11-324E6.4	0	0	0	1
MTRNR2L10	0	0	0	1
PADI6	0.00406174	0	-Inf	1
RP11-982M15.6	0.908888	0.815925	-0.155666	0.862844
APOPT1	42.4098	43.9551	0.0516313	0.973779
RP11-709A23.2	0	0	0	1
TRAPPC2P1	6.67003	6.23317	-0.0977277	0.931272
DYX1C1	4.65094	4.13552	-0.169452	0.959168
RP11-117L5.4	0	0	0	1
AC013269.1	0	0	0	1
A2MP1	0.407482	0.389111	-0.0665562	0.977215
RP11-56H16.1	0	0	0	1
RP11-465L8.1	0	0	0	1
RP11-335I12.2	0	0	0	1
C21orf119	1.67056	1.23412	-0.436846	0.464375
RP11-81H14.3	0	0	0	1
RP11-335O4.1	0	0	0	1
RP11-318G8.2	0	0.026053	Inf	1
AE000658.25	0	0	0	1
RP11-366L20.3	0	0	0	1
RP11-134N1.2	0.031549	0	-Inf	1
RP11-337L12.1	0	0	0	1
ZNF432	2.97238	2.49273	-0.253893	0.708659
RP11-627G1.1	0	0	0	1
RP13-942N8.1	2.34797	1.97927	-0.246444	0.705536
RP11-158L12.2	0	0	0	1
C3orf74	0.0557949	0.0485122	-0.201786	1
RP11-691F15.1	0	0	0	1
AP000721.4	1.03333E-134	9.47773E-211	-252.591	1
RP11-90D4.3	0	0	0	1
RP1-96H9.5	0	0	0	1
RP13-672B3.5	0.0338624	0.0340311	0.00716755	1
RP11-319E16.1	0	0	0	1
RP11-783K16.14	1.33466	0.138819	-3.2652	0.410923
RP11-778H2.1	0	0	0	1
AC010296.1	0	0	0	1
AC093334.1	0	0	0	1
RP11-84E24.3	0	0	0	1
RP5-944M2.4	0	0	0	1
RP11-173C20.2	0.148304	0.102939	-0.526763	1
RP11-674J14.3	0.0510882	0	-Inf	1
RP11-113C12.8	0	0	0	1
RP11-174M13.2	0	0	0	1
RP11-127B1.1	0	0	0	1
RP11-443D10.3	0.66382	0.373751	-0.828715	0.900745
AL513327.1	0.427823	0.0889641	-2.26572	0.57651
Z95704.5	0.0157838	0.0056114	-1.49201	1
RP11-319E16.2	0	0	0	1
RP11-809N8.5	20.7616	35.0431	0.755212	0.921584
RP11-357K6.3	0	0	0	1
RP11-885B4.1	0	0	0	1
RP11-76C10.5	0	0	0	1
RP11-463O12.3	0.233379	0.567794	1.28269	0.853358
RP11-277P12.9	0.0734063	0.100493	0.45312	1
RP11-80N2.2	0	0	0	1
RP11-820K3.4	0	0.0481444	Inf	1
RP3-324N14.2	0	0	0	1
RP11-264F23.3	0	0	0	1
XXbac-BPG248L24.13	0	0	0	1
ATF4P4	0.0113687	0.0297319	1.38694	1
GCSHP4	0	0	0	1
RP11-473M14.3	0	0	0	1
RP11-377D9.2	0	0	0	1
RP11-627K11.3	0	0.218282	Inf	1
AC004889.1	0.000452956	0.0169776	5.22812	1
AP000438.4	0	0	0	1
AL590325.1	0.108638	0	-Inf	1
RP11-612B6.2	45.8167	64.5712	0.495017	0.949714
AL732372.1	0	0	0	1
TAS2R30	0	0.00466491	Inf	1
RP11-167N4.5	0	0	0	1
RP11-290I21.2	0.292748	0.196786	-0.573033	1
LINC00507	0.0510918	0.0312553	-0.708989	1
RP11-64D24.4	0	0	0	1
RP11-881M11.4	0.250181	0.242788	-0.0432789	1
TSPAN9-IT1	0	0	0	1
RP11-439H13.2	0	0	0	1
RP11-243M5.1	0	0	0	1
RP11-897M7.1	0	0	0	1
AC005255.3	1.53049	0.0550185	-4.79794	1
RP11-1018J11.1	0.0465868	0	-Inf	1
AL773602.1	0	0	0	1
RP11-1038A11.2	0.0249526	0	-Inf	1
CTD-2331C18.5	0	0	0	1
AE000661.36	0	0	0	1
MTRNR2L3	0.0270597	0.0167282	-0.693863	1
ZNF10	2.48224	1.99247	-0.317085	0.759372
AL590710.1	0.00117689	0.417089	8.46923	0.547172
RP11-582E3.2	0	0	0	1
ZNF486	0	0.00527804	Inf	1
RP11-771K4.1	0	0	0	1
RP11-283G6.4	0	0	0	1
SMIM3	0	0	0	1
RP11-434C1.2	0	0	0	1
RP11-473N11.2	0.0231881	0.0192837	-0.266	1
AC010620.1	22.2549	2.93539	-2.9225	0.758677
RP11-173D9.4	0	0	0	1
RP11-123O10.4	0	0	0	1
RP11-324E6.6	0.0188756	0.0143398	-0.396499	1
RP11-989F5.1	0.454017	0.312499	-0.538894	0.942447
AP000647.3	0	0	0	1
RP11-443N24.4	0	0	0	1
CACNA1C-IT2	0	0	0	1
RP11-495K9.9	0	0	0	1
RP11-366L20.4	0	0	0	1
AC104698.1	0.595262	0.104925	-2.50416	0.37733
USP30-AS1	0.0540406	0.0806885	0.578321	1
DDX11L8	0	0	0	1
RP11-221N13.3	0.0642135	0.0621661	-0.0467488	1
HMBS	33.4266	26.5389	-0.332886	0.160498
CACNA1C-AS2	0	0	0	1
RP11-71J4.2	0	0	0	1
TAS2R64P	0	0	0	1
RP5-916L7.2	0.0658783	0	-Inf	1
RP11-182J1.5	0.0118594	0.0424843	1.8409	1
RP11-466C23.5	0	1.02025	Inf	1
RP11-136I14.2	0	0	0	1
RP11-504G3.4	0.328072	0.402544	0.295136	0.893053
RP11-365O10.1	0	0	0	1
RP11-754J4.2	0	0	0	1
RP11-983C2.3	0	0	0	1
RP11-664H17.1	0	0	0	1
RP11-277P12.10	1.72771	1.46134	-0.241572	0.803231
RP11-955H22.1	0	0	0	1
RP11-114F3.2	0	0	0	1
ZNF225	1.33896	1.50673	0.170315	0.887601
AC005086.2	0	1.47374	Inf	1
RP11-474D1.1	0	0	0	1
RP11-989F5.3	0.907516	2.63736	1.5391	0.85527
AC138031.2	0	0	0	1
RP11-512M8.3	0.692168	0.904415	0.385864	0.883481
AL359757.1	0	0	0	1
RP11-4N23.1	0	0	0	1
AC009469.1	0.126984	0.223571	0.816085	1
RP11-407A16.2	0.125178	0	-Inf	1
RP11-64B16.5	0	0	0	1
RP13-977J11.8	0.289075	0.724656	1.32585	0.642453
RP11-338E21.3	0	0.0481444	Inf	1
AP000462.1	0	0	0	1
HIST1H3F	0.522309	0.751454	0.52478	0.813508
RP11-153K16.1	0	0	0	1
AL049542.1	7.15088	2.46357	-1.53737	0.841015
RP11-611O2.1	0.131575	0	-Inf	1
SCARNA10	4.46434	1.25564E-35	-118.098	0.672995
RP11-444J21.1	0.0164313	0	-Inf	1
RPL41P2	8.62005	8.77211	0.0252279	0.977497
RP11-233G1.4	0	0	0	1
ABCC6P1	0	0.00244832	Inf	1
RP11-21A7A.3	0.204562	0.0873388	-1.22784	1
RP3-446N13.1	0	0	0	1
RP11-662M24.1	0	0	0	1
RP11-72J9.1	0	0	0	1
RP11-800A3.5	0	0	0	1
BBS1	1.09378E-15	7.27168E-19	-10.5548	1
AE000658.30	0	0	0	1
RP1-7G5.5	0	0.161712	Inf	1
AL109922.2	0	0	0	1
RP11-686N4.1	0	0	0	1
AC104304.1	0	0	0	1
RP11-473M14.4	0	0	0	1
RP11-320N7.3	0.0104999	0.00893383	-0.233023	1
RP11-349I1.2	0	0	0	1
RPL31P57	0	0	0	1
RP11-707G14.7	0.199725	0.374385	0.906508	0.882499
RP11-613F22.6	0	0.138604	Inf	1
RP11-955H22.3	0	0	0	1
RP11-173P15.3	95.159	104.058	0.128971	0.894768
RP11-359J14.3	0	0	0	1
RP11-428G5.4	0	0	0	1
RP11-711K1.8	0	0	0	1
PPIAL4D	0	0	0	1
RP11-1060J15.4	0.338231	0.295115	-0.196733	1
RP11-993B23.1	0	0	0	1
TRAV8-5	0.549969	0.595956	0.115853	0.973097
RP11-500M8.4	0	0.0237659	Inf	1
AC020910.2	1.30166	1.33386	0.0352567	0.96633
AE000658.27	0	0	0	1
AP000244.1	0	0	0	1
RP11-606D9.1	0	0	0	1
AC092143.1	1.7167E-98	0.0517421	320.497	1
SDIM1	0.111569	0.100516	-0.150505	1
RP11-347I19.3	1.53932	1.26661	-0.281324	0.966083
AC138123.2	0	0	0	1
ASIC5	0.00771124	0.0282291	1.87215	1
RP11-274J7.3	0.0301789	0	-Inf	1
RP11-673D15.7	0	0	0	1
RP11-7N14.1	0	0	0	1
AC109133.1	0	0	0	1
CYB5RL	3.90821E-147	0.0136326	480.16	1
RP11-1038A11.3	0	0	0	1
RP11-144O23.18	0.252124	0	-Inf	1
RP11-754J4.1	0	0	0	1
RP11-886D15.1	0	0	0	1
RP11-495K9.7	0	0	0	1
AC092989.1	0	0	0	1
RP11-118B22.4	17.9714	4.12769	-2.1223	0.474912
RP11-467L20.9	0.0160053	0	-Inf	1
RP11-46H11.5	0	0.0296015	Inf	1
RP1-102E24.8	1.75429	1.86279	0.0865775	0.941739
TAS2R31	0	0.0121817	Inf	1
AC008731.1	0.0709441	0.070852	-0.00187375	1
RP11-443N24.3	0	0	0	1
RP11-300I6.5	0	0	0	1
RP11-705C15.4	0	0.0278578	Inf	1
RP11-794G24.1	0.0307117	0.043955	0.517242	1
RP11-809N8.4	0.568893	1.07634	0.919909	0.859244
RP11-424M22.1	0	0	0	1
RP11-667M19.10	0	0	0	1
DND1	4.50348	3.96861	-0.182408	0.914023
RP11-363J17.1	0.0832284	0	-Inf	1
RP11-116G8.5	0	0	0	1
SALL3	0	0	0	1
RP11-613F22.5	0.274608	0.297124	0.113692	1
RP11-428G5.6	0	0	0	1
AP003026.1	0.00622724	0.0482946	2.9552	1
RP11-856F16.2	6.26599	6.84012	0.126478	0.939508
RP11-437F6.1	0	0	0	1
TRAV11	0	0	0	1
RP11-185H22.1	0	0	0	1
RP11-21A7A.4	0	0	0	1
RP11-625L16.3	0	0	0	1
RP13-507P19.1	0	0	0	1
RP11-443D10.2	0.397371	0.619452	0.640507	0.931157
AL118508.1	0	0	0	1
RP5-944M2.1	0	0	0	1
RP11-955H22.4	0	0	0	1
AL928654.1	0.299468	0.635737	1.08603	0.878342
CTC-465D4.1	0.113506	0.0194164	-2.54742	1
KLC1	23.4881	27.4097	0.222754	0.927302
