symbol	Uninfected_24.FPKM	SC35M_wt_24.FPKM	uninfected_24_SC35M_wt_24.logfc	uninfected_24_SC35M_wt_24.qvalue
Metazoa_SRP	0	0	0	1
RP11-848P1.3	0	0.495	Inf	0.0520946
MIR4427	0	0	0	1
Metazoa_SRP	0	0	0	1
KYNUP2	0	0	0	1
Metazoa_SRP	0.574046	0	-Inf	1
AC125387.1	0	0	0	1
RP11-849F2.5	0.774575	3.19623	2.04489	0.323257
RP11-799B12.4	0.489998	0.397052	-0.30345	0.966779
RP11-296E23.1	0	0	0	1
RP11-403A21.1	0.120596	0.356048	1.56189	0.412217
Metazoa_SRP	0	1.7926	Inf	0.403031
AC079354.1	0	0	0	1
RP11-595B24.1	0.136081	0.0585633	-1.2164	1
AC020934.1	0	0	0	1
AL662890.3	0	0	0	1
CXADRP3	0	0	0	1
MIR4745	0	0	0	1
MIR4506	0	0	0	1
AL589663.1	0	0	0	1
Metazoa_SRP	0	0	0	1
AL592205.2	0	0	0	1
MIR4732	0	0	0	1
AC098870.1	0	0	0	1
CTC-304I17.3	0	0	0	1
MIR3670-1	0	0	0	1
Metazoa_SRP	0	0	0	1
RP11-17M16.2	0	0	0	1
MIR2682	0	0	0	1
RP11-449L23.3	0	0	0	1
RP11-384E22.1	0	0	0	1
AP000445.3	0	0	0	1
RP1-56K13.3	119.446	100.051	-0.255627	0.781376
RP1-37N7.4	0	0	0	1
RP11-527H14.6	0	0	0	1
CYP4F35P	0.0278891	0.122508	2.1351	1
RP11-19P22.5	0.00466463	0	-Inf	1
MIR4330	0	0	0	1
RNASEH1P1	0	0.0401592	Inf	1
CTD-2349P21.10	1.44754	0.496897	-1.54258	0.850078
MIR3118-4	0	0	0	1
RP11-227G15.3	47.013	51.6221	0.134928	0.911355
AC084357.1	0	0	0	1
RP11-271K11.5	0.0158594	0.0944527	2.57426	1
RP11-387H17.6	0.160927	0.452851	1.49263	0.265396
RP11-649A18.5	0.416124	0.341399	-0.285553	0.964554
RP11-720N19.2	0	0	0	1
Metazoa_SRP	0	1.96779	Inf	1
AL590703.1	0	0	0	1
AC078864.2	0	0	0	1
Metazoa_SRP	0	0	0	1
MIR4292	0	0	0	1
AC007114.1	0	0	0	1
MIR3907	0	0	0	1
AC007040.1	0	0	0	1
Metazoa_SRP	0	0	0	1
Metazoa_SRP	0	1.11092	Inf	1
MIR1273G	0	0	0	1
FSBP	0.469248	0.326539	-0.523097	0.834308
EEF1E1-MUTED	0.517911	0.622755	0.26596	0.96287
AC092832.1	0	0	0	1
MIR3177	0	0	0	1
Metazoa_SRP	0	0	0	1
MIR4422	0	0	0	1
Metazoa_SRP	0	0	0	1
AC087203.1	0	0	0	1
MIR4680	0	0	0	1
MIR3939	0	0	0	1
MIR548AG1	0	0	0	1
MIR3123	0	0	0	1
RP1-66C13.1	0	0	0	1
AC009800.1	0	0	0	1
AC139085.1	0	0	0	1
AC015820.1	0	0	0	1
Metazoa_SRP	0	0	0	1
AC010761.10	96.4332	92.2346	-0.0642221	0.976471
MIR548X	0	0	0	1
Metazoa_SRP	0	0.666769	Inf	1
RP11-671C19.1	0	0.0193616	Inf	1
RP11-751H17.1	0	0	0	1
RP11-20B24.5	0.374237	1.78245	2.25184	0.391487
MIR4276	0	0	0	1
MIR4287	0	0	0	1
MIR3689D1	0	0	0	1
MIR4797	0	0	0	1
RP1-48J14.1	0	0	0	1
MIR4514	0	0	0	1
AL133153.1	0	0	0	1
AL031176.1	0	0	0	1
MIR5704	0	0	0	1
Metazoa_SRP	0	0	0	1
MIR4495	0	0	0	1
RP11-805L22.2	0	0	0	1
AC092117.2	0	0	0	1
AC069285.1	0	0	0	1
AC067805.1	0	0	0	1
MIR4516	0	0	0	1
Metazoa_SRP	0	3.30082	Inf	0.338458
RP11-76K13.2	0	0	0	1
AC026166.1	0	0	0	1
MIR3174	0	0	0	1
MIR3689A	0	0	0	1
MIR4289	0	0	0	1
MIR4489	0	0	0	1
AC011357.1	0	0	0	1
AC080080.1	0	0	0	1
MIR3914-1	0	0	0	1
MIR4748	0	0	0	1
RP11-728E14.4	0	0.126298	Inf	1
Metazoa_SRP	0	0	0	1
RP11-169I9.2	0	0	0	1
Metazoa_SRP	0	0	0	1
AC073136.1	0	0	0	1
RP11-408H20.2	0	0	0	1
Metazoa_SRP	1.77044	0.832635	-1.08835	0.864418
AC017028.8	0	0	0	1
Metazoa_SRP	0	0.586424	Inf	1
AL132772.1	0	0	0	1
Metazoa_SRP	0	0	0	1
AP003354.1	0	0	0	1
AC007389.5	0	0	0	1
Metazoa_SRP	0	0	0	1
AC097493.1	0	0	0	1
MIR4696	0	0	0	1
AC005288.1	0	0	0	1
Metazoa_SRP	0	1.63638	Inf	1
RP11-737O24.2	1.4809	1.14015	-0.377251	0.905531
RP11-20B24.6	0.0621668	0.0614111	-0.0176445	1
AC090559.2	0	0	0	1
AC117422.1	0	0	0	1
RP11-583F2.2	0.051086	0.0678167	0.408712	1
RP11-434D2.9	0	0	0	1
MIR3685	0	0	0	1
Metazoa_SRP	0	0	0	1
MIR4280	0	0	0	1
MIR5692C1	0	0	0	1
CTD-2532D12.5	0	0	0	1
hsa-mir-5195	0	0	0	1
MIR4734	0	0	0	1
AC112719.1	0	0	0	1
MIR3146	0	0	0	1
LINC00668	0.0579564	0.0764866	0.400238	1
ARL2BPP1	0	0	0	1
RP11-277J6.3	0	0	0	1
RP11-563H6.1	5.41104	12.2414	1.17779	1
UBE2CP2	0.167233	0.430044	1.36263	1
AC103974.1	0	0	0	1
Metazoa_SRP	0	0	0	1
RP11-739L10.1	0.724952	0.695894	-0.0590189	0.980145
RP11-865B13.1	0	0	0	1
Metazoa_SRP	0.319656	10.1606	4.99032	0.378495
RP11-752P2.2	0	0	0	1
RP11-296E23.2	0	0	0	1
AC092463.1	0	0	0	1
MIR4749	0	0	0	1
MIR4445	0	0	0	1
MIR4319	0	0	0	1
AL354720.1	0	0	0	1
AL365181.1	0	0	0	1
RP11-674N23.1	0	0.0342706	Inf	1
RP11-293E1.1	0	0	0	1
MIR4266	0	0	0	1
AC100830.4	0.578478	0.700903	0.276951	0.968885
Metazoa_SRP	0	0	0	1
BACE1	0.417882	1.0856	1.37733	0.83095
RP11-269G24.6	1.04935	0.81026	-0.373042	0.923015
CTB-41I6.2	0	0	0	1
MIR4725	0	0	0	1
AL450307.2	0	0	0	1
AL008721.1	0	0	0	1
AC017028.9	0	0	0	1
CTD-2515C13.2	0	0	0	1
MIR544B	0	0	0	1
RP11-927P21.4	0	0	0	1
RP11-699A5.2	0.12505	0.568933	2.18575	0.554175
AC005686.1	0	0	0	1
MIR4735	0	0	0	1
RP11-16C1.3	0	0	0	1
AL356154.1	0	0	0	1
MIR4519	0	0	0	1
ESRG	15.2917	28.1918	0.882529	0.000538752
MIR5694	0	0	0	1
RP11-510D21.1	0	0	0	1
RP11-736G13.1	0	0	0	1
MIR3671	0	0	0	1
Metazoa_SRP	0	1.36454	Inf	1
AL499628.1	0	0	0	1
AL731561.2	0	0	0	1
AC018506.1	0	0	0	1
RP11-567L7.5	11.2611	0	-Inf	0.499284
RP11-267C16.2	0	0	0	1
Metazoa_SRP	0	0	0	1
MIR4488	0	0	0	1
AP000318.1	0	0	0	1
AC092364.4	0	0	0	1
RP11-746M1.2	0	0	0	1
RP11-627G18.3	0.986286	16.1762	4.03572	0.000538752
MIR4764	0	0	0	1
CTD-2206N4.2	0.862561	3.28182	1.9278	0.494253
RP11-94B19.2	0.087891	0	-Inf	1
MIR4309	0	0	0	1
AC009779.1	0	0	0	1
MIR4477B	0	0	0	1
AP000781.1	0	0	0	1
MIR3609	0	0	0	1
AC010092.1	0	0	0	1
AL353763.2	0	0	0	1
Metazoa_SRP	0	0	0	1
AF250324.1	0	0	0	1
AC132660.1	0	0	0	1
AC092111.1	0	0	0	1
AC007040.2	0	0	0	1
AC078828.1	0	0	0	1
MIR3666	0	0	0	1
AL357515.1	840.504	0	-Inf	1
AL606519.1	0	0	0	1
MIR3615	0.129348	0.207843	0.684234	1
Metazoa_SRP	0.28081	0	-Inf	1
MIR4659B	0	0	0	1
MIR4509-1	0	0	0	1
CTB-58E17.3	1.48096	1.27917	-0.21132	0.975866
MIR4690	0	0	0	1
AC015818.6	0	0	0	1
MIR3649	0	0	0	1
MIR4469	0	0	0	1
RP11-466P24.7	0.00446348	0	-Inf	1
AC084209.1	0	0	0	1
AL139377.1	0	0	0	1
CTD-2206N4.1	0	0	0	1
RP11-703M24.5	0.0681	0.0500421	-0.444514	1
AC113144.2	0	0	0	1
AC023992.1	0	0	0	1
MIR4500	0	0	0	1
RP11-143J12.2	0.400536	1.33662	1.73858	0.567251
AC004079.1	0	0	0	1
AL607076.1	0	0	0	1
AC084010.1	0	0	0	1
Metazoa_SRP	0	0	0	1
AL603650.4	0	0	0	1
AL355531.1	0	0	0	1
MIR4771-2	0	0	0	1
CTD-2124B20.2	0	0	0	1
POLRMTP1	0.733355	0.556365	-0.39848	0.171351
MIR4787	0	0	0	1
AL139821.1	0	0	0	1
MIR3960	0	0	0	1
MIR3617	0	0	0	1
MIR5693	0	0	0	1
AL590874.1	0	0	0	1
Metazoa_SRP	0	0	0	1
CTD-2535L24.2	0.00203586	1.0036E-49	-153.829	1
AC139149.1	0	0	0	1
MIR4432	0	0	0	1
SNORA59B	0.367926	0.748656	1.02489	0.341959
AL138925.1	0	0	0	1
AC138965.1	0	0	0	1
AL109658.1	0	0	0	1
RP11-159D12.5	1.40282	10.9511	2.96468	0.315872
Metazoa_SRP	0	0	0	1
RP5-1028K7.2	0.478939	1.312	1.45386	0.0144557
Metazoa_SRP	0	0	0	1
AC012603.1	0	0	0	1
hsa-mir-3179-3	0	0	0	1
AC011652.2	0	0	0	1
MIR5192	0	0	0	1
AL137127.1	0	0	0	1
MIR5700	0	0	0	1
RP11-118E18.2	0	0	0	1
RP5-906A24.2	0	0.0710046	Inf	1
RP11-243E13.2	0	0	0	1
Metazoa_SRP	0	2.47651	Inf	1
MIR4326	0	0	0	1
RP11-326K13.2	0	0	0	1
RP11-647F2.2	0	0.0505617	Inf	1
MIR4525	0	0	0	1
AC152005.1	0	0	0	1
MIR4440	0	0	0	1
MIR4423	0	0	0	1
RP11-296K13.4	0.0722814	0	-Inf	1
AC007567.1	0	0	0	1
RP11-963H4.5	0	0	0	1
AC005375.1	0	0	0	1
LOC732538	0.247273	0.857858	1.79463	0.3635
RP11-507M3.1	5.10334E-117	2.55766E-80	121.915	1
RP11-354P11.2	0	0	0	1
AC092104.4	0	0	0	1
Metazoa_SRP	2.2836	9.22216	2.0138	0.578018
Metazoa_SRP	0	0	0	1
MIR5587	0	0	0	1
AL022400.1	0	0	0	1
RP11-209D14.4	0.112447	0.258414	1.20045	1
RP11-474N24.2	0.0507214	0.044802	-0.17903	1
Metazoa_SRP	0	0	0	1
SRP68P1	0	0	0	1
MIR4759	0	0	0	1
Metazoa_SRP	0	3.62353	Inf	0.00441694
AL031055.1	0	0	0	1
Metazoa_SRP	0	0.832185	Inf	1
MIR4435-2	0	0	0	1
MIR4533	0	0	0	1
MIR2909	0	0	0	1
AC066612.1	0	0	0	1
MIR4654	0	0	0	1
RHOT1P1	0	0.430537	Inf	1
MIR5190	0	0	0	1
MIR5583-1	0	0	0	1
RP11-789C17.3	0	0	0	1
MIR4711	0	0	0	1
MIR3646	0	0	0	1
Metazoa_SRP	0	0	0	1
RP11-190I17.2	0	0	0	1
MIR4658	0	0	0	1
RP11-927P21.6	0.609126	1.39984	1.20045	1
AC010329.1	0	0	0	1
Metazoa_SRP	0	0	0	1
Metazoa_SRP	0	0.689188	Inf	1
RP1-37N7.2	0	0	0	1
AC007216.1	0	0	0	1
Metazoa_SRP	0.734657	0.818025	0.155073	1
Metazoa_SRP	0	0	0	1
MIR3147	0	0	0	1
RP11-769O8.1	0.864399	0.796426	-0.118157	0.96905
RP11-1109M24.11	0	0	0	1
STRADA	15.854	8.53942	-0.892641	0.190502
MIR4666A	0	0	0	1
AL080243.1	0	0	0	1
RP11-855A2.5	0.0695464	0.489555	2.81542	1
RP11-1113L8.6	0.0706028	0.523529	2.89047	0.176194
MIR4282	0	0	0	1
RP11-178F10.4	0	0	0	1
AL662800.2	0	0	0	1
RP11-552O4.2	0	0	0	1
Metazoa_SRP	0	0	0	1
AC007040.3	0	0	0	1
Metazoa_SRP	0	1.36454	Inf	1
MIR5095	0	0	0	1
MIR3186	0	0	0	1
RP11-218F4.2	0	0	0	1
MIR1260B	0	0	0	1
MIR4468	0	0	0	1
MIR4661	0	0	0	1
Metazoa_SRP	0	0	0	1
RP11-675P14.1	0	0	0	1
Metazoa_SRP	0	0	0	1
Metazoa_SRP	0	0	0	1
RP11-267C16.3	0	0	0	1
C17ORF108	9.6358E-34	1.57524E-46	-42.476	1
MIR5585	0	0	0	1
MIR5589	0	0	0	1
AC025678.1	0	0	0	1
MIR3926-2	0	0	0	1
AL583784.1	0	0	0	1
CTD-2267D19.3	1.12047	1.22846	0.132742	0.813872
AC005783.1	0	0	0	1
Metazoa_SRP	0	3.08546	Inf	0.0486907
MIR3156-3	0	0	0	1
RP11-100K18.1	0	0.00757255	Inf	1
MIR3167	0	0	0	1
AL359538.2	0	0	0	1
AC092865.2	0	0	0	1
AC010723.2	0	0	0	1
RP11-746E8.1	0	0	0	1
RP11-433M22.1	0	0	0	1
Metazoa_SRP	0	0	0	1
AL158077.1	0	0	0	1
MIR4323	0	0	0	1
NPM1P2	0	0	0	1
MIR3611	0	0	0	1
AC020606.1	0	0	0	1
AL591925.1	0	0	0	1
MIR3178	0	0	0	1
AC021660.1	0	0	0	1
MIR3176	0	0	0	1
RP13-991F5.4	0.0576412	0.235413	2.03003	1
RP11-25D3.1	0	0	0	1
MIR3605	0	0	0	1
MIR5091	0	0	0	1
MIR5047	0	0	0	1
CTD-2594A10.4	0	0	0	1
MIR4279	0	0	0	1
AC079340.1	0	0	0	1
MIR4644	0	0	0	1
AC116655.1	0	0	0	1
AC008752.3	0	0	0	1
CTC-525D6.2	0	0	0	1
COX6CP3	0	0	0	1
AL031768.1	0	0	0	1
AC093874.1	0	0	0	1
MIR4475	0	0	0	1
LINC00683	0.0106897	0.0751983	2.81447	1
AC005926.1	0	0	0	1
RP11-41O4.1	0.155416	0.754921	2.28019	0.564917
AC012003.1	0	0	0	1
RP11-640I15.1	1.10219	1.79849	0.706412	0.895758
MIR4428	0	0	0	1
AL162311.1	0	0	0	1
RP11-172F10.1	0	0	0	1
AC002395.1	0	0	0	1
MIR5096	0	0	0	1
Z97632.1	0	0	0	1
RP11-715C4.1	0	0	0	1
Metazoa_SRP	0	0	0	1
AC034187.5	0	0	0	1
MIR4743	0	0	0	1
AC096763.1	0	0	0	1
RP11-41O4.2	0.082749	0.0872926	0.0771161	1
RP11-849F2.4	0	0.156307	Inf	1
AL356865.2	0	0	0	1
RP11-443G13.3	0	0	0	1
RP11-627G18.1	3.20753	2.1819	-0.55588	0.487688
Metazoa_SRP	0	0	0	1
MIR3683	0	0	0	1
CTD-3096M3.2	0	0	0	1
RP11-1C8.6	0.105481	0	-Inf	1
RP11-159D12.10	0	0.00333824	Inf	1
hsa-mir-3180-3	0	0	0	1
AC069276.1	0	0	0	1
AL136380.1	0	0	0	1
ARIH2P1	0	0	0	1
MIR3118-5	0	0	0	1
CCDC144A	1.3835E-25	0.0100878	75.9486	1
RP11-484N16.1	0.0902614	0.412919	2.19368	1
MIR4518	0	0	0	1
CTD-2008P7.6	0.0155505	0.129013	3.05248	1
MIR5093	0	0	0	1
Metazoa_SRP	0.561032	1.18013	1.07279	1
AC012671.4	0	0	0	1
AC106899.1	0	0	0	1
AC007952.4	0	0	0	1
RP11-111H3.3	0	0	0	1
RP11-173M1.4	0.16347	0.602284	1.88142	0.500468
MIR4668	0	0	0	1
Metazoa_SRP	0	0	0	1
MIR5692A1	0	0	0	1
AL080272.1	0	0	0	1
MIR3909	0	0	0	1
MIR4293	0	0	0	1
Metazoa_SRP	0	0	0	1
MIR4663	0	0	0	1
MIR3665	0	0	0	1
MIR4503	0	0	0	1
hsa-mir-4536-2	0	0	0	1
MIR4281	0	0	0	1
AL355353.1	0	0	0	1
AC117372.1	0	13709.6	Inf	0.400501
RP11-25O3.1	0	0	0	1
AL356019.1	0	0	0	1
AC118282.4	0	0	0	1
Metazoa_SRP	0.26335	1.21041	2.20045	1
RP11-848P1.4	1.41342	3.42462	1.27675	0.122846
RP5-890E16.4	225.235	301.83	0.422305	0.951759
Metazoa_SRP	0	0.700782	Inf	1
AL353731.1	0	0	0	1
Metazoa_SRP	0.572584	24.2775	5.40599	0.610833
AC019205.2	0	0	0	1
AC068641.1	0	0	0	1
AC015818.11	0.180466	0.245789	0.445698	1
AC018618.1	0	0	0	1
AL162424.1	0	0	0	1
Metazoa_SRP	0	0	0	1
AL591471.1	0	0	0	1
MIR4776-2	0	0	0	1
AL117334.1	0	0	0	1
RP11-578C11.2	0	0	0	1
RP11-101O21.1	0	0	0	1
AL359771.1	0	0	0	1
AC017028.10	0	0	0	1
AC069243.1	0	0	0	1
RP11-218E15.1	0	0	0	1
RP11-51L5.3	0	0	0	1
Metazoa_SRP	0.488041	8.60483	4.14007	0.355589
RP11-1096G20.5	0.0576207	0	-Inf	1
RP11-344E13.4	0	0	0	1
MIR3657	0	0	0	1
RP11-142O6.1	0.00375096	0.023059	2.61999	1
AC092849.1	0	0	0	1
RP11-710M11.1	0	0	0	1
AC026512.1	0	0	0	1
AC093165.1	0	0	0	1
AC095064.1	0	0	0	1
RP11-214O1.3	0	0.0405089	Inf	1
RP11-640N20.8	0	0	0	1
MIR5703	0	0	0	1
MIR5002	0	0	0	1
RP11-227G15.8	0	0.286503	Inf	1
AC016178.2	0	0	0	1
AC093430.1	0	0	0	1
CTB-41I6.1	0	0	0	1
AC027288.2	0	0	0	1
AC074389.1	0	0	0	1
MIR4740	0	0	0	1
AL122019.1	0	0	0	1
MIR4273	0	0	0	1
RP11-737O24.1	0	0.203216	Inf	1
MIR3656	0	0	0	1
AC027307.2	0	0	0	1
AC113171.1	0	0	0	1
RP11-874J12.4	0.742723	1.02039	0.458225	0.619764
RP11-329L6.1	356.651	159.701	-1.15914	0.211409
AL161731.1	0	0	0	1
CBX3P2	0.810765	0.464755	-0.802814	0.723691
MIR3157	0	0	0	1
AL122127.4	0	0	0	1
AC092104.5	0	0	0	1
RP11-180P8.3	0.0289853	0	-Inf	1
RP11-88L24.4	0.00490839	0	-Inf	1
MIR4636	0	0	0	1
RP1-66C13.2	0	0	0	1
MIR4424	0	0	0	1
Metazoa_SRP	0	0	0	1
MIR4451	0	0	0	1
Metazoa_SRP	52.1174	126.776	1.28245	0.839449
MIR3163	0	0	0	1
Metazoa_SRP	0	0	0	1
MIR4719	0	0	0	1
AC098784.2	0	0	0	1
Metazoa_SRP	0	0	0	1
AL442639.1	0	0	0	1
AC004520.1	0	0	0	1
MIR5580	0	0	0	1
AC008703.2	0	0	0	1
TBC1D3P5	0	0.0467503	Inf	1
MIR4264	0	0	0	1
MIR4746	0	0	0	1
Metazoa_SRP	0	0	0	1
AL359542.1	0	0	0	1
RP11-91I8.3	0.316087	0.776646	1.29693	0.625603
AC099778.1	0	0	0	1
RP13-991F5.2	0.0480632	0.0989921	1.04238	1
RP11-149I2.4	0.370153	0.390072	0.0756209	0.972856
AC046143.2	692.583	0	-Inf	1
RP11-805L22.1	0	0	0	1
MIR3713	0	0	0	1
CTD-2015H3.2	0	0	0	1
AP003385.1	0	0	0	1
Metazoa_SRP	0	0	0	1
Metazoa_SRP	3.84309	1.75721	-1.12898	0.664711
hsa-mir-3179-3	0	0	0	1
Metazoa_SRP	0.173013	0	-Inf	1
RP11-806L2.2	0.0650407	0.0885037	0.444397	1
AC026318.1	0	0	0	1
hsa-mir-4259	0	0	0	1
MIR4724	0	0	0	1
RP11-173L6.1	0	0	0	1
MIR2392	0	0	0	1
AC010327.1	0	0	0	1
MIR3196	0	0	0	1
AC025165.1	0	0	0	1
RP11-822E23.2	0	0	0	1
Metazoa_SRP	0.2763	0	-Inf	1
AL031284.1	0	0	0	1
CTB-131K11.1	15.7309	14.2673	-0.140897	0.893859
RP11-856M7.8	0	0	0	1
MIR4458	0	0	0	1
RP11-401F2.3	0.13071	0.192536	0.558759	1
AC106753.1	0	0	0	1
AC084262.3	0	0	0	1
Metazoa_SRP	0	1.96226	Inf	1
MIR5197	0	0	0	1
CTD-2515C13.1	0	0	0	1
AC092174.1	0	0	0	1
AC023157.1	0	0	0	1
AC010311.1	0	0	0	1
AL365214.1	0	0	0	1
FAM106CP	0	0	0	1
Metazoa_SRP	0	0	0	1
RP11-178F10.3	0	0	0	1
CTD-2349P21.9	3.637	8.11697	1.15819	0.140975
AC109335.1	0	0	0	1
AC092122.2	0	0	0	1
AC116533.3	0	0	0	1
MIR4641	0	0	0	1
RP11-17J14.2	6.85188	5.90839	-0.213736	0.93319
AC131951.1	0	0	0	1
RP11-995C19.2	0	0	0	1
RP11-45M22.5	0.0459424	0.294501	2.68037	1
AC008536.1	0	0	0	1
AL138498.1	0	0	0	1
RP11-766H1.1	0	0	0	1
MIR5681B	0	0	0	1
Metazoa_SRP	0	0	0	1
RP11-798G7.4	0	0	0	1
RP11-629E24.2	0	0	0	1
AL121932.1	0	0	0	1
MIR4479	0	0	0	1
MIR3201	0	0	0	1
MIR3934	279.097	0	-Inf	1
AC007435.1	0	0	0	1
AL590683.2	0	0	0	1
AC008166.1	0	0	0	1
RP11-874J12.3	0	0	0	1
MIR3689F	0	0	0	1
MIR4452	0	0	0	1
MIR4715	0	0	0	1
MIR4268	0	0	0	1
RAC1P1	0	0	0	1
RP11-650P15.1	0.0603181	0.272914	2.17779	1
RP11-805F19.4	0.00928233	0	-Inf	1
MIR4650-1	0	0	0	1
AC090720.1	0	0	0	1
RP11-138P22.1	0	0	0	1
RP11-846F4.1	0	0	0	1
MIR4318	0	0	0	1
MIR4706	0	0	0	1
Metazoa_SRP	0	0	0	1
MIR3619	0	0	0	1
AL162571.1	0	0	0	1
RP11-40A13.1	0.0361571	0	-Inf	1
Metazoa_SRP	0	1.936	Inf	1
CTD-2510F5.2	0	0.0389441	Inf	1
RP11-385D13.3	1.08914	1.79513	0.720907	0.896227
AC078889.1	0	0	0	1
Metazoa_SRP	0	0	0	1
RP11-881L2.1	0	0	0	1
hsa-mir-5572	25.6343	0	-Inf	1
AC027811.1	0	0	0	1
Metazoa_SRP	0	0	0	1
MIR5701-2	0	0	0	1
AC137674.2	0	0	0	1
AL161645.2	0	0	0	1
RP11-526I8.2	0	0	0	1
AP002958.1	0	0	0	1
Metazoa_SRP	0	0	0	1
AL356020.1	0	0	0	1
Metazoa_SRP	0	0	0	1
RP11-527H14.2	0	0	0	1
MIR3145	0	0	0	1
AL137251.1	0	0	0	1
MIR4530	0	0	0	1
RP11-1007I13.4	0.0882139	0	-Inf	1
CTD-2200P10.2	0	0	0	1
RP11-64J19.1	0	0	0	1
MIR4418	0	0	0	1
MIR3188	0	0	0	1
AC009994.2	0	0	0	1
MIR3618	0	0	0	1
AL049610.1	0	0	0	1
Metazoa_SRP	0	1.84442	Inf	0.423956
MIR5579	0	0	0	1
RP11-449D8.5	0	0.112417	Inf	1
RP11-672L10.4	0	0	0	1
Metazoa_SRP	0	0.774806	Inf	1
RP11-838N2.5	0.122582	0.0314771	-1.96138	1
RP1-71H19.2	0.137356	0.31074	1.17779	1
MIR4254	0	0	0	1
MIR3166	0	0	0	1
MIR4527	0	0	0	1
MIR4478	0	0	0	1
AL355149.2	0	0	0	1
CTD-2382H12.2	0	0	0	1
AC027320.1	0	0	0	1
RP1-56K13.5	0.0843758	0.226592	1.42519	1
MIR4512	0	0	0	1
AC090692.1	0	0	0	1
AC022537.1	0	0	0	1
MIR4713	0	0	0	1
MIR4766	0	0	0	1
AL133269.1	0	0	0	1
AL928742.2	0	0	0	1
RP11-583F2.5	0	0.159231	Inf	1
RP11-466A19.3	0	0	0	1
RP11-6N17.3	1.96196	3.55252	0.856546	0.832819
RP11-476K15.1	0	0.0698484	Inf	1
RP11-856M7.6	0	0	0	1
LONRF2P1	0	0	0	1
AP001010.1	0	0	0	1
AL445531.1	0	0	0	1
AC078899.8	0	0	0	1
Metazoa_SRP	0.800021	0	-Inf	0.541231
MIR4703	0	0	0	1
RFWD2P1	0	0	0	1
RP11-94B19.4	0	0	0	1
AP003558.1	0	0	0	1
MIR3692	0	0	0	1
MIR4742	0	0	0	1
MIR4642	0	0	0	1
MIR5001	0	0	0	1
AC104841.1	0	0	0	1
MIR4466	0	0	0	1
AC084859.1	0	0	0	1
Metazoa_SRP	0.630838	0	-Inf	1
Metazoa_SRP	0	0	0	1
AC022716.1	0	0	0	1
AC006116.1	0	0	0	1
MIR4726	0	0	0	1
AC006432.1	0	0	0	1
MIR3972	0	0	0	1
AC096887.1	0	0	0	1
AC090340.1	0	0	0	1
AC145124.1	0	0	0	1
MIR3676	0	0	0	1
MIR4754	0	0	0	1
RP11-20B24.4	0.161564	0.135008	-0.259057	1
MIR3677	0	0	0	1
RP11-927P21.2	0.0669529	0.211025	1.6562	1
MIR4299	0	0	0	1
RP11-51L5.4	0	0	0	1
RP11-112H10.6	0.608146	1.18442	0.961691	0.159199
MIR3126	0	0	0	1
AL357519.2	0	0	0	1
RP11-138I1.3	6.84783	3.85833	-0.827671	0.899664
AC107025.1	0	0	0	1
RP11-1376P16.1	0	0	0	1
MIR3908	0	0	0	1
AC104066.1	0	0	0	1
AL583842.7	0	0	0	1
AC026703.2	0	0	0	1
MIR3169	0	0	0	1
RP11-160E2.21	2.97706	20.5806	2.78933	0.603166
MIR4739	0	0	0	1
MIR4325	0	0	0	1
RP11-849N15.4	0.034094	0.0814329	1.2561	1
MIR5692C2	0	0	0	1
AC097452.1	0	0	0	1
Metazoa_SRP	0.61811	0	-Inf	1
AC113342.1	0	0	0	1
RP11-822E23.3	0	0	0	1
AL606923.1	0	0	0	1
MIR4297	0	0	0	1
RP11-258F1.1	0.0811763	0.0477929	-0.764264	1
AL139151.1	0	0	0	1
RP5-1148A21.3	0.920131	0.523578	-0.813435	0.893053
AL590558.1	0	0	0	1
AL358354.1	0	0	0	1
AL117337.1	0	0	0	1
AC139453.1	0	0	0	1
AL356261.1	0	0	0	1
AC079398.1	0	0	0	1
MIR4274	0	0	0	1
RP11-1109M24.15	0	0	0	1
snoZ6	0	0	0	1
RP11-19M12.2	0	0	0	1
Metazoa_SRP	0	0	0	1
RP11-30L3.2	0	0	0	1
AC105339.2	0	0	0	1
MIR3945	0	0	0	1
AL512655.1	0	0	0	1
AL139396.1	0	0	0	1
AC005702.4	0	0	0	1
MIR4490	0	0	0	1
MIR4498	0	0	0	1
MIR4437	0	0	0	1
AL122127.5	0	0	0	1
PSMD7P1	0	0	0	1
RP11-661O13.1	0.092607	0.0786725	-0.235262	1
RP11-214O1.2	0	0	0	1
Metazoa_SRP	0	0	0	1
RP11-398J5.1	0	0	0	1
hsa-mir-3149	0	0	0	1
AC009695.1	0	0	0	1
MYO15B	45.0135	21.3992	-1.0728	0.00441694
MIR5090	0	0	0	1
RP11-855A2.3	0.0817431	0.0948242	0.214158	1
RP11-466A19.1	0	0.273999	Inf	1
MIR4676	0	0	0	1
Metazoa_SRP	0	0	0	1
MIR5695	0	0	0	1
MIR3940	0	0	0	1
AC108721.2	0	0	0	1
AC004824.1	0	0	0	1
AC015688.3	1.41386E-24	0.44775	78.0674	0.279186
RP11-534N16.1	0	0	0	1
Metazoa_SRP	0	3.74953	Inf	0.00592986
AL732314.1	0	0	0	1
AL359922.1	0	0	0	1
TBC1D29	0.0279257	0.205617	2.88029	1
AP003471.3	0	0	0	1
RP11-260A9.4	0	0	0	1
MIR4691	0	0	0	1
