symbol	uninfected_24.FPKM	SC35M_dNS1_24.FPKM	uninfected_24_SC35M_dNS1_24.logfc	uninfected_24_SC35M_dNS1_24.qvalue
Metazoa_SRP	0	0	0	1
RP11-356O23.1	0	0.00735782	Inf	1
RP11-128A6.3	0	0	0	1
RP11-299L17.1	0	0	0	1
Metazoa_SRP	0	0	0	1
RP11-219G10.1	0	0	0	1
Metazoa_SRP	0	0	0	1
ARHGDIG	0.0458271	0.17488	1.93209	1
Metazoa_SRP	0	0	0	1
RPL39P31	0	0	0	1
MTND4P17	0	0	0	1
OR51B5	0	0.0410789	Inf	1
Metazoa_SRP	0.903731	0	-Inf	0.483906
CT45A2	0	0	0	1
AC002523.1	0	0	0	1
Metazoa_SRP	0	0	0	1
RP11-142L1.1	0	0	0	1
RP11-568K15.1	0	0	0	1
RP11-56D16.8	1.80711E-22	1.92383E-14	26.6657	1
SRRM1P2	0	0	0	1
RP11-588L15.1	0	0	0	1
CTD-2235C13.1	0.292897	0.859865	1.55372	0.807769
RP11-71H17.1	0.15768	0.209014	0.406595	1
Metazoa_SRP	0	0	0	1
RPS26P35	0	0	0	1
HOXB-AS4	1.88533	0.145726	-3.69349	0.534094
RPL5P29	0	0	0	1
AC006445.6	0	0	0	1
MTND3P6	0	0	0	1
RP11-513M16.2	0.994358	1.32352	0.412541	0.544692
Metazoa_SRP	0	0	0	1
AC018892.5	0	0	0	1
TCP10L	0.365073	1.15393	1.6603	0.632166
PSG2	0.0361522	0.0728465	1.01078	1
RP11-237P21.1	0	0	0	1
RPS3AP14	0	0	0	1
Metazoa_SRP	0	0.461249	Inf	1
Metazoa_SRP	0	0	0	1
PVRL3-AS1	0.748818	1.05131	0.489499	0.944647
ATP5G1P3	0	0	0	1
RP11-331O9.2	0	0	0	1
ARFGAP3	7.60399	7.71163	0.020279	0.979622
RPL7AP57	0	0	0	1
Metazoa_SRP	0	0	0	1
BGLAP	0.410366	0.492516	0.263259	0.969618
RPL39P34	17.365	7.84509E-25	-84.1945	0.732229
Metazoa_SRP	0	0	0	1
RP11-511P7.2	0.0148412	0.0118304	-0.327115	1
C22orf39	12.0527	10.3307	-0.222413	0.784465
RP11-62J1.3	3.90665	4.08512	0.0644454	0.91047
RP11-100N21.1	0.0855224	0.0652021	-0.391384	1
PEG10	1.37425	0.864555	-0.668617	0.402162
Metazoa_SRP	0	0	0	1
RP5-1024N4.1	0.201702	0.136952	-0.558556	1
RP11-368I23.2	0	0	0	1
AK2P2	0	0	0	1
RPL5P3	0	0	0	1
RP11-382N13.1	0	0	0	1
RP11-659G9.1	1.09564E-84	0.0459743	274.467	1
RP4-669B10.4	0	0	0	1
Metazoa_SRP	0	0	0	1
AC108488.4	3.78447	2.39879	-0.657787	0.572352
CT45A5	0.00705284	0	-Inf	1
RPL6P8	0	0	0	1
DMD-AS2	0	0	0	1
RP11-464F9.1	1.38143	3.1746	1.20041	0.00103163
RP11-197K3.1	0.0261998	0	-Inf	1
RPL36AP51	0	0	0	1
CTD-2282P23.1	0	0	0	1
RP11-226F19.1	0	0	0	1
CTB-161A2.3	9.4323	8.08174	-0.222944	0.956739
RP11-522B15.1	0	0	0	1
DEFB109P1	0	0	0	1
RP11-234A1.1	1.70942	1.55968	-0.132265	0.981605
RBMY2EP	0	0	0	1
RP11-93P10.3	0	0	0	1
RPS26P52	0.303432	0	-Inf	1
RP11-572C15.3	0	0	0	1
Metazoa_SRP	0.375489	0	-Inf	1
RP11-428G5.2	0	0	0	1
Metazoa_SRP	0	0	0	1
RP11-875H7.5	0.0308569	0.0345299	0.162254	1
RP11-810D13.1	0	0	0	1
RPL21P126	0	0	0	1
RP11-117F22.1	0.097722	0.0955005	-0.0331761	1
RP4-576H24.2	0	0	0	1
RPS12P31	0	0.488925	Inf	0.462144
RP11-12N13.2	0	0	0	1
CTD-2184D3.1	0.05276	0	-Inf	1
RP11-59H1.1	0	0.551457	Inf	1
Metazoa_SRP	0	0	0	1
TFP1	0	0.104373	Inf	1
BMS1P4	0.325394	0.689047	1.08242	0.205655
RP11-735B13.2	0	0	0	1
Metazoa_SRP	0	0	0	1
Metazoa_SRP	0	0	0	1
NPPA-AS1	0.284487	0.407786	0.519449	0.933694
RP11-403I13.6	0.0309643	0.0514187	0.73169	1
RP4-710M3.1	0	0	0	1
RP11-809C18.1	0	0	0	1
RPS21P4	11.5873	4.21316	-1.45956	0.791754
Metazoa_SRP	0	0	0	1
CT47A2	0	0	0	1
RP11-451J24.1	0	0	0	1
CTD-2053J20.1	0	0	0	1
UGT1A8	3.37709E-11	9.80438E-17	-18.3939	1
KCNAB1-AS1	0	0	0	1
IGKV1-39	0	0	0	1
EIF6	165.041	179.961	0.124859	0.705038
RP11-498P14.3	0	0	0	1
Metazoa_SRP	0	0	0	1
Metazoa_SRP	0	0	0	1
TBC1D3H	0	0.0104047	Inf	1
LSAMP-AS4	0	0	0	1
HIST1H2APS2	0	0	0	1
RBMY1E	0	0	0	1
RP11-427D1.1	0.016634	0	-Inf	1
RP4-631H13.2	0.295031	0.601566	1.02786	0.868001
AC010141.4	0	0	0	1
RP11-67L3.5	28.5629	23.7085	-0.268741	0.897933
Metazoa_SRP	4.33476	3.35069	-0.371493	0.957857
KB-1434A12.1	0	0	0	1
RP11-267J23.1	0	0.0860413	Inf	1
CTD-2377D24.4	0	0	0	1
CTD-2086L14.1	0	0	0	1
DBIL5P2	0	0	0	1
RP11-286B5.1	0	0	0	1
PCDHGC4	8.73114E-26	2.53885E-25	1.53993	1
Metazoa_SRP	0	0	0	1
RP11-451N19.1	0	0	0	1
Metazoa_SRP	0	0	0	1
RP11-147N17.1	0	0	0	1
RP11-19G24.2	0	0.099801	Inf	1
Metazoa_SRP	1.89013	1.14661	-0.721115	0.917497
RP11-731J8.1	0	0	0	1
UPK3BP1	1.63201E-126	7.66728E-88	128.465	1
Metazoa_SRP	0	0	0	1
CTD-2349P21.1	0	0	0	1
RP11-501O2.5	0	0	0	1
GTF2A1L	0	0	0	1
Metazoa_SRP	0	0	0	1
RP11-320N7.1	0	0	0	1
RPL7AP11	0.0657291	0.086819	0.401479	1
RP11-12N13.4	0	0	0	1
RBBP4P2	0.00964789	0.0235666	1.28846	1
RPS15AP32	0	0	0	1
Metazoa_SRP	0	0	0	1
IGHJ5	0	0	0	1
KIR2DP1	0	0	0	1
AC093627.9	5.10212	4.46052	-0.193885	0.802894
CTD-2161E19.1	0.124167	0	-Inf	1
RP11-383G6.4	0.273216	0.162003	-0.754018	1
Metazoa_SRP	0	0	0	1
Metazoa_SRP	0	0	0	1
Metazoa_SRP	0	0	0	1
MRPL20	130.298	128.658	-0.0182729	0.969713
RP1-104O17.2	0	0	0	1
RP11-270M14.1	0.0251695	0	-Inf	1
Metazoa_SRP	0.272516	0.266321	-0.0331761	1
C15orf38	14.7551	10.3492	-0.511696	0.0899973
RP11-24O6.2	2.14446	2.83298	0.401703	0.964004
Metazoa_SRP	0	0	0	1
RP3-477O4.5	0	0.00626279	Inf	1
Metazoa_SRP	0	0	0	1
RP11-223D18.1	0	0	0	1
RP11-416O18.1	0	0	0	1
UGT1A10	0.0340712	0.115163	1.75705	1
RP11-413E6.8	2.16222	2.17327	0.00735626	0.989499
RP5-1187J4.11	0	0	0	1
MAGEA5	0.0066821	0	-Inf	1
KLHL6-AS1	0.218716	0	-Inf	1
OR2U2P	0	0	0	1
OR7E100P	0	0.0161217	Inf	1
RP11-159H22.1	0	0	0	1
XX-CR54.2	0	0	0	1
RP11-299J3.6	108.193	150.557	0.476711	0.933792
IGKV2D-28	0	0	0	1
RP11-290K4.2	0	0	0	1
RP11-294L13.1	0	0	0	1
AC007620.3	19.4551	33.3406	0.777131	0.000538752
AC010729.1	0	0	0	1
Metazoa_SRP	0	0	0	1
RP11-719N22.2	0	0	0	1
Metazoa_SRP	0	0	0	1
SERPINB10	0.0156083	0.0385705	1.30518	1
POU5F1P6	0	0	0	1
MRPL42P4	0	0	0	1
AP001432.14	0.77225	0.526973	-0.55134	0.930043
RP11-316M1.11	0.39544	0.319694	-0.306765	0.967215
Metazoa_SRP	0	0	0	1
Metazoa_SRP	0	0	0	1
ATP5LP5	0	0	0	1
DCAF13P1	0.0242779	0.0285134	0.231996	1
Metazoa_SRP	0	0	0	1
RP11-875H7.1	0	0	0	1
BX004987.3	0.137889	0.137395	-0.0051784	1
RPL21P11	0.0902968	0.0990966	0.134161	1
ACTR3P3	0	0	0	1
HLA-DMB	0.138006	0.108594	-0.345793	1
AC012501.3	0.018086	0.00926522	-0.964978	1
RP11-469J4.3	0	0	0	1
IGKV1D-43	0	0	0	1
RP11-379K17.9	3.59004E-05	0.0174226	8.92274	1
RP11-481N16.1	0	0	0	1
RP11-274B21.1	1.98165	3.19923	0.691021	0.0428156
RP11-54O7.14	35.2129	49.4959	0.491206	0.831432
RP5-921G16.1	0	0	0	1
RP11-648L3.1	0	0	0	1
CTD-2173L22.3	0	0	0	1
RP5-837I24.3	0	0	0	1
CSAG4	0	0.973517	Inf	1
MBL1P	0	0	0	1
CTD-2339M3.1	0	0	0	1
RPS3AP34	0	0	0	1
RP11-269G2.1	0	0	0	1
RP11-398A8.1	0	0	0	1
OR5BH1P	0	0	0	1
AC093627.8	0	0	0	1
DECR2	11.4346	11.7512	0.0393949	0.953225
RP11-174O3.4	0	0	0	1
Metazoa_SRP	0	0	0	1
CTC-359D24.3	0	0	0	1
GNG10	21.1607	17.0031	-0.315596	0.120801
RP11-433A10.2	0	0	0	1
Metazoa_SRP	0	0	0	1
RP11-18H7.1	0.684717	1.32256	0.949757	0.231806
AC009228.1	1.65616	4.26528	1.3648	0.743493
RP11-89C21.2	0.322935	0.250374	-0.367163	1
RP11-508N12.4	0.383205	2.08822E-57	-186.904	1
RP11-342M21.1	0	0	0	1
RPS14P7	0	0	0	1
RPL21P129	0	0	0	1
Metazoa_SRP	0	0	0	1
RP11-358L16.2	0.356528	0.305382	-0.223398	0.974398
RP11-302F12.1	0	0	0	1
RP11-735B13.1	0	0	0	1
Metazoa_SRP	0	0	0	1
Metazoa_SRP	0.31446	0	-Inf	1
Metazoa_SRP	0	0	0	1
RP11-124N3.1	0	0	0	1
Metazoa_SRP	0	0	0	1
RP11-271C24.2	4.61979	2.8742	-0.684666	0.900891
RP11-1094M14.1	0	0	0	1
RP11-113C12.1	0	0	0	1
RP11-196G18.21	0	0	0	1
RP11-745A24.2	0.177308	0.0564215	-1.65194	1
Metazoa_SRP	0	0	0	1
RP11-601I15.1	0	0	0	1
RP11-232M24.1	0	0	0	1
Metazoa_SRP	0	0	0	1
RPS16P9	0	0	0	1
ANKRD20A12P	0.00403401	1.89122E-26	-77.4972	1
CTB-46B19.1	0	0	0	1
RP11-1191J2.2	0	0	0	1
AC004893.11	3.59104	5.13979	0.517308	0.875895
Metazoa_SRP	0	0	0	1
CNTF	0.755767	1.46231	0.952233	0.629254
RPS27AP1	0.0491983	0	-Inf	1
Metazoa_SRP	0	0	0	1
RP11-799A12.1	0.0153171	0	-Inf	1
Metazoa_SRP	0	0	0	1
CCT4P1	0	0	0	1
RP11-695J20.1	0	0	0	1
CTD-2015H6.2	0	0	0	1
Metazoa_SRP	0	0	0	1
AC100802.2	0	0	0	1
Metazoa_SRP	9.77701	8.02057	-0.285689	0.85144
CCDC169	1.14742	0.877784	-0.386456	0.590176
Metazoa_SRP	0	0	0	1
RP11-123J14.1	0	0	0	1
UQCRHP4	0	0	0	1
RP11-124G5.1	0	0	0	1
FAM86LP	0	0	0	1
RGAG4	0	0	0	1
AC018462.3	0.0215736	0.138979	2.68753	1
TRBV1	0	0	0	1
RP11-562A8.1	0.376367	0.261293	-0.526472	1
RP11-20B7.1	0	0	0	1
RP11-30K9.1	0.0460141	0	-Inf	1
RP3-511B24.4	0.258202	0.717273	1.47402	0.740743
TRNAQ41P	0	0	0	1
RP11-716O23.2	0	0	0	1
RHOT1P3	0	0.409454	Inf	1
CTD-2090I13.3	0	0	0	1
RP11-280F2.2	1.11287	1.00843	-0.142174	0.926178
Metazoa_SRP	0	0	0	1
IGKV1D-17	0	0	0	1
ZBTB20-AS4	0.115375	0.0298249	-1.95174	1
RP11-556G22.1	0	0	0	1
Metazoa_SRP	0	0	0	1
RP11-180K7.1	0	0	0	1
TRBV5-2	0	0	0	1
AC105749.5	0.029947	0.0425049	0.505217	1
RP11-875H7.2	2.3316	1.46057	-0.674795	0.648258
ZNF702P	0	0.0100971	Inf	1
RP11-47P18.2	0	0	0	1
RP11-451G4.3	0	0	0	1
RP11-651P23.5	0.170446	0.023907	-2.83381	1
AC135999.2	0	0	0	1
Metazoa_SRP	0	0	0	1
RP11-3K16.2	0.0395827	0	-Inf	1
GLYCTK-AS1	3.13215	2.79665	-0.163455	0.96767
RP11-506M12.1	0.821759	0.558546	-0.557038	0.917947
AP5Z1	8.78043	14.2335	0.696925	0.000538752
RPL26P31	0	0	0	1
SOX2-OT	0	0.0255523	Inf	1
RP11-312P21.1	0	0	0	1
Metazoa_SRP	0	0	0	1
RP11-436H11.1	0	0	0	1
RP11-768G7.3	0	0	0	1
Metazoa_SRP	0	0	0	1
Metazoa_SRP	0	0	0	1
RP11-47P18.1	0	0	0	1
RPS26P21	0	0	0	1
RP11-324K6.1	0	0	0	1
RP11-52L11.7	0	0	0	1
RPL21P13	1.07307	0.651054	-0.720901	0.620972
KRT8P35	0	0	0	1
RSU1P2	0	0	0	1
ALDOAP1	0	0	0	1
RPL23AP68	0	0	0	1
ZNF709	0.0791414	0.0182458	-2.11687	1
Metazoa_SRP	0.359508	0	-Inf	1
DNM1P24	0	0	0	1
Metazoa_SRP	0	0	0	1
VN1R105P	0	0	0	1
CTC-484M2.1	0	0	0	1
Metazoa_SRP	0	0	0	1
RP11-285F7.2	15.8078	15.1731	-0.0591245	0.982855
Metazoa_SRP	0	0	0	1
Metazoa_SRP	2.45789E-23	7.95593E-26	-8.27117	1
STRC	0.0528993	0.0139157	-1.92653	1
CTB-104F4.2	0	0.129237	Inf	1
Metazoa_SRP	0	0	0	1
AC068137.1	0	0	0	1
RBMY1B	0	0	0	1
Metazoa_SRP	0	3.92176	Inf	0.390355
AC006335.11	0	0	0	1
RP11-190P13.2	0	0.047977	Inf	1
RP11-489G11.1	0	0	0	1
IGHJ3	0	0	0	1
RP11-436M15.1	0	0	0	1
Metazoa_SRP	0	0.333882	Inf	1
Metazoa_SRP	0	0	0	1
Metazoa_SRP	0	0	0	1
RP11-250B16.1	0.0192659	0	-Inf	1
RP11-309L24.2	0.0313329	0	-Inf	1
RP11-454C18.2	0.0247477	0	-Inf	1
RP11-118N24.2	0	0	0	1
Metazoa_SRP	0	0	0	1
SNRPGP7	0	0	0	1
RPL21P104	0	0	0	1
RP11-298O21.6	0	0	0	1
PLCH1-AS2	0	0	0	1
Metazoa_SRP	0	0	0	1
Metazoa_SRP	0	0	0	1
RP11-666A8.1	0.0198989	0.0274144	0.462244	1
RP11-402L11.1	0	0	0	1
CTD-2325P2.2	0	0	0	1
NKAIN1P1	0	0	0	1
RPL29P32	0	0	0	1
EPS15P1	0	0	0	1
ERVW-1	0.0247769	0.0668935	1.43287	1
RP11-507E23.1	0.16464	0.19163	0.219011	1
RP11-187O7.1	0.0138341	0.0351161	1.3439	1
RP11-803B1.3	0	0	0	1
RP11-662B19.1	0.20184	0	-Inf	1
RP4-599G15.3	0.0392043	0.0766261	0.966824	1
FTH1P23	0.55271	0.419014	-0.399523	0.96105
Metazoa_SRP	0	0	0	1
RP11-143E21.1	0	0	0	1
RP11-731C17.1	0.401996	0.376752	-0.0935684	0.974126
AC068522.4	0	0	0	1
Metazoa_SRP	0.395766	0	-Inf	1
RP11-446F17.3	0	0	0	1
Metazoa_SRP	0	0	0	1
RP4-545C24.5	0	0	0	1
RPS15AP18	0	0	0	1
CABYRP1	0.0124828	0.0548895	2.13659	1
Metazoa_SRP	0	0	0	1
RP11-1110J8.1	0	0	0	1
Metazoa_SRP	0	0	0	1
RP11-571M6.1	0	0	0	1
RP11-74N9.1	0	0	0	1
FTH1P4	0	0	0	1
RP11-697H10.1	0	0	0	1
RP11-1085N6.1	0	0	0	1
HCG17	0.0193229	0.144801	2.90569	1
Metazoa_SRP	0	0	0	1
Metazoa_SRP	0	0	0	1
RP11-504P24.3	1.35224	0.357325	-1.92004	0.653425
AC005062.2	7.52703E-77	0	-Inf	1
Metazoa_SRP	0	0	0	1
RP11-106M3.1	0.0473699	0.103286	1.1246	1
RP11-556N21.4	0	0	0	1
Metazoa_SRP	0	0	0	1
RP11-292E2.4	0	0	0	1
PTMAP8	0	0	0	1
Metazoa_SRP	7.88122	7.98114	0.0181757	0.982311
RP11-305F5.2	0	0	0	1
RP5-1070G24.2	0	0	0	1
RP11-766N7.1	0.0190058	0	-Inf	1
RP11-221E20.4	0	0	0	1
UBA52P3	0	0	0	1
RPS11P6	0.190095	0.181753	-0.0647422	1
MTAPP1	0	0	0	1
Metazoa_SRP	0	0	0	1
Metazoa_SRP	0	0	0	1
GAPDHP47	0	0	0	1
Metazoa_SRP	0	0	0	1
RP11-58E21.1	0	0	0	1
Metazoa_SRP	0	0	0	1
RBMY2FP	0	0	0	1
RP13-526J3.1	0	0	0	1
FTH1P18	0	0	0	1
Metazoa_SRP	0	0	0	1
RP11-756K15.1	0	0	0	1
Metazoa_SRP	0	0	0	1
RPL31P58	0.216944	0	-Inf	1
GK-AS1	0.0985936	0.0318624	-1.62964	1
EIF4EBP3	1.56173	2.22576	0.511152	0.918758
RPL39P33	0	0	0	1
Metazoa_SRP	0	0	0	1
RP11-12M5.1	0	0	0	1
IGKV3-7	0	0	0	1
ABCC13	0	0	0	1
Metazoa_SRP	0	0	0	1
ARHGEF26-AS1	0.0445166	0.0642019	0.528273	1
RP11-613M5.2	0.0983112	0	-Inf	1
GS1-388B5.2	0	0	0	1
PRAMEF4	0	0	0	1
Metazoa_SRP	0	0	0	1
RP11-204J18.2	0	0	0	1
RP11-231E6.1	0.00736443	0	-Inf	1
RP11-433A10.1	0	0	0	1
RP11-392E22.3	0	0	0	1
Metazoa_SRP	0	0	0	1
RP11-779P15.2	0	0	0	1
RP11-1084A12.1	0.0864114	0	-Inf	1
RPL3P10	0	0	0	1
AC020983.5	0	0	0	1
RPS3P7	0	0	0	1
Metazoa_SRP	0	0	0	1
AC012363.10	0	0.445619	Inf	1
AC000120.7	0.0823497	0.0990929	0.267018	1
RP11-480I12.9	0.122997	0.087565	-0.490197	1
Metazoa_SRP	0	0	0	1
RP11-564C24.1	0	0.0157218	Inf	1
RP11-25H11.1	0	0	0	1
Metazoa_SRP	0	0	0	1
Metazoa_SRP	0	0	0	1
RP11-377D9.1	0	0	0	1
PSG11	0.0460698	0.016696	-1.46432	1
Metazoa_SRP	0.517238	0	-Inf	1
UGT1A3	9.86222E-11	3.37616E-16	-18.1562	1
Metazoa_SRP	0	0	0	1
PSG4	0.74316	0.730213	-0.0253562	0.983564
RP11-757G14.1	0	0	0	1
RP11-115N4.1	0.415931	0.177255	-1.23052	0.691727
MRPL33	149.878	148.664	-0.0117323	0.980773
RP11-543A18.1	0	0	0	1
RP11-538P18.2	1.9168	1.42556	-0.427174	0.650849
RP11-342M1.4	0.949206	0.391542	-1.27755	0.703674
CTD-2501O3.2	0	0	0	1
RP11-46A10.5	0.276309	0.284611	0.042706	1
MICAL3	17.4687	13.9492	-0.324592	0.522418
RP11-342F17.2	0	0	0	1
RP11-166B14.1	0	0	0	1
RP11-79M21.3	0	0	0	1
RPS10P28	0.175698	0.0581274	-1.5958	1
RP11-273P3.1	0	0	0	1
Metazoa_SRP	0	0	0	1
RP11-58H15.1	0	0	0	1
RP11-550I24.2	0.140307	0.178902	0.350576	1
AC110769.3	0	0	0	1
RP11-734J24.1	0.546205	0.374383	-0.544927	0.836677
CCDC39-AS1	0	0	0	1
HNRNPA1P17	0	0	0	1
CTA-360L10.1	0.0349942	0	-Inf	1
RP11-628J14.2	0	0	0	1
LSAMP-AS3	0.029837	0	-Inf	1
RP11-408P14.1	1.80471	2.44396	0.437452	0.298206
PPAN-P2RY11	1.36323	1.17448	-0.215007	0.931572
AC006159.4	0	0	0	1
RP5-1157M23.2	0.321664	0.130901	-1.29707	1
RP11-7F17.1	0	0.136695	Inf	1
Metazoa_SRP	0	0	0	1
RP11-286H14.8	0	0	0	1
PCDHAC2	6.98517E-22	3.86774E-11	35.6884	1
CTD-2583A14.1	0	0	0	1
RP1-214M20.2	0	0.0359564	Inf	1
IGKV2-30	0	0	0	1
AC073130.3	0.153429	0.0206405	-2.89402	1
STON1	0.0258362	0.0688946	1.415	1
RPS6P16	0.122769	0.115138	-0.0925784	1
PGBD3	0.035073	0.164458	2.22928	1
Metazoa_SRP	0	0	0	1
RPL30P14	0	0	0	1
RP11-567P17.2	0	0	0	1
Metazoa_SRP	0.257447	0.365405	0.505217	1
IGKV2D-29	0	0	0	1
RP11-1149O23.1	0.0551838	0	-Inf	1
Metazoa_SRP	0.374579	0	-Inf	1
ATP5A1P1	0	0	0	1
RP11-166N6.2	0	0	0	1
Metazoa_SRP	0	0	0	1
RP11-384F7.1	0	0	0	1
PRAF2	12.8997	12.0569	-0.0974852	0.952399
RP11-477G18.2	0	0.290537	Inf	1
VSIG8	0.168487	0.147374	-0.193157	1
RPS17P14	0	0	0	1
CTGLF8P	0	0	0	1
IGKV1-12	0	0	0	1
CTD-2185K10.1	0	0	0	1
RP11-779P15.1	0	0	0	1
RPL31P61	0	0	0	1
LINC00359	0	0	0	1
RP11-274B21.2	2.48681	3.32479	0.418967	0.113682
RP11-268I9.1	0.132495	0	-Inf	1
CTC-428G20.1	0.140342	0.22945	0.709228	1
RP11-362A9.3	0.301289	0.234306	-0.362757	1
RP11-239L20.3	0	0	0	1
RP11-397E7.1	0	0	0	1
Metazoa_SRP	0	0	0	1
RP11-538P18.1	0	0	0	1
GUCY2GP	0	0.0104806	Inf	1
C7orf73	36.389	32.9459	-0.143403	0.422683
FGF14-IT1	0	0	0	1
RP11-167H9.3	0	0	0	1
AC092573.2	0	1.04574	Inf	1
PTPRVP	0.0286437	0.00557493	-2.3612	1
RP11-520P18.1	0	0	0	1
Metazoa_SRP	0	0	0	1
KCTD7	8.03135	7.68408	-0.0637698	0.914515
Metazoa_SRP	0	0	0	1
Metazoa_SRP	2.87654	4.25359	0.564348	0.949975
RP11-458K10.3	0	0	0	1
Metazoa_SRP	0	0	0	1
RP11-501O2.4	0	0	0	1
RP11-445N18.7	0	0	0	1
RP11-379F12.3	0	0	0	1
Metazoa_SRP	0	0	0	1
RP11-667M19.1	0	0	0	1
RP11-57G22.1	0	0	0	1
Metazoa_SRP	0	0	0	1
EFNA4	8.39417	8.8801	0.0811881	0.847909
Metazoa_SRP	0	0	0	1
Metazoa_SRP	0	0	0	1
MCCC1-AS1	0.185646	0.0240561	-2.94807	1
Metazoa_SRP	0	0.404213	Inf	1
Metazoa_SRP	0	0.430693	Inf	1
Metazoa_SRP	0	0	0	1
RP11-646E18.3	0	0	0	1
ATP5A1P10	0	0	0	1
Metazoa_SRP	0	0	0	1
RP11-475O23.2	0	0	0	1
CTD-2110K23.1	0	0	0	1
RPL3P3	0	0	0	1
AC012442.5	0.838648	0.509146	-0.719986	0.906176
RP11-454H13.1	0.076753	0	-Inf	1
Metazoa_SRP	0	0	0	1
RP11-473O4.1	0	0	0	1
RP11-330L19.1	0.151716	0.958141	2.65887	0.697524
RPL35AP32	0.182767	0.251795	0.462244	1
MRPS31P5	0.116729	0.00524636	-4.4757	1
RP11-245J9.4	0.0653472	0.0786224	0.266814	1
TICAM2	0.0850995	0.395757	2.21739	0.618007
RP11-274H2.2	0.063622	0	-Inf	1
AC009518.4	0	0	0	1
RP11-555K12.1	0	0	0	1
Metazoa_SRP	0	0	0	1
RP11-413E6.1	0	0	0	1
RP5-837J1.1	0.976837	0	-Inf	1
Metazoa_SRP	0	0	0	1
Metazoa_SRP	0.49813	4.07175	3.03105	0.733355
GS1-388B5.4	0	0	0	1
RPL5P30	0.0280214	0.0189301	-0.565849	1
RP11-148K1.10	0.536263	0.34252	-0.646752	0.936373
Metazoa_SRP	0	0.322893	Inf	1
LARP1BP2	0	0	0	1
Metazoa_SRP	0	0	0	1
AF165138.7	0	0.0135462	Inf	1
PALM2	0.0111146	0.00977988	-0.184571	1
RP11-715J22.1	0.0760021	0.168481	1.14847	1
Metazoa_SRP	0	0	0	1
C4orf48	58.4584	56.3234	-0.0536779	0.922879
NBPF15	11.5366	11.9505	0.0508539	0.950665
COX7BP1	0	0	0	1
CTB-52I2.1	0	0	0	1
Metazoa_SRP	0	0	0	1
IGKV1-5	0	0	0	1
RP11-216C10.1	0	0	0	1
INGX	0	0	0	1
RPL7P51	0	0	0	1
RP4-545L17.7	1.72236E-253	0	-Inf	1
NAT6	9.45242	8.10566	-0.221753	0.877578
AOX2P	0.0510234	0.0464865	-0.134345	1
RP5-1121A15.1	1.36834	0.690024	-0.987711	0.0412934
AMY2A	0	0	0	1
RP11-572M11.2	0	0	0	1
MIR1302-10	0	0	0	1
RP11-217E22.5	0	0	0	1
Metazoa_SRP	0	0	0	1
KRTAP10-11	0	0	0	1
RP11-521D12.5	0.0635401	0.0732269	0.204706	1
CTC-550B14.1	0.239855	0.576189	1.26438	1
GMFBP1	0	0	0	1
RP13-503K1.4	0.0476099	0	-Inf	1
UBA52P5	0	8.83017	Inf	0.455581
RPS6P21	0	0	0	1
RP11-364B6.2	0.119165	0.0505092	-1.23835	1
KHDC1L	0.00899933	5.70739E-10	-23.9105	1
AC090453.1	0	0	0	1
KB-1589B1.1	0	0	0	1
Metazoa_SRP	0	0	0	1
RP11-476M19.1	0	0	0	1
RP11-775J23.2	0	0	0	1
TNFRSF6B	0.340004	0.0869761	-1.96686	1
Metazoa_SRP	0	0	0	1
RPL32P33	0.0942451	0	-Inf	1
RP11-19F9.1	0	0	0	1
RP11-627K11.1	0.314146	0.247606	-0.343388	1
RP11-639F1.2	0	0	0	1
RP1-149A16.15	0	0	0	1
RPL5P33	0	0.0190514	Inf	1
RP11-740N7.3	0	0	0	1
Metazoa_SRP	0	0	0	1
RP11-293G6__A.2	0	0.209014	Inf	1
RP11-520B13.5	0	0	0	1
RP11-292F22.6	0	0	0	1
CTC-458A3.1	0	0	0	1
CTB-55B8.1	1.25533	0.518859	-1.27465	0.851272
Metazoa_SRP	0	0	0	1
RP11-319I23.3	0.465258	0.349664	-0.412064	0.943549
Metazoa_SRP	0	0	0	1
WFDC6	0	0	0	1
Metazoa_SRP	0	0.567093	Inf	1
Metazoa_SRP	0	0	0	1
HNRNPKP4	0	0.0209199	Inf	1
Metazoa_SRP	0	0	0	1
Metazoa_SRP	0	0	0	1
RP11-483E7.1	0.495659	0.220924	-1.1658	0.807385
AC004967.7	4.83297	3.12458	-0.629248	0.316202
RP11-181G12.5	3.0077	1.10665	-1.44246	0.817048
Metazoa_SRP	0	1.19782	Inf	1
Metazoa_SRP	2.0451	0.783875	-1.38348	0.78631
AC009950.1	0	0.0411402	Inf	1
UPK3B	7.69833	4.00858	-0.941454	0.00441694
RP11-2I17.1	0	0.0183193	Inf	1
RP11-889D3.2	0.0483646	0.244403	2.33724	1
RP11-264K23.1	0	0	0	1
RPS29P25	0	0	0	1
RP4-669B10.3	0	0	0	1
RP11-14I2.2	0	0	0	1
C6orf183	0.0615922	0.0343711	-0.841551	1
Metazoa_SRP	0	0	0	1
RPL17P22	0.0654115	0	-Inf	1
RP11-500K19.1	0	0	0	1
RP11-758I14.2	0	0	0	1
RP11-152P17.1	0	0	0	1
AF011889.6	0	0	0	1
RPL35AP26	0.430416	0.258927	-0.733186	1
RPS2P44	0	0.0409788	Inf	1
RP11-216N14.8	0	0	0	1
RP11-649A16.1	0	0	0	1
AC003989.3	0	0	0	1
