symbol	uninfected_48.FPKM	SC35M_wt_48.FPKM	uninfected_48_SC35M_wt_48.logfc	uninfected_48_SC35M_wt_48.qvalue
RP11-113I22.1	0	0	0	1
RP11-483A20.3	3.70156	0	-Inf	1
RP11-375B1.2	0	0	0	1
RP11-517B11.6	0	0	0	1
RP11-71E19.2	0	0	0	1
MTND1P19	0	0	0	1
CTC-459I6.1	0	0.133388	Inf	1
GS1-124K5.6	1.10184	1.5008	0.445812	0.909947
RP13-539F13.2	0	0	0	1
HAUS1P1	0	7.57544	Inf	0.357003
RP11-542G1.2	0	0	0	1
RP11-164P12.3	0.0626498	0.0474643	-0.400469	1
RP11-436H11.5	0	0	0	1
RP11-844P9.1	0	0	0	1
RP11-319E12.2	0	0	0	1
RP11-1258F18.1	0	0	0	1
RP11-501C14.6	0	0	0	1
FKBP4P1	0	0	0	1
RPL7L1P13	0	0	0	1
CTC-250P20.2	0.0184873	0.684963	5.21142	0.517834
RP11-369K16.1	0	0	0	1
ASNSP4	0	0	0	1
RP11-166D18.1	0	0	0	1
AC004069.1	0	0	0	1
RPL32P3	11.4958	78.5883	2.77321	0.000538752
RP11-531A21.2	0	0	0	1
RP11-74D3.2	0	0	0	1
CTD-2122P11.1	0	0	0	1
CTGLF9P	0	0	0	1
RP11-707F2.2	0	0	0	1
LYPLA1P2	0	0	0	1
RP5-1065J22.4	0.17841	3.36489	4.23729	0.0348316
AC068134.10	1.67432	0.49343	-1.76266	0.387256
RP11-124N3.2	0	0	0	1
RP11-404I7.2	0	0	0	1
RP11-736K12.1	0	0	0	1
RP11-237D3.1	0	0	0	1
AC064843.2	0	0	0	1
RP11-782E2.2	0	0	0	1
FOXD1	0.800815	1.23454	0.624436	0.662793
PPIAP11	0.377609	1.25339	1.73087	0.72413
RP11-197N18.7	0.0220415	0.656277	4.89601	0.275336
RP11-468N14.10	0	0	0	1
RP11-420G6.3	0.0522047	0	-Inf	1
BMS1P5	0	0	0	1
RP11-466J24.1	0	0	0	1
APITD1-CORT	1.69297	7.62179	2.17057	0.15107
RP11-162G9.1	0.0188787	0	-Inf	1
CTD-2247C11.2	0	0	0	1
RP5-862P8.3	0.851914	5.77945	2.76215	0.750369
AC022486.1	0	0	0	1
RP11-171N4.1	0	0	0	1
RP11-155G15.2	0.0145831	0	-Inf	1
CCDC11P1	0	0	0	1
RP11-10G12.2	0	0	0	1
RP11-109E24.1	0	0	0	1
CTD-2130F23.2	0	0	0	1
RP11-46A10.6	0.28088	0.821339	1.54803	0.84821
IMPA1P	0	0.269558	Inf	1
RP11-724M22.1	0	0	0	1
RP1-158I15.1	0	0	0	1
RP11-381N20.1	0	0.17139	Inf	1
RP11-51P8.1	0	0	0	1
RP11-468N14.5	0	0	0	1
CTD-2245E15.3	0.858272	1.11171	0.373276	0.716926
LINC00605	0	5.83345	Inf	0.000538752
RP11-478C6.1	0	0	0	1
RP11-572C21.1	0	0	0	1
TRIM16	0.0150391	0.185418	3.62399	1
RP11-166A12.1	0	0	0	1
SNX18P24	0	0	0	1
RP11-32M23.4	0	1.01252	Inf	0.534301
CTC-313D10.1	0	0	0	1
RP11-60A8.2	0	0	0	1
MTND5P12	0	0.390336	Inf	0.361158
RP11-798K23.3	0	0.926787	Inf	0.000538752
IGKV1D-39	0	0	0	1
RP11-215G15.4	0	0.334839	Inf	1
RP11-480D4.5	0	0	0	1
RP11-501C14.7	4.3219	20.8747	2.27202	0.619764
CTC-556K20.1	0	0.113417	Inf	1
CTC-463N11.1	0	0	0	1
RP11-395P13.6	0	0	0	1
RP11-745L13.2	0	0	0	1
RP11-118M9.3	0.429751	1.67447	1.96213	0.761583
HNRNPKP3	0	0.0942389	Inf	1
MALAT1	140.425	152.669	0.120604	0.520671
AF121898.1	0.0314054	0	-Inf	1
CICP15	0	0	0	1
HMGB1P35	0.294183	0.491827	0.741438	0.928435
RP11-775H9.2	0	0	0	1
RP11-531A21.5	0	0	0	1
DDX3YP3	0.00510667	0	-Inf	1
AF213884.1	0	0.242303	Inf	1
CTD-2089N3.2	0	0	0	1
RP11-6N13.1	0	0	0	1
CTD-2170G1.2	0	0	0	1
RP11-536I6.1	0	0.0592583	Inf	1
RP11-297P16.3	0	0.271985	Inf	1
TRBV21-1	0	0	0	1
RP11-39E3.5	0	0	0	1
RP11-539L10.3	1.75138	1.94598	0.152007	0.967199
RP11-464F9.9	0.797916	29.8699	5.22631	0.000538752
AC008427.2	0	0.302613	Inf	1
RP11-440I14.3	0	0	0	1
CTD-2299E8.1	0	0	0	1
TET2-AS1	0	0.205335	Inf	1
LDHAP1	0	0	0	1
RP11-698E18.1	0	0	0	1
AC094019.2	0	0	0	1
CTD-2197M16.1	0	0	0	1
MSNP1	0	0.041048	Inf	1
RP11-728F11.1	0	0	0	1
ABCA11P	1.7015	3.57183	1.06985	0.0238151
HADHAP1	0.0118316	0.0592583	2.32437	1
RP11-461C13.2	0	0	0	1
RP11-789C2.1	0	0	0	1
RP11-232L2.2	0	1.03689	Inf	0.000538752
RP11-673E1.1	0	0	0	1
RP11-317O24.2	0	0	0	1
RP11-521B24.3	2.5616	2.60761	0.0256831	0.986405
RP11-164P12.4	4.15213	0	-Inf	0.000538752
RP11-79P5.7	0	0	0	1
CTD-2037K23.1	0	1.35893	Inf	0.000538752
CTD-2215E18.1	0	0.147549	Inf	1
OR12D1P	0	0	0	1
SETP12	0	0	0	1
RP11-77P16.3	0	0	0	1
RP11-610P16.1	2.13301	2.40784	0.17485	0.944995
CTC-347C20.1	0	0.237349	Inf	1
RP11-333H9.6	0	0.0800583	Inf	1
RP11-774O3.3	0.243469	0.45439	0.900192	0.101231
RP11-485M7.3	0	1.07407	Inf	0.000538752
RP11-382F24.1	0	0	0	1
AC007322.3	0	0	0	1
RP11-756P10.5	0	0	0	1
STPG2-AS1	0	0	0	1
AC009487.5	0	0	0	1
RP11-826N14.4	0	0.235662	Inf	1
UNC93B7	0.694812	0	-Inf	0.000538752
CTD-2089O24.2	0	0	0	1
RP11-371M22.1	0	0	0	1
RP11-774D14.1	0	0.035124	Inf	1
RP11-241F15.9	0	20.9063	Inf	0.0837081
RP11-714L20.1	0	0	0	1
GYG1P1	0	0.36701	Inf	1
RP11-1280N14.3	0.035369	0	-Inf	1
RP11-213G21.2	0	0	0	1
EMCN-IT1	0	0	0	1
RP11-119D9.1	0.00253484	0.123524	5.60675	1
AC006390.4	0	0	0	1
RP11-20I20.1	0.15826	0.892197	2.49507	0.121879
RP11-600L4.1	0	0	0	1
RP11-91J3.1	0	0	0	1
RP11-442P12.1	0	0	0	1
RP1-305B16.2	0	0	0	1
RP11-576N17.4	0	0.143609	Inf	1
CTD-2353N24.1	0	0	0	1
RP11-318I4.1	0	0	0	1
RP11-20I20.2	0	0	0	1
RP11-192H6.2	0	0	0	1
PRB1	0	0	0	1
CTD-2201E18.4	0	1.27446	Inf	0.000538752
CTD-2154I11.1	0.040687	0	-Inf	1
AC007036.5	0.0419861	0.229815	2.45249	1
RP11-326C3.11	0	5.20417	Inf	0.000538752
CTC-369A16.3	0	0	0	1
SUMO2P5	0	0	0	1
PCDHA12	0.0309088	0.0901402	1.54415	1
RP11-700H6.2	0.0208472	0.828579	5.31271	0.343073
ZNF346-IT1	0.408522	1.40215	1.77916	0.478683
RP11-844P9.3	0.0120156	1.24215	6.6918	0.545554
RP11-466P24.5	0	0	0	1
FAM86EP	6.0714	2.26539	-1.42227	0.00480514
CTD-2532K18.1	0	0	0	1
CTC-458I2.2	0.669221	0.428891	-0.64187	0.807528
RP11-614F17.2	0	0	0	1
CTD-2296D1.1	0	0	0	1
RP11-669M16.2	0	0	0	1
CTC-575N7.1	0	0	0	1
RP11-631M6.3	0	0.501816	Inf	1
RP11-813N20.1	0	0	0	1
OR10J8P	0	0	0	1
RP11-181K12.2	4.11821	7.52971	0.870577	0.000538752
RP11-752L20.5	0	0	0	1
RP11-478C6.5	0	0	0	1
RP11-618I10.4	0	0	0	1
PTX4	0.0249615	3.58416	7.16579	0.548993
USP17L9P	0	0	0	1
AC124890.1	0.0119159	0.813287	6.0928	0.351432
AL583832.1	0	0	0	1
7SK	0	0	0	1
RNA5SP445	0	0	0	1
SNORD27	0	0	0	1
SNORD112	0	0	0	1
U6	0	0	0	1
U6	0	0	0	1
SNORA40	0	0	0	1
RNA5-8SP6	0	0	0	1
RNU7-61P	0	0	0	1
RNU7-37P	0	0	0	1
U7	0	0	0	1
snoU13	0	0	0	1
AC010295.1	0	0	0	1
U6	0	0	0	1
RNU7-20P	0	0	0	1
AL050321.1	0	0	0	1
7SK	0	0	0	1
SNORA68	0	0	0	1
Y_RNA	0	0	0	1
RNA5SP419	0	0	0	1
U2	0	0	0	1
U6	0	0	0	1
U7	0	0	0	1
snoZ5	0	0	0	1
RNU5E-3P	0	0	0	1
U6	0	0	0	1
U7	0	0	0	1
MIR2277	0	0	0	1
RNU7-41P	0	0	0	1
U6	0	0	0	1
Y_RNA	0	0	0	1
RNA5SP401	0	0	0	1
SNORA4	0	0	0	1
AL512359.1	0	0	0	1
7SK	0	0	0	1
SCARNA8	0	260.968	Inf	0.518396
SNORA25	0	0	0	1
U6	0	0	0	1
snoU13	0	0	0	1
AC073215.1	0	0	0	1
U6	0	0	0	1
U8	0	0	0	1
U4atac	0	0	0	1
7SK	0	0	0	1
SNORA25	0	0	0	1
U7	0	0	0	1
RNA5SP112	0	0	0	1
RNU7-60P	0	0	0	1
U4atac	0	0	0	1
U3	0	0	0	1
RNU5F-8P	0	0	0	1
7SK	0	0	0	1
U4	0	0	0	1
RNU6-75	0	0	0	1
U6	0	0	0	1
U7	0	0	0	1
RNA5SP385	0	0	0	1
U6	0	0	0	1
U6	0	0	0	1
7SK	0	0	0	1
RNA5SP418	0	0	0	1
U6	0	0	0	1
snoU13	0	0	0	1
U6	0	0	0	1
RNA5SP446	0	0	0	1
RNA5SP518	0	0	0	1
U7	0	0	0	1
RNA5SP217	0	0	0	1
SNORD112	0	0	0	1
RNA5SP486	0	0	0	1
U6	0	0	0	1
AL117380.2	0	0	0	1
U6	0	0	0	1
U6	0	0	0	1
ACA59	0	0	0	1
7SK	0	0	0	1
U6	0	0	0	1
SNORA3	0	0	0	1
Y_RNA	0	0	0	1
U7	0	0	0	1
RNA5SP356	0	0	0	1
U6	0	0	0	1
RNA5SP20	0	0	0	1
Y_RNA	0	0	0	1
RNU7-47P	0	0	0	1
RNU5A-7P	0	0	0	1
U4	0	0	0	1
SCARNA16	4.98948E-206	52.5765	687.715	0.671324
SCARNA6	0	0	0	1
Y_RNA	0	0	0	1
U3	0	0	0	1
U6	0	0	0	1
SNORA66	0	0	0	1
SNORA70	0	0	0	1
U7	0	0	0	1
U6	0	0	0	1
Y_RNA	0	0	0	1
U3	0	0	0	1
SNORD112	0	0	0	1
SNORA31	0	0	0	1
Y_RNA	0	0	0	1
U6	0	0	0	1
SCARNA21	0	0	0	1
SNORD119	0	0	0	1
U6	0	0	0	1
AC024198.1	0	0	0	1
7SK	0	0	0	1
7SK	0	0	0	1
Y_RNA	0	0	0	1
Y_RNA	0	0	0	1
U6	0	0	0	1
7SK	0	0	0	1
SNORD116-26	0	0	0	1
RNA5SP157	0	0	0	1
snoU13	0	0	0	1
SCARNA20	0	0	0	1
U6	0	0	0	1
snoU13	0	0	0	1
U6	0	0	0	1
SNORA19	0	0	0	1
RNA5SP162	0	0	0	1
SNORD112	0	0	0	1
7SK	0	0	0	1
7SK	0	0	0	1
SNORA31	0	0	0	1
RNA5SP436	0	0	0	1
SNORD46	0	0	0	1
U6	0	1610.5	Inf	0.0837081
snoR26	0	0	0	1
U6	0	0	0	1
U6atac	0	0	0	1
U3	0	9.73717	Inf	1
Y_RNA	0	0	0	1
SNORA31	0	0	0	1
U7	0	0	0	1
7SK	0	0	0	1
U6	0	0	0	1
U6	0	0	0	1
U6	0	0	0	1
snoMe28S-Am2634	0	0	0	1
Y_RNA	0	0	0	1
SNORD36	0	0	0	1
snoZ13_snr52	0	0	0	1
snoU13	0	0	0	1
AC010887.1	0	0	0	1
RNA5SP96	0	0	0	1
U6	0	0	0	1
Y_RNA	0	0	0	1
U6	0	0	0	1
MIR449C	0	0	0	1
RNA5SP362	0	0	0	1
SNORA31	0	0	0	1
U6	0	0	0	1
snoU13	0	47466.7	Inf	0.500582
SCARNA20	0	0	0	1
MIR1343	0	0	0	1
SNORD112	0	0	0	1
Y_RNA	0	1590.54	Inf	0.475809
U6	0	0	0	1
SCARNA21	0	0	0	1
Y_RNA	0	0	0	1
RNU7-71P	0	0	0	1
SCARNA23	0	0	0	1
U2	0	0	0	1
AC016113.1	0	0	0	1
U6	0	0	0	1
RNA5SP182	0	0	0	1
U6	0	0	0	1
RNU5F-2P	0	0	0	1
AL035106.1	0	0	0	1
U2	0	0	0	1
SNORD79	0	0	0	1
AC010874.1	0	0	0	1
RNU7-75P	0	0	0	1
SNORD112	0	0	0	1
U6	0	0	0	1
U6atac	0	0	0	1
RNA5SP288	0	0	0	1
RNA5SP381	0	0	0	1
U6	0	0	0	1
U6	0	0	0	1
7SK	0	0	0	1
U4	0	0	0	1
RNA5SP497	0	0	0	1
RNU7-79P	0	0	0	1
RNU7-84P	0	0	0	1
SNORA70	0	71.0836	Inf	0.517892
U6	0	0	0	1
U6	0	0	0	1
SNORD116-27	0	0	0	1
U6	0	0	0	1
SCARNA11	0	1141.72	Inf	0.501335
AC104169.1	0	0	0	1
Vault	0	0	0	1
snR65	0	0	0	1
RNU6-51	0	0	0	1
RNA5SP272	0	0	0	1
RNU7-2P	0	0	0	1
U6	0	0	0	1
U6	0	0	0	1
U6	0	0	0	1
U8	0	0	0	1
SNORD112	0	0	0	1
AL954742.1	0	0	0	1
U6	0	0	0	1
U7	0	0	0	1
RNA5SP406	0	0	0	1
U1	0	0	0	1
U1	0	0	0	1
SNORD112	0	0	0	1
U7	0	0	0	1
RNA5SP216	3054.76	2410.51	-0.34172	0.96105
SNORA14	0	0	0	1
U6	0	0	0	1
RNA5SP408	0	0	0	1
SNORA70	0	0	0	1
snoU13	0	0	0	1
AC099539.1	0	0	0	1
U6	0	0	0	1
U6	0	0	0	1
U3	0	784.409	Inf	0.452702
U6	0	0	0	1
SNORD116-28	0	0	0	1
AL596330.1	0	0	0	1
U6	0	0	0	1
7SK	0	0	0	1
RNA5SP249	0	0	0	1
U7	0	0	0	1
snoU13	0	0	0	1
U6	0	0	0	1
SNORA15	0	0	0	1
RNA5SP116	0	0	0	1
SCARNA16	0	0	0	1
U6	0	0	0	1
U3	0	0	0	1
RNA5SP411	0	0	0	1
U6	0	0	0	1
7SK	0	0	0	1
SNORD112	0	0	0	1
RNase_MRP	0	0	0	1
7SK	0	0	0	1
U6	0	0	0	1
RNA5SP522	0	0	0	1
U6	0	0	0	1
RNU6-27	0	0	0	1
U6	0	0	0	1
U6	0	0	0	1
U6	0	0	0	1
snoR442	0	0	0	1
U6	0	0	0	1
U6atac	0	0	0	1
AL591668.1	0	0	0	1
AC090420.1	0	0	0	1
U7	0	0	0	1
RNA5SP208	0	0	0	1
AC010970.1	0	0	0	1
SNORD77	0	0	0	1
AL133376.1	0	0	0	1
AL356776.1	0	0	0	1
U1	0	0	0	1
U6	0	0	0	1
U6	0	0	0	1
U6	0	0	0	1
SNORA19	0	0	0	1
U6	0	0	0	1
7SK	0	0	0	1
U6	0	7772.72	Inf	0.000538752
RNA5SP236	0	0	0	1
U3	0	0	0	1
U6	0	0	0	1
RNU7-52P	0	0	0	1
7SK	0	0	0	1
7SK	0	0	0	1
U6	0	0	0	1
Y_RNA	0	0	0	1
SNORD63	0	0	0	1
U4atac	0	1186.58	Inf	0.48468
AL160011.1	0	0	0	1
RNA5SP180	0	0	0	1
RNU7-49P	0	0	0	1
SCARNA17	126.291	2382.59	4.23771	0.392272
RNA5SP227	0	0	0	1
U2	120.289	474.278	1.97923	0.770583
Y_RNA	0	0	0	1
Y_RNA	0	0	0	1
RNA5SP458	0	0	0	1
U6	0	0	0	1
SNORA31	0	0	0	1
ACA59	0	0	0	1
RNA5SP303	0	554.563	Inf	0.283604
RNA5SP154	0	0	0	1
U7	0	0	0	1
AC068718.2	0	0	0	1
U4atac	0	0	0	1
U6	0	0	0	1
SNORD112	0	0	0	1
SCARNA5	0.41375	9.32063	4.4936	0.655251
SNORA25	0	0	0	1
RNA5SP521	0	0	0	1
U4atac	0	0	0	1
SNORA70	0	0	0	1
U6	0	0	0	1
ACA64	0	0	0	1
U6	0	0	0	1
U2	0	0	0	1
U6atac	0	0	0	1
SCARNA17	0	0	0	1
Y_RNA	0	0	0	1
SNORD33	0	0	0	1
U6	0	0	0	1
SCARNA18	0	0	0	1
U6	0	0	0	1
U6	0	0	0	1
U6atac	0	0	0	1
7SK	0	0	0	1
RNA5SP253	0	0	0	1
U6	0	0	0	1
U6	0	0	0	1
U6	0	0	0	1
U6	0	0	0	1
Y_RNA	0	0	0	1
U6	0	0	0	1
7SK	0	0	0	1
U6	0	0	0	1
AC068704.2	0	0	0	1
U6	0	9143.12	Inf	0.151394
snoU109	0	0	0	1
RNA5SP228	0	0	0	1
Y_RNA	0	0	0	1
RNA5SP412	0	0	0	1
SNORA33	0	0	0	1
U6	0	0	0	1
Y_RNA	0	0	0	1
U3	0	0	0	1
SNORA40	0	0	0	1
SNORA31	0	0	0	1
7SK	0	0	0	1
U6	0	0	0	1
SNORA73	0	0	0	1
RNU6-69	0	0	0	1
RNU5E-2P	0	0	0	1
U7	0	0	0	1
snoU13	0	0	0	1
AC012667.1	0	0	0	1
RNA5SP464	0	0	0	1
U6	7310.69	9730.15	0.412454	0.942814
U6	0	0	0	1
U6	0	0	0	1
Y_RNA	0	0	0	1
U6	0	0	0	1
U2	0	0	0	1
U4	0	0	0	1
U6	0	0	0	1
Y_RNA	0	0	0	1
RNA5SP341	0	0	0	1
snoU13	0	0	0	1
RNA5SP320	0	0	0	1
U6	0	0	0	1
U6	0	10257.5	Inf	0.000538752
U7	0	0	0	1
7SK	0	0.823773	Inf	1
SNORD112	0	0	0	1
SNORD112	0	0	0	1
U6	0	0	0	1
U7	0	0	0	1
U6	0	0	0	1
U6	0	0	0	1
SNORA40	0	0	0	1
7SK	0	0	0	1
Y_RNA	0	0	0	1
RNA5SP76	0	0	0	1
7SK	0	0	0	1
snoU13	0	0	0	1
U4atac	0	0	0	1
U6	0	0	0	1
AC098830.1	0	0	0	1
AC011626.1	0	0	0	1
RNA5SP410	0	0	0	1
SNORA31	0	1021	Inf	0.374365
U6	0	0	0	1
Y_RNA	0	0	0	1
U1	0	106.1	Inf	0.290684
AC002539.2	0	0	0	1
U6	0	0	0	1
SNORA63	0	0	0	1
U6	0	0	0	1
U6	0	0	0	1
U1	0	0	0	1
Y_RNA	0	0	0	1
RNA5SP220	0	0	0	1
U6	0	0	0	1
snoZ178	0	0	0	1
snoU13	0	0	0	1
AC002981.1	0	0	0	1
SNORD63	0	0	0	1
U6	0	0	0	1
SNORA73	0	142.431	Inf	0.476852
Y_RNA	0	0	0	1
U4atac	0	0	0	1
U6	0	4796.37	Inf	0.170124
U6atac	0	0	0	1
ACA64	0	0	0	1
AL136137.1	0	0	0	1
U6	0	0	0	1
SNORA76	0	0	0	1
RNU7-72P	0	0	0	1
AL031594.1	0	0	0	1
U6	0	0	0	1
U6	180.91	0	-Inf	1
SNORD27	0	0	0	1
SNORA74	0	0	0	1
U6	0	0	0	1
AL844165.1	0	0	0	1
U6	0	0	0	1
SNORA70	0	0	0	1
Y_RNA	0	0	0	1
U1	0	0	0	1
SNORA31	0	0	0	1
U6	0	0	0	1
SNORA40	0	0	0	1
SCARNA18	0	0	0	1
SNORD22	9.46226E-131	4.28173E-176	-150.631	1
RNU6-65	0	0	0	1
AL022314.1	0	0	0	1
SCARNA17	0	0	0	1
SNORD112	0	0	0	1
U6	0	0	0	1
AL390776.1	0	0	0	1
Y_RNA	0	0	0	1
U6	0	0	0	1
RNA5SP315	0	0	0	1
AC092574.2	428.631	0	-Inf	0.499027
U6	0	0	0	1
MIR2278	0	0	0	1
SNORD112	0	0	0	1
U6	0	0	0	1
U6	0	0	0	1
U6	0	0	0	1
SNORA72	0	0	0	1
RNY4P1	0	0	0	1
RNA5SP318	0	0	0	1
U6	0	0	0	1
7SK	0	0	0	1
RNA5SP282	0	0	0	1
U1	0	0	0	1
RNA5SP287	0	0	0	1
RNA5SP200	0	0	0	1
SNORD112	0	0	0	1
Y_RNA	0	0	0	1
U6	0	0	0	1
U6	0	0	0	1
U7	0	0	0	1
U3	0	392.204	Inf	0.0837081
AC123767.1	0	0	0	1
AC005513.1	0	0	0	1
RNU7-69P	0	0	0	1
RNA5SP255	0	0	0	1
Y_RNA	0	0	0	1
AC020703.1	0	0	0	1
RNA5SP413	0	0	0	1
U6	0	0	0	1
U2	0	0	0	1
U6	0	0	0	1
U6	0	0	0	1
AC051649.1	0	0	0	1
SNORA40	0	0	0	1
U3	0	0	0	1
SCARNA17	0	0	0	1
U6	0	0	0	1
SNORA9	0	0	0	1
SCARNA15	0	0	0	1
AL590482.1	0	0	0	1
Y_RNA	0	0	0	1
SNORA70	0	0	0	1
snoZ6	0	0	0	1
U6	0	0	0	1
Y_RNA	0	0	0	1
snoR442	0	0	0	1
SNORA25	0	0	0	1
U6	0	0	0	1
RNU7-40P	0	0	0	1
RNA5SP365	0	0	0	1
U1	0	0	0	1
Y_RNA	0	0	0	1
RNA5SP473	0	0	0	1
U2	0	91.0487	Inf	0.517531
SNORA74	20.0267	424.062	4.40428	0.634784
U6	0	0	0	1
AL357514.1	0	0	0	1
AC007041.1	0	0	0	1
Y_RNA	0	0	0	1
SCARNA15	49.3157	0	-Inf	1
hsa-mir-892c	0	0	0	1
U6	0	0	0	1
RNU7-13P	0	0	0	1
U6	0	0	0	1
U4atac	0	0	0	1
Y_RNA	0	0	0	1
AL451051.1	0	0	0	1
SNORD36	0	0	0	1
SNORA48	0	0	0	1
SNORD111	0	0	0	1
RNA5SP67	0	1118.08	Inf	0.000538752
7SK	0	1.34261	Inf	1
AC006557.1	0	0	0	1
U6	0	0	0	1
SNORA26	0	124.697	Inf	0.0837081
U4	0	0	0	1
SNORA31	0	0	0	1
U6	0	0	0	1
AC096643.1	0	0	0	1
U3	0	0	0	1
U7	0	0	0	1
U6	0	0	0	1
RNU7-3P	0	0	0	1
U6	0	0	0	1
RNA5SP92	0	0	0	1
RNU6-70	0	0	0	1
SNORA18	0	0	0	1
Y_RNA	0	0	0	1
RNA5SP348	0	0	0	1
U6	0	0	0	1
Y_RNA	0	0	0	1
U2	0	0	0	1
SNORD112	0	0	0	1
7SK	0	0	0	1
SNORA70	0	0	0	1
RNA5SP49	0	0	0	1
RNA5SP461	0	0	0	1
RNA5SP262	0	0	0	1
RNA5SP61	1015.32	0	-Inf	1
U6	0	0	0	1
U7	0	0	0	1
snoU13	0	0	0	1
Y_RNA	0	0	0	1
RNA5SP495	0	0	0	1
RNA5SP417	0	0	0	1
U4atac	0	0	0	1
AC034205.1	0	0	0	1
U6	0	0	0	1
RNA5SP470	0	0	0	1
U6	0	0	0	1
SCARNA24	54.5963	0	-Inf	1
U7	0	0	0	1
SNORD116-30	0	0	0	1
U6	0	3687.01	Inf	0.444162
U6	0	0	0	1
RNU7-16P	0	0	0	1
snoZ247	0	0	0	1
U6	0	0	0	1
Vault	0	0	0	1
SNORD28	0	0	0	1
RNU7-5P	0	0	0	1
RNA5SP24	0	0	0	1
U6	0	0	0	1
RNA5SP519	0	0	0	1
SNORA25	0	0	0	1
SNORA31	0	0	0	1
7SK	0	0	0	1
RNU7-64P	0	0	0	1
U6	0	0	0	1
snoU13	0	0	0	1
SNORA25	0	0	0	1
U6	0	1809.9	Inf	0.506572
SNORD112	0	0	0	1
U3	0	0	0	1
SNORD112	0	0	0	1
RNA5SP134	0	0	0	1
RNA5SP147	0	0	0	1
U6	0	0	0	1
SNORA74	0	0	0	1
AC104183.1	0	0	0	1
RNA5SP153	0	0	0	1
AC011738.1	0	0	0	1
AL391416.1	0	0	0	1
RNY5	0	0	0	1
U1	0	382.86	Inf	0.495853
7SK	0	0	0	1
RNA5SP281	0	0	0	1
SCARNA18	0	0	0	1
RNA5SP520	0	0	0	1
RNY4	0	0	0	1
Y_RNA	0	0	0	1
Y_RNA	0	0	0	1
U6	0	0	0	1
7SK	0	0	0	1
7SK	0	0	0	1
U6	0	0	0	1
AL163193.1	0	0	0	1
U6	0	0	0	1
SNORD116-25	0	0	0	1
U6	0	0	0	1
Vault	1217.02	0	-Inf	1
SCARNA16	0	0	0	1
AC105105.1	0	0	0	1
U6	0	0	0	1
U6	0	0	0	1
U6	11809.7	0	-Inf	0.520111
RNU6-62	0	0	0	1
RNA5SP148	0	0	0	1
SNORA31	0	0	0	1
U6	0	0	0	1
U6	0	0	0	1
Y_RNA	0	0	0	1
RNA5SP164	0	0	0	1
U2	0	0	0	1
RNA5SP121	0	0	0	1
U6	0	0	0	1
U6	0	14133.9	Inf	0.000538752
SNORA31	0	0	0	1
RNaseP_nuc	0	0	0	1
U6atac	0	0	0	1
SNORA40	0	0	0	1
RNU7-25P	0	0	0	1
SNORD112	0	0	0	1
7SK	0	0	0	1
SNORD112	0	0	0	1
Y_RNA	0	0	0	1
7SK	0	0	0	1
SNORD112	0	0	0	1
7SK	0	0	0	1
U6	0	0	0	1
U6	0	0	0	1
U7	0	0	0	1
RNA5SP360	0	0	0	1
SNORD22	0	0	0	1
RNA5SP367	0	0	0	1
Y_RNA	0	0	0	1
RNA5SP43	0	0	0	1
RNU7-51P	0	0	0	1
RNA5SP438	0	0	0	1
U6	0	0	0	1
SNORD112	0	0	0	1
U6	0	0	0	1
Y_RNA	0	0	0	1
AC099339.1	0	0	0	1
RNA5SP395	0	0	0	1
U6	0	0	0	1
AC004851.1	0	0	0	1
U6	0	0	0	1
SNORD112	0	0	0	1
AC108865.1	0	0	0	1
U6	0	0	0	1
SNORA62	0	0	0	1
RNU6-68	0	0	0	1
U6	0	0	0	1
snoU13	0	0	0	1
snoU13	0	0	0	1
RNA5SP414	0	0	0	1
RNU5F-4P	0	0	0	1
U6	0	0	0	1
U6	0	0	0	1
U6	0	0	0	1
U6	0	0	0	1
7SK	0	0	0	1
RNU5A-4P	0	0	0	1
Y_RNA	0	0	0	1
U6	0	0	0	1
U6	0	0	0	1
U4atac	0	0	0	1
snoU13	0	0	0	1
RNY4P11	0	0	0	1
SCARNA16	0	0	0	1
snoMe28S-Am2634	0	0	0	1
U7	0	0	0	1
U7	0	0	0	1
SNORD38	0	0	0	1
SCARNA21	0	0	0	1
RNU5B-3P	0	0	0	1
U6	0	0	0	1
Y_RNA	3936.55	0	-Inf	1
U7	0	0	0	1
U6	0	0	0	1
U6	0	0	0	1
U6	1016.68	0	-Inf	1
U7	0	0	0	1
U6	0	0	0	1
RNase_MRP	1.45539	0.440844	-1.72307	0.171505
Y_RNA	0	0	0	1
U6	0	0	0	1
RNA5SP476	0	0	0	1
U6	0	0	0	1
RNA5SP384	0	0	0	1
SNORA18	0	0	0	1
U1	0	0	0	1
SNORD67	0	0	0	1
RNA5SP285	0	0	0	1
RNU7-29P	0	0	0	1
AL109750.1	0	0	0	1
U6	0	0	0	1
AP001032.1	0	0	0	1
SNORA31	0	0	0	1
SNORD112	0	0	0	1
snoU13	0	0	0	1
Y_RNA	0	0	0	1
RNA5SP459	0	0	0	1
SNORD45	0	0	0	1
AC007241.1	0	0	0	1
U3	0	0	0	1
SNORA64	0	0	0	1
RNY4P22	0	0	0	1
SNORA62	0	1000.33	Inf	0.472123
U6	0	0	0	1
AC007535.1	0	0	0	1
U6	0	0	0	1
snoU13	0	0	0	1
SNORA63	0	0	0	1
U6	0	0	0	1
Y_RNA	0	0	0	1
RNA5SP168	0	0	0	1
U6	0	0	0	1
